PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category,emp_type,sports
24017,31345,TYPEMR|4|1,csp_4_3,dip|1|6,False,38,ACT1.1,Female,E,1242.0,CDI,ct_9,P,GZ,433b,tr_1,31,17009,O,EMP1.6,
24020,31345,TYPEMR|1|1,csp_3_8,dip|1|8,False,27,ACT1.1,Male,A,1913.0,CDI,ct_9,C,MA,388a,tr_6,31,29212,O,EMP1.6,
24021,31346,TYPEMR|4|1,csp_3_3,dip|1|7,False,51,ACT1.1,Male,E,1821.0,CDI,ct_9,C,GZ,331a,tr_5,91,76536,O,EMP1.6,CF-242
24024,31349,TYPEMR|4|1,csp_3_8,dip|1|8,False,38,ACT1.1,Male,E,1573.0,CDI,ct_9,C,CL,384a,tr_6,31,34905,O,EMP1.6,CF-123
24025,31351,TYPEMR|4|1,csp_4_6,dip|1|6,False,51,ACT1.1,Female,A,1864.0,CDI,ct_9,C,MA,462e,tr_6,31,31730,O,EMP1.6,
24027,31351,TYPEMR|4|1,csp_3_4,dip|1|8,False,33,ACT1.1,Male,A,1820.0,CDI,ct_8,N,QA,344a,tr_6,31,88921,O,EMP1.6,CF-111
24028,31351,TYPEMR|4|1,csp_3_7,dip|1|8,False,29,ACT1.1,Female,E,1207.0,CDI,ct_9,C,MC,372a,tr_5,31,17704,O,EMP1.6,
24029,31351,TYPEMR|1|2,csp_6_8,dip|3,False,57,ACT1.1,Female,A,1820.0,CDI,ct_9,C,NZ,684a,tr_6,92,23352,O,EMP1.6,
24046,31361,TYPEMR|4|1,csp_5_6,dip|1|4,False,42,ACT1.1,Female,E,3000.0,CDI,ct_7,N,QB,563a,tr_1,31,20646,O,EMP1.6,
24048,31364,TYPEMR|4|1,csp_4_6,dip|1|6,False,57,ACT1.1,Female,A,1820.0,CDI,ct_9,C,GZ,461d,tr_6,31,47866,O,EMP1.6,
24054,31365,TYPEMR|1|1,csp_5_4,dip|1|6,False,36,ACT1.1,Male,E,1771.0,CDI,ct_9,C,LZ,543g,tr_4,31,24652,O,EMP1.6,
24058,31370,TYPEMR|3|2,csp_6_2,dip|1|5,False,26,ACT1.1,Male,A,1672.0,TTP,ct_9,N,NZ,624g,tr_1,31,19779,O,EMP1.2,
24064,31375,TYPEMR|1|2,csp_5_5,dip|1|5,False,21,ACT1.1,Female,A,1230.0,CDI,ct_9,P,GZ,554e,tr_1,31,10725,O,EMP1.6,
24065,31375,TYPEMR|4|1,csp_4_8,dip|1|6,False,37,ACT1.1,Male,A,2047.0,CDI,ct_9,C,CL,483a,tr_6,31,36900,O,EMP1.6,
24068,31375,TYPEMR|1|1,csp_3_8,dip|1|8,False,51,ACT1.1,Male,A,1726.0,CDI,ct_9,C,CL,387b,tr_6,31,65255,O,EMP1.6,
24069,31375,TYPEMR|4|1,csp_6_4,dip|1|3,False,35,ACT1.1,Male,E,245.0,CDI,ct_9,C,HZ,642b,tr_1,31,2853,O,EMP1.6,
24074,31381,TYPEMR|1|1,csp_4_6,dip|1|4,False,55,ACT1.1,Male,A,1722.0,CDI,ct_9,C,LZ,461f,tr_5,31,22064,O,EMP1.6,
24084,31385,TYPEMR|1|1,csp_4_7,dip|1|6,False,46,ACT1.1,Male,A,1827.0,CDI,ct_9,C,CL,473b,tr_6,31,45288,O,EMP1.6,CF-132
24087,31389,TYPEMR|4|1,csp_3_4,dip|1|8,False,48,ACT1.1,Female,E,695.0,CDI,ct_8,P,SZ,344b,tr_2,31,37465,O,EMP1.6,
24090,31389,TYPEMR|4|1,csp_3_7,dip|1|8,False,45,ACT1.1,Female,E,1820.0,CDI,ct_9,C,GZ,373d,tr_3,31,34884,O,EMP1.6,CF-111
24094,31390,TYPEMR|4|1,csp_4_3,dip|1|6,False,35,ACT1.1,Male,A,449.0,CDI,ct_8,P,RZ,435b,tr_3,31,4358,O,EMP1.6,
24096,31394,TYPEMR|4|1,csp_5_4,dip|1|3,False,46,ACT1.1,Male,E,1836.0,CDI,ct_9,C,GZ,543g,tr_6,31,22532,O,EMP1.6,CF-111
24099,31395,TYPEMR|2|0,csp_4_3,dip|1|7,False,40,ACT1.1,Male,A,1456.0,CDI,ct_3,P,QA,433a,tr_6,31,34090,O,EMP1.6,
24101,31395,TYPEMR|4|1,csp_4_7,dip|1|3,False,33,ACT1.1,Male,A,1554.0,CDI,ct_9,C,CL,477b,tr_5,31,20214,O,EMP1.6,CF-133
24110,31395,TYPEMR|4|1,csp_5_4,dip|1|6,False,47,ACT1.1,Male,A,923.0,CDI,ct_9,C,NZ,543g,tr_1,31,14137,O,EMP1.6,
24118,31395,TYPEMR|1|1,csp_3_7,dip|1|8,False,52,ACT1.1,Male,E,1820.0,CDI,ct_1,C,OZ,373b,tr_4,31,58431,O,EMP1.6,CF-109
24119,31395,TYPEMR|4|3,csp_3_7,dip|1|8,False,47,ACT1.1,Female,A,1820.0,CDI,ct_9,C,FZ,373a,tr_5,31,31213,O,EMP1.6,
24121,31395,TYPEMR|4|2,csp_6_8,dip|2,False,46,ACT1.1,Male,E,1233.0,CDI,ct_9,P,CC,685a,tr_1,31,13946,O,EMP1.6,
24122,31395,TYPEMR|4|1,csp_6_3,dip|1|3,False,54,ACT1.1,Male,A,216.0,CDD,ct_9,P,GZ,634c,tr_1,31,2196,O,EMP1.2,
24131,31399,TYPEMR|4|3,csp_5_4,dip|1|3,False,34,ACT1.1,Female,A,167.0,CDI,ct_6,C,FZ,542a,tr_1,31,1353,O,EMP1.6,
24136,31403,TYPEMR|4|1,csp_6_5,dip|1|3,False,26,ACT1.1,Female,A,923.0,TTP,ct_9,C,NZ,653a,tr_1,31,9212,O,EMP1.5,
24141,31409,TYPEMR|4|1,csp_3_8,dip|1|7,False,38,ACT1.1,Male,E,1806.0,CDI,ct_9,C,MA,388c,tr_5,31,30241,O,EMP1.6,
24148,31410,TYPEMR|4|1,csp_5_6,dip|1|5,False,25,ACT1.1,Female,A,707.0,CDI,ct_9,C,IZ,561c,tr_3,31,10481,O,EMP1.6,
24149,31410,TYPEMR|4|1,csp_4_8,dip|1|8,False,34,ACT1.1,Male,E,1820.0,CDI,ct_9,C,DZ,485a,tr_5,31,27702,O,EMP1.6,
24151,31416,TYPEMR|4|3,csp_5_4,dip|1|6,False,48,ACT1.1,Female,A,1146.0,CDI,ct_9,C,SZ,543h,tr_4,31,11243,O,EMP1.6,CF-135
24159,31417,TYPEMR|1|2,csp_3_8,dip|1|2,False,34,ACT1.1,Female,E,1128.0,CDI,ct_9,P,MC,387f,tr_1,31,13943,O,EMP1.6,
24160,31417,TYPEMR|4|1,csp_5_3,dip|1|4,False,56,ACT1.1,Male,E,1554.0,CDI,ct_9,C,NZ,534a,tr_5,31,13931,O,EMP1.6,
24164,31417,TYPEMR|4|1,csp_5_4,dip|1|5,False,40,ACT1.1,Female,E,1690.0,CDI,ct_9,C,GZ,543g,tr_1,31,17299,O,EMP1.6,CF-221
24165,31417,TYPEMR|3|2,csp_5_4,dip|1|3,False,42,ACT1.1,Female,A,1187.0,CDI,ct_9,P,CC,543h,tr_5,31,11997,O,EMP1.6,
24176,31421,TYPEMR|2|0,csp_4_7,dip|1|6,False,30,ACT1.1,Male,E,1820.0,CDI,ct_9,C,FZ,479b,tr_5,31,30563,O,EMP1.6,
24183,31424,TYPEMR|1|2,csp_4_5,dip|1|5,False,51,ACT1.1,Female,A,1780.0,CDI,ct_9,C,HZ,451a,tr_6,31,19110,O,EMP1.6,
24185,31424,TYPEMR|4|1,csp_4_3,dip|1|8,False,60,ACT1.1,Female,A,2053.0,CDI,ct_8,C,QB,434a,tr_2,31,37042,O,EMP1.6,
24189,31424,TYPEMR|4|2,csp_5_5,dip|3,False,40,ACT1.1,Male,E,1818.0,CDI,ct_9,C,GZ,554b,tr_6,31,17802,O,EMP1.6,
24201,31424,TYPEMR|3|2,csp_4_3,dip|1|7,False,60,ACT1.1,Female,A,1820.0,CDI,ct_9,C,QA,431a,tr_6,31,40679,O,EMP1.6,
24203,31424,TYPEMR|3|2,csp_4_3,dip|1|6,False,52,ACT1.1,Female,A,1413.0,CDI,ct_9,P,QA,433a,tr_6,31,27796,O,EMP1.6,
24207,31424,TYPEMR|1|1,csp_4_7,dip|1|3,False,37,ACT1.1,Male,A,1469.0,CDI,ct_9,C,GZ,479b,tr_4,31,22667,O,EMP1.6,CF-206
24208,31424,TYPEMR|4|1,csp_4_7,dip|1|8,False,34,ACT1.1,Male,A,1639.0,CDI,ct_9,C,CL,474c,tr_6,31,30588,O,EMP1.6,CF-111
24209,31424,TYPEMR|4|3,csp_6_3,dip|1|3,False,64,ACT1.1,Female,A,1248.0,CDI,ct_6,C,IZ,632k,tr_2,31,10486,O,EMP1.6,
24217,31427,TYPEMR|4|1,csp_5_6,dip|1|7,False,25,ACT1.1,Male,A,520.0,CDI,ct_9,C,IZ,561c,tr_0,31,3425,O,EMP1.6,
24219,31429,TYPEMR|4|1,csp_3_4,dip|1|8,False,43,ACT1.1,Female,E,1870.0,CDI,ct_9,C,PZ,341a,tr_5,31,28271,O,EMP1.6,
24221,31429,TYPEMR|4|1,csp_4_6,dip|1|7,False,41,ACT1.1,Female,E,1810.0,CDI,ct_8,C,KZ,461e,tr_5,31,22106,O,EMP1.6,
24223,31433,TYPEMR|4|1,csp_3_4,dip|1|9,False,32,ACT1.1,Female,A,1365.0,CDD,ct_1,C,MB,342g,tr_6,31,17110,O,EMP1.5,
24225,31433,TYPEMR|4|1,csp_3_8,dip|1|8,False,39,ACT1.1,Male,E,1715.0,CDI,ct_9,C,JC,388a,tr_6,31,36389,O,EMP1.6,
24226,31433,TYPEMR|4|1,csp_3_3,dip|1|6,False,59,ACT1.1,Female,A,1820.0,CDI,ct_2,C,OZ,333f,tr_5,31,48562,O,EMP1.6,
24237,31439,TYPEMR|4|1,csp_3_4,dip|1|9,False,37,ACT1.1,Male,E,429.0,CDI,ct_9,P,PZ,342b,tr_4,31,7584,O,EMP1.6,CF-136
24239,31439,TYPEMR|1|1,csp_4_5,dip|1|7,False,34,ACT1.1,Male,A,1820.0,AUT,ct_1,C,OZ,451e,tr_5,31,23676,O,EMP1.5,
24241,31444,TYPEMR|4|2,csp_6_4,dip|1|2,False,49,ACT1.1,Male,E,541.0,CDI,ct_9,C,HZ,641b,tr_5,31,7808,O,EMP1.6,CF-117
24244,31445,TYPEMR|1|1,csp_5_6,dip|1|8,False,37,ACT1.1,Male,E,1376.0,CDI,ct_8,P,QB,563b,tr_5,31,12709,O,EMP1.6,CF-134
24245,31445,TYPEMR|4|1,csp_3_8,dip|1|8,False,35,ACT1.1,Male,E,885.0,CDI,ct_9,C,MA,387c,tr_6,31,15726,O,EMP1.6,
24247,31445,TYPEMR|4|1,csp_4_2,dip|1|8,False,29,ACT1.1,Female,A,1406.0,CDI,ct_8,C,RZ,424a,tr_1,31,13206,O,EMP1.6,CF-113
24255,31446,TYPEMR|4|4,csp_5_4,dip|1|3,False,46,ACT1.1,Female,A,813.0,CDI,ct_6,C,QA,542a,tr_1,31,6493,O,EMP1.6,
24267,31451,TYPEMR|4|2,csp_3_7,dip|1|6,False,37,ACT1.1,Male,E,819.0,CDI,ct_9,C,MA,373a,tr_5,31,26682,O,EMP1.6,CF-241
24271,31451,TYPEMR|4|1,csp_6_2,dip|1|6,False,40,ACT1.1,Male,A,2159.0,CDI,ct_9,C,DZ,622c,tr_3,31,29117,O,EMP1.6,
24272,31451,TYPEMR|2|0,csp_6_8,dip|1|5,True,25,ACT1.1,Male,A,135.0,APP,ct_9,C,FZ,681b,tr_1,81,568,A,EMP1.1,CF-111
24273,31451,TYPEMR|4|1,csp_6_8,dip|1|5,True,24,ACT1.1,Male,A,1763.0,APP,ct_9,C,FZ,681a,tr_3,11,14443,A,EMP1.1,
24274,31451,TYPEMR|1|2,csp_6_4,dip|1|3,False,64,ACT1.1,Female,A,1742.0,CDI,ct_5,C,HZ,641b,tr_6,31,30659,O,EMP1.6,
24275,31451,TYPEMR|4|1,csp_4_3,dip|1|6,False,44,ACT1.1,Female,E,1820.0,CDI,ct_8,C,QB,434b,tr_4,31,26320,O,EMP1.6,
24276,31451,TYPEMR|4|1,csp_6_8,dip|2,False,54,ACT1.1,Male,E,1820.0,CDI,ct_9,C,NZ,684a,tr_6,31,19121,O,EMP1.6,
24278,31451,TYPEMR|1|1,csp_5_4,dip|1|7,False,35,ACT1.1,Male,A,1834.0,CDI,ct_9,C,HZ,546c,tr_4,31,15600,O,EMP1.6,
24282,31451,TYPEMR|4|2,csp_6_7,dip|1|3,False,26,ACT1.1,Male,A,762.0,TTP,ct_9,N,NZ,676c,tr_3,75,8153,O,EMP1.2,CF-111
24284,31454,TYPEMR|3|2,csp_4_7,dip|1|3,False,51,ACT1.1,Male,A,1630.0,CDI,ct_9,C,MA,474c,tr_6,31,25290,O,EMP1.6,
24285,31454,TYPEMR|2|0,csp_4_7,dip|1|7,False,31,ACT1.1,Male,E,1518.0,CDI,ct_9,C,FZ,477c,tr_4,31,15468,O,EMP1.6,
24289,31454,TYPEMR|1|2,csp_5_4,dip|1|6,False,35,ACT1.1,Female,A,1171.0,CDI,ct_9,P,NZ,546b,tr_3,31,12539,O,EMP1.6,
24290,31454,TYPEMR|4|1,csp_5_6,dip|1|7,False,36,ACT1.1,Female,E,965.0,CDI,ct_9,P,QB,563b,tr_2,31,10775,O,EMP1.6,
24296,31458,TYPEMR|1|1,csp_3_8,dip|1|8,False,27,ACT1.1,Male,A,938.0,CDI,ct_9,C,MA,388b,tr_0,31,16012,O,EMP1.6,
24298,31458,TYPEMR|4|1,csp_3_8,dip|1|7,False,40,ACT1.1,Male,E,1706.0,CDI,ct_9,C,CL,384a,tr_6,31,42842,O,EMP1.6,CF-603
24301,31458,TYPEMR|1|1,csp_5_2,dip|1|3,False,58,ACT1.1,Male,E,1942.0,CDI,ct_8,C,PZ,525b,tr_4,31,28940,O,EMP1.6,
24306,31460,TYPEMR|4|1,csp_5_4,dip|1|4,False,48,ACT1.1,Female,A,1407.0,CDI,ct_9,C,MA,542a,tr_6,31,27489,O,EMP1.6,
24308,31462,TYPEMR|1|2,csp_3_3,dip|1|7,False,59,ACT1.1,Female,A,1842.0,AUT,ct_2,C,OZ,333f,tr_6,31,47785,O,EMP1.5,
24312,31466,TYPEMR|1|2,csp_4_3,dip|1|7,False,30,ACT1.1,Female,E,1412.0,CDI,ct_9,P,QA,431f,tr_6,31,22151,O,EMP1.6,
24319,31467,TYPEMR|4|1,csp_4_7,dip|1|4,False,32,ACT1.1,Male,E,1268.0,CDI,ct_9,C,CM,475a,tr_5,31,15829,O,EMP1.6,CF-124
24323,31467,TYPEMR|4|1,csp_4_6,dip|1|6,False,38,ACT1.1,Female,E,1229.0,CDI,ct_9,C,LZ,463e,tr_1,31,12519,O,EMP1.6,
24325,31472,TYPEMR|1|2,csp_5_6,dip|1|8,True,24,ACT1.1,Female,A,1038.0,CDI,ct_9,P,IZ,561d,tr_2,31,8025,O,EMP1.6,CF-109
24338,31480,TYPEMR|4|1,csp_5_2,dip|1|4,False,35,ACT1.1,Female,E,1716.0,CDI,ct_9,C,NZ,526b,tr_1,31,19316,O,EMP1.6,
24342,31481,TYPEMR|4|2,csp_5_3,dip|1|7,False,41,ACT1.1,Male,A,209.0,CDI,,N,NZ,534a,tr_6,72,1826,O,EMP1.6,
24346,31483,TYPEMR|1|2,csp_5_5,dip|1|7,True,21,ACT1.1,Female,A,1039.0,CDI,ct_9,C,GZ,554e,tr_1,31,8006,O,EMP1.6,
24348,31483,TYPEMR|4|1,csp_3_8,dip|1|8,False,55,ACT1.1,Male,E,1344.0,CDI,ct_9,C,JC,388c,tr_4,31,48214,O,EMP1.6,CF-125
24349,31483,TYPEMR|3|2,csp_4_6,dip|1|4,False,41,ACT1.1,Female,A,1820.0,CDI,ct_9,C,KZ,467a,tr_1,31,32608,O,EMP1.6,
24350,31483,TYPEMR|4|1,csp_4_2,dip|1|8,False,25,ACT1.1,Male,A,428.0,TTP,ct_9,C,NZ,423b,tr_0,31,7118,O,EMP1.5,
24354,31483,TYPEMR|4|1,csp_4_7,dip|1|6,False,42,ACT1.1,Male,A,1628.0,CDI,ct_9,C,FZ,472c,tr_4,31,20588,O,EMP1.6,CF-401
24355,31483,TYPEMR|4|1,csp_4_5,dip|1|5,False,48,ACT1.1,Male,E,1441.0,CDI,ct_9,C,HZ,451a,tr_5,31,16471,O,EMP1.6,
24356,31483,TYPEMR|4|3,csp_5_5,dip|1|1,False,59,ACT1.1,Female,A,729.0,CDI,ct_9,C,GZ,554g,tr_2,31,6806,O,EMP1.6,
24364,31483,TYPEMR|4|1,csp_4_6,dip|1|8,False,33,ACT1.1,Male,E,745.0,CDI,ct_9,P,KZ,467b,tr_4,31,27560,O,EMP1.6,CF-111
24366,31483,TYPEMR|4|1,csp_5_6,dip|1|6,False,34,ACT1.1,Female,E,1373.0,CDI,ct_9,C,SZ,562a,tr_1,31,10337,O,EMP1.6,
24371,31483,TYPEMR|1|1,csp_3_8,dip|1|7,False,46,ACT1.1,Male,A,1694.0,CDI,ct_9,C,FZ,382d,tr_1,31,72791,O,EMP1.6,
24383,31488,TYPEMR|4|1,csp_5_2,dip|1|4,False,49,ACT1.1,Female,E,1840.0,CDI,ct_1,C,PZ,524b,tr_6,31,45347,O,EMP1.6,
24391,31488,TYPEMR|4|1,csp_5_4,dip|1|6,False,52,ACT1.1,Female,A,1303.0,CDI,ct_9,C,CM,543b,tr_1,31,12477,O,EMP1.6,
24400,31490,TYPEMR|4|4,csp_5_2,dip|1|4,False,33,ACT1.1,Female,A,1005.0,CDI,ct_9,P,NZ,525d,tr_6,31,8263,O,EMP1.6,
24404,31490,TYPEMR|4|1,csp_3_8,dip|1|6,False,52,ACT1.1,Male,E,1694.0,CDI,ct_9,C,CK,384c,tr_3,31,41127,O,EMP1.6,CF-115
24408,31491,TYPEMR|4|1,csp_5_2,dip|1|7,False,50,ACT1.1,Female,A,1820.0,AUT,ct_2,C,OZ,523c,tr_5,31,22957,O,EMP1.5,CF-123
24411,31495,TYPEMR|4|1,csp_5_2,dip|1|3,False,25,ACT1.1,Female,A,1757.0,CDI,ct_9,C,QA,526a,tr_6,31,16518,O,EMP1.6,
24421,31499,TYPEMR|1|1,csp_3_8,dip|1|3,False,46,ACT1.1,Male,A,1787.0,CDI,ct_9,C,CL,384b,tr_6,31,61583,O,EMP1.6,
24423,31499,TYPEMR|4|1,csp_5_2,dip|1|6,False,48,ACT1.1,Male,A,2190.0,CDI,ct_9,C,QA,526e,tr_2,31,25834,O,EMP1.6,
24428,31499,TYPEMR|1|2,csp_4_6,dip|1|8,False,30,ACT1.1,Female,E,1807.0,CDI,ct_9,C,KZ,467a,tr_4,31,21259,O,EMP1.6,
24429,31499,TYPEMR|3|2,csp_3_8,dip|1|2,False,59,ACT1.1,Male,A,1820.0,CDI,ct_9,C,FZ,382c,tr_1,31,25304,O,EMP1.6,
24434,31504,TYPEMR|1|2,csp_4_3,dip|1|8,False,57,ACT1.1,Female,A,1469.0,CDI,ct_9,P,QA,431f,tr_2,31,29163,O,EMP1.6,
24438,31506,TYPEMR|1|2,csp_5_2,dip|1|4,False,52,ACT1.1,Female,A,1167.0,CDI,ct_9,P,QA,526a,tr_6,31,15079,O,EMP1.6,
24449,31506,TYPEMR|1|1,csp_6_7,dip|1|8,False,42,ACT1.1,Male,E,813.0,CDI,ct_9,C,KZ,676c,tr_1,84,57833,O,EMP1.6,
24463,31517,TYPEMR|4|2,csp_5_2,dip|1|3,False,57,ACT1.1,Male,A,152.0,CDI,,P,OZ,524b,,31,2962,O,EMP1.6,
24465,31518,TYPEMR|4|1,csp_4_2,dip|1|4,True,24,ACT1.1,Female,A,1820.0,AUT,ct_2,C,PZ,421b,tr_1,31,20881,O,EMP1.5,
24472,31526,TYPEMR|2|0,csp_6_2,dip|3,False,34,ACT1.1,Male,E,1822.0,CDI,ct_9,C,CL,628a,tr_6,75,23520,O,EMP1.6,CF-242
24481,31527,TYPEMR|1|1,csp_3_8,dip|1|8,False,34,ACT1.1,Male,E,1852.0,CDI,ct_9,C,JC,388a,tr_6,31,34985,O,EMP1.6,
24483,31533,TYPEMR|4|1,csp_4_8,dip|1|1,False,54,ACT1.1,Female,E,1756.0,CDI,ct_9,C,HZ,487a,tr_5,31,23321,O,EMP1.6,
24484,31533,TYPEMR|4|1,csp_4_3,dip|1|4,False,39,ACT1.1,Female,E,1694.0,CDI,ct_9,C,QA,431f,tr_6,31,28991,O,EMP1.6,
24492,31543,TYPEMR|4|1,csp_6_4,dip|1|3,False,41,ACT1.1,Male,E,1829.0,CDI,ct_9,C,HZ,643a,tr_5,31,19213,O,EMP1.6,CF-123
24514,31555,TYPEMR|1|2,csp_4_6,dip|1|7,False,53,ACT1.1,Female,E,1094.0,CDI,ct_9,P,IZ,468b,tr_1,31,16094,O,EMP1.6,
24515,31555,TYPEMR|4|4,csp_3_7,dip|1|8,False,30,ACT1.1,Female,A,1596.0,CDI,ct_9,C,NZ,372c,tr_1,31,26412,O,EMP1.6,CF-115
24525,31555,TYPEMR|4|1,csp_5_4,dip|1|6,False,45,ACT1.1,Female,A,1820.0,CDI,ct_9,C,MB,543e,tr_5,31,55418,O,EMP1.6,
24529,31555,TYPEMR|4|1,csp_4_3,dip|1|6,False,37,ACT1.1,Female,E,1938.0,CDI,ct_9,C,GZ,433d,tr_1,31,27171,O,EMP1.6,
24533,31555,TYPEMR|4|1,csp_6_5,dip|1|6,False,27,ACT1.1,Male,A,1926.0,CDI,ct_9,C,HZ,653a,tr_6,31,20210,O,EMP1.6,
24540,31555,TYPEMR|4|1,csp_4_6,dip|1|4,False,28,ACT1.1,Female,E,1877.0,CDI,ct_8,C,QB,461f,tr_2,31,21600,O,EMP1.6,
24546,31555,TYPEMR|4|1,csp_5_4,dip|1|3,False,47,ACT1.1,Male,A,1233.0,CDI,ct_9,C,MA,543g,tr_0,31,12699,O,EMP1.6,
24548,31555,TYPEMR|4|1,csp_5_4,dip|1|6,False,26,ACT1.1,Male,A,1670.0,CDI,ct_9,C,JC,543f,tr_3,31,14348,O,EMP1.6,
24555,31555,TYPEMR|4|4,csp_6_4,dip|1|2,False,52,ACT1.1,Male,E,921.0,CDI,ct_9,C,HZ,641b,tr_3,31,15101,O,EMP1.6,
24557,31555,TYPEMR|1|1,csp_4_7,dip|1|5,False,38,ACT1.1,Male,A,1836.0,CDI,ct_9,C,GZ,478c,tr_6,31,26701,O,EMP1.6,
24563,31555,TYPEMR|4|1,csp_5_6,dip|1|3,False,35,ACT1.1,Male,A,574.0,CDI,ct_9,P,IZ,561d,tr_3,31,7797,O,EMP1.6,
24565,31555,TYPEMR|3|2,csp_6_3,dip|1|6,False,25,ACT1.1,Male,A,1720.0,CDI,ct_9,C,CM,632g,tr_5,31,15307,O,EMP1.6,
24566,31555,TYPEMR|4|2,csp_4_7,dip|1|6,False,65,ACT1.1,Male,E,1638.0,CDI,ct_9,P,MA,472c,tr_1,31,49763,O,EMP1.6,
24574,31555,TYPEMR|4|1,csp_4_8,dip|1|5,False,39,ACT1.1,Male,A,1771.0,CDI,ct_9,C,IZ,488b,tr_1,31,27147,O,EMP1.6,
24576,31555,TYPEMR|4|1,csp_4_6,dip|1|6,False,39,ACT1.1,Female,A,1820.0,CDI,ct_8,C,KZ,467c,tr_6,31,33797,O,EMP1.6,
24579,31555,TYPEMR|1|2,csp_4_6,dip|1|7,False,63,ACT1.1,Female,E,707.0,CDI,ct_9,P,KZ,467b,tr_6,31,26797,O,EMP1.6,
24581,31555,TYPEMR|4|1,csp_3_8,dip|1|8,False,36,ACT1.1,Female,E,1618.0,CDI,ct_9,C,JC,388c,tr_0,31,32316,O,EMP1.6,
24582,31555,TYPEMR|4|1,csp_4_6,dip|1|8,True,22,ACT1.1,Female,A,926.0,CDI,ct_9,C,IZ,468a,tr_3,31,10982,O,EMP1.6,
24588,31555,TYPEMR|4|1,csp_5_4,dip|1|4,False,56,ACT1.1,Female,A,1254.0,CDI,ct_9,P,HZ,546c,tr_2,31,11569,O,EMP1.6,
24591,31555,TYPEMR|4|1,csp_3_4,dip|1|8,False,43,ACT1.1,Female,E,1870.0,CDI,ct_9,C,PZ,341a,tr_5,31,29623,O,EMP1.6,
24597,31555,TYPEMR|4|1,csp_5_4,dip|1|5,False,47,ACT1.1,Female,E,1820.0,CDI,ct_9,C,QA,542a,tr_6,31,18407,O,EMP1.6,CF-403
24602,31555,TYPEMR|4|1,csp_5_6,dip|1|5,False,31,ACT1.1,Male,A,488.0,CDD,ct_9,P,IZ,561b,tr_1,31,5109,O,EMP1.2,
24609,31555,TYPEMR|4|1,csp_3_3,dip|1|7,False,60,ACT1.1,Male,A,1485.0,CDI,ct_1,P,OZ,333e,tr_5,31,36580,O,EMP1.6,CF-603
24611,31555,TYPEMR|4|1,csp_5_5,dip|1|7,False,28,ACT1.1,Female,A,294.0,CDD,ct_9,P,GZ,554e,tr_1,31,3003,O,EMP1.5,
24624,31555,TYPEMR|4|1,csp_6_5,dip|1|3,False,37,ACT1.1,Male,A,1820.0,CDI,ct_9,C,GZ,653a,tr_3,31,17167,O,EMP1.6,
24632,31555,TYPEMR|4|1,csp_6_2,dip|1|5,False,49,ACT1.1,Male,E,928.0,CDI,ct_9,C,MA,623b,tr_5,31,13779,O,EMP1.6,
24638,31555,TYPEMR|4|3,csp_3_8,dip|1|8,False,39,ACT1.1,Female,A,1447.0,CDI,ct_9,C,MA,388a,tr_6,31,21436,O,EMP1.6,
24642,31555,TYPEMR|4|1,csp_3_7,dip|1|7,False,46,ACT1.1,Male,A,1820.0,CDI,ct_9,C,KZ,373b,tr_6,31,41366,O,EMP1.6,
24646,31555,TYPEMR|1|1,csp_3_4,dip|1|8,False,54,ACT1.1,Male,E,1820.0,CDI,ct_8,C,PZ,342d,tr_4,31,28821,O,EMP1.6,
24655,31555,TYPEMR|4|2,csp_5_3,dip|1|5,False,30,ACT1.1,Male,A,1800.0,CDI,ct_9,C,NZ,534b,tr_5,31,21132,O,EMP1.6,
24656,31555,TYPEMR|4|2,csp_3_8,dip|1|5,False,45,ACT1.1,Male,A,1880.0,CDI,ct_9,C,JC,388a,tr_6,31,38746,O,EMP1.6,
24672,31555,TYPEMR|4|1,csp_5_2,dip|1|3,False,58,ACT1.1,Female,A,1048.0,CDI,ct_9,P,QA,526e,tr_2,31,8930,O,EMP1.6,
24673,31555,TYPEMR|4|1,csp_4_2,dip|1|6,False,48,ACT1.1,Male,A,1827.0,AUT,ct_2,C,PZ,421b,tr_2,82,31554,O,EMP1.5,
24674,31555,TYPEMR|1|2,csp_5_2,dip|1|4,True,21,ACT1.1,Female,A,455.0,APP,ct_1,C,OZ,524b,tr_6,69,5850,A,EMP1.1,
24676,31555,TYPEMR|4|1,csp_5_2,dip|1|3,False,44,ACT1.1,Female,A,1795.0,CDI,ct_8,C,QB,526a,tr_3,31,19915,O,EMP1.6,
24689,31555,TYPEMR|4|1,csp_3_8,dip|1|8,False,39,ACT1.1,Male,A,1517.0,CDI,ct_9,N,FZ,382c,tr_4,31,36845,O,EMP1.6,
24702,31555,TYPEMR|4|1,csp_4_3,dip|1|3,False,29,ACT1.1,Female,A,1832.0,CDD,ct_2,C,QB,434e,tr_6,31,19333,O,EMP1.5,
24704,31555,TYPEMR|4|1,csp_5_6,dip|1|5,False,31,ACT1.1,Female,A,343.0,CDD,ct_9,P,QB,563b,tr_1,31,3546,O,EMP1.5,
24708,31555,TYPEMR|4|3,csp_4_3,dip|1|7,False,47,ACT1.1,Female,E,1665.0,CDI,ct_8,C,QB,432d,tr_4,31,20634,O,EMP1.6,CF-111
