PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie
14657,21355,TYPEMR|4|2,csp_8_4,dip|1|3,True,22,ACT2.2,Female,A,Longvic,Commune simple,21,8672,23720,,,,,
14659,21355,TYPEMR|4|4,csp_8_6,dip|1|1,False,76,ACT2.4,Female,A,Longvic,Commune simple,21,8672,23720,,,,,
14660,21355,TYPEMR|4|2,csp_8_4,dip|3,True,20,ACT2.2,Male,A,Longvic,Commune simple,21,8672,23720,,,,,
14666,21359,TYPEMR|4|2,csp_5_5,dip|1|3,False,24,ACT1.2,Female,A,Lucey,Commune simple,21,61,23720,,,,,
14669,21361,TYPEMR|4|2,csp_2_1,dip|3,False,32,ACT1.1,Male,A,Lux,Commune simple,21,528,23720,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
14682,21383,TYPEMR|4|1,csp_1_1,dip|3,False,47,ACT1.1,Male,E,Marcilly-sur-Tille,Commune simple,21,1709,23720,,,,,
14687,21387,TYPEMR|1|1,csp_7_2,dip|1|1,False,78,ACT2.1,Male,E,Marigny-lès-Reullée,Commune simple,21,225,23720,,,,,
14689,21389,TYPEMR|1|1,csp_6_7,dip|1|3,False,35,ACT1.2,Male,A,Marmagne,Commune simple,21,208,23720,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
14700,21394,TYPEMR|3|1,csp_8_4,dip|1|2,True,22,ACT2.2,Male,A,Massingy-lès-Semur,Commune simple,21,162,23720,,,,,
14703,21398,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Male,A,Maxilly-sur-Saône,Commune simple,21,369,23720,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
14715,21412,TYPEMR|4|2,csp_4_3,dip|1|5,False,56,ACT1.2,Female,A,Meursault,Commune simple,21,1453,23720,,,,,
14720,21417,TYPEMR|3|2,csp_6_3,dip|3,False,35,ACT1.2,Male,A,Missery,Commune simple,21,108,23720,,,,,
14723,21425,TYPEMR|4|2,csp_8_5,dip|1|7,False,50,ACT2.4,Female,A,Montbard,Sous-préfecture,21,4980,23720,,,,,
14730,21450,TYPEMR|4|1,csp_8_4,dip|3,True,16,ACT2.2,Female,A,Nantoux,Commune simple,21,171,23720,,,,,
14736,21461,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,E,Nolay,Chef-lieu canton,21,1457,23720,,,,,
14740,21464,TYPEMR|4|1,csp_4_3,dip|2,False,55,ACT1.1,Female,A,Nuits-Saint-Georges,Chef-lieu canton,21,5453,23720,,,,,
14741,21464,TYPEMR|4|4,csp_2_2,dip|1|3,False,53,ACT1.2,Male,A,Nuits-Saint-Georges,Chef-lieu canton,21,5453,23720,CF-233,CF-233,2.0,Fédération Française de motocyclisme,Fédération unisport non olympique
14742,21464,TYPEMR|4|4,csp_8_5,dip|1,False,44,ACT2.5,Female,A,Nuits-Saint-Georges,Chef-lieu canton,21,5453,23720,,,,,
14749,21472,TYPEMR|3|2,csp_8_5,dip|2,False,43,ACT2.5,Male,A,Orville,Commune simple,21,171,23720,CF-211,CF-211,2.0,Fédération Française du sport boules,Fédération unisport non olympique
14752,21474,TYPEMR|4|1,csp_5_6,dip|1|3,False,25,ACT1.2,Female,A,Pagny-la-Ville,Commune simple,21,426,23720,,,,,
14763,21485,TYPEMR|4|4,csp_8_5,dip|2,False,49,ACT2.5,Female,A,Plombières-lès-Dijon,Commune simple,21,2588,23720,,,,,
14769,21496,TYPEMR|4|3,csp_6_2,dip|1|3,False,60,ACT1.2,Male,E,Pontailler-sur-Saône,Chef-lieu canton,21,1321,23720,,,,,
14770,21497,TYPEMR|1|2,csp_8_4,dip|1|8,True,25,ACT2.2,Female,A,Pont-et-Massène,Commune simple,21,188,23720,,,,,
14772,21500,TYPEMR|4|1,csp_8_4,dip|1|2,True,20,ACT2.2,Female,A,Pouillenay,Commune simple,21,560,23720,,,,,
14775,21501,TYPEMR|3|2,csp_8_5,dip|1|1,False,63,ACT2.4,Female,A,Pouilly-en-Auxois,Chef-lieu canton,21,1656,23720,,,,,
14782,21515,TYPEMR|4|4,csp_6_3,dip|1|3,False,46,ACT1.2,Male,E,Quetigny,Commune simple,21,9480,23720,,,,,
14793,21527,TYPEMR|4|2,csp_8_5,dip|1|8,False,24,ACT2.4,Female,A,La Rochepot,Commune simple,21,294,23720,,,,,
14799,21534,TYPEMR|4|1,csp_2_2,dip|1|4,False,59,ACT1.1,Male,E,Ruffey-lès-Beaune,Commune simple,21,773,23720,,,,,
14802,21536,TYPEMR|3|2,csp_8_5,dip|1|3,False,54,ACT2.4,Female,A,Sacquenay,Commune simple,21,302,23720,,,,,
14805,21540,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,A,Saint-Apollinaire,Commune simple,21,7647,23720,,,,,
14808,21540,TYPEMR|1|1,csp_2_1,dip|1|3,False,59,ACT1.1,Male,A,Saint-Apollinaire,Commune simple,21,7647,23720,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
14811,21540,TYPEMR|4|4,csp_7_2,dip|1|4,False,63,ACT2.1,Female,A,Saint-Apollinaire,Commune simple,21,7647,23720,,,,,
14817,21543,TYPEMR|1|1,csp_7_5,dip|1|7,False,69,ACT2.1,Male,A,Saint-Broing-les-Moines,Commune simple,21,201,23720,CF-125,CF-125,1.0,Fédération Française de tir,Fédération unisport olympique
14825,21559,TYPEMR|2|0,csp_8_4,dip|1|4,True,21,ACT2.2,Female,A,Sainte-Marie-sur-Ouche,Commune simple,21,703,23720,,,,,
14831,21571,TYPEMR|4|1,csp_6_9,dip|1|3,False,63,ACT1.1,Male,A,Saint-Sauveur,Commune simple,21,240,23720,,,,,
14842,21584,TYPEMR|4|4,csp_6_7,dip|1|3,False,47,ACT1.2,Male,E,Saulieu,Chef-lieu canton,21,2481,23720,,,,,
14844,21584,TYPEMR|4|1,csp_4_7,dip|1|6,True,27,ACT1.1,Male,A,Saulieu,Chef-lieu canton,21,2481,23720,,,,,
14858,21603,TYPEMR|1|2,csp_7_1,dip|1|1,False,88,ACT2.1,Female,A,Semur-en-Auxois,Chef-lieu canton,21,4473,23720,,,,,
14865,21604,TYPEMR|4|2,csp_8_5,dip|1|3,False,55,ACT2.5,Male,A,Senailly,Commune simple,21,144,23720,,,,,
14866,21605,TYPEMR|4|1,csp_2_2,dip|1|4,False,63,ACT1.1,Male,A,Sennecey-lès-Dijon,Commune simple,21,2018,23720,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
14871,21606,TYPEMR|1|1,csp_8_1,dip|1|5,True,19,ACT1.2,Male,A,Ladoix-Serrigny,Commune simple,21,1855,23720,,,,,
14875,21609,TYPEMR|4|3,csp_2_2,dip|1|4,False,54,ACT1.1,Female,A,Soirans,Commune simple,21,504,23720,,,,,
14878,21616,TYPEMR|4|4,csp_7_2,dip|1|2,False,62,ACT2.1,Female,E,Tailly,Commune simple,21,197,23720,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire
14879,21617,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,A,Talant,Commune simple,21,11939,23720,,,,,
14885,21617,TYPEMR|4|3,csp_3_7,dip|1|7,False,59,ACT1.2,Male,A,Talant,Commune simple,21,11939,23720,,,,,
14886,21617,TYPEMR|4|2,csp_6_7,dip|1|6,True,25,ACT1.2,Male,A,Talant,Commune simple,21,11939,23720,,,,,
14909,21632,TYPEMR|4|1,csp_8_4,dip|3,True,16,ACT2.2,Female,A,Thorey-en-Plaine,Commune simple,21,1071,23720,,,,,
14913,21641,TYPEMR|4|4,csp_8_5,dip|1|6,False,40,ACT2.4,Female,A,Touillon,Commune simple,21,469,23720,,,,,
14915,21645,TYPEMR|1|1,csp_6_7,dip|1|3,False,51,ACT1.2,Male,A,Trouhans,Commune simple,21,614,23720,,,,,
14917,21646,TYPEMR|3|2,csp_8_6,dip|1|6,False,62,ACT2.4,Female,A,Trouhaut,Commune simple,21,126,23720,,,,,
14920,21652,TYPEMR|4|2,csp_2_1,dip|1|5,False,36,ACT1.1,Male,A,Vandenesse-en-Auxois,Commune simple,21,304,23720,,,,,
14922,21656,TYPEMR|4|2,csp_7_5,dip|1|7,False,55,ACT2.1,Female,A,Varanges,Commune simple,21,708,23720,,,,,
14923,21657,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Varois-et-Chaignot,Commune simple,21,1993,23720,CF-115,CF-115,1.0,Fédération Française de handball,Fédération unisport olympique
14930,21667,TYPEMR|4|4,csp_7_2,dip|1|1,False,93,ACT2.1,Male,E,Véronnes,Commune simple,21,406,23720,,,,,
14935,21670,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Verrey-sous-Salmaise,Commune simple,21,285,23720,,,,,
14939,21684,TYPEMR|4|4,csp_8_5,dip|1|1,False,61,ACT2.5,Female,A,Vignoles,Commune simple,21,1000,23720,,,,,
14941,21684,TYPEMR|4|1,csp_2_3,dip|1|4,False,45,ACT1.1,Female,E,Vignoles,Commune simple,21,1000,23720,,,,,
14944,21690,TYPEMR|1|1,csp_6_7,dip|2,False,63,ACT1.2,Male,A,Villeberny,Commune simple,21,94,23720,,,,,
14946,21698,TYPEMR|4|4,csp_6_3,dip|2,False,50,ACT1.2,Male,A,Villers-la-Faye,Commune simple,21,394,23720,,,,,
14949,21707,TYPEMR|4|2,csp_8_5,dip|1|3,False,61,ACT2.4,Female,A,Villy-en-Auxois,Commune simple,21,221,23720,,,,,
14955,22001,TYPEMR|4|1,csp_8_4,dip|1|2,True,18,ACT2.2,Male,E,Allineuc,Commune simple,22,617,22670,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
14956,22002,TYPEMR|4|4,csp_8_6,dip|1|4,False,71,ACT2.1,Female,E,Andel,Commune simple,22,1180,22670,,,,,
14958,22004,TYPEMR|1|2,csp_3_8,dip|1|6,False,39,ACT1.2,Female,A,Bégard,Chef-lieu canton,22,4901,22670,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique
14966,22011,TYPEMR|4|1,csp_2_1,dip|1|8,False,40,ACT1.1,Female,E,Boqueho,Commune simple,22,1089,22670,CF-403,CF-403,4.0,Fédération Française sports pour tous,Fédération multisports affinitaire
14968,22011,TYPEMR|1|2,csp_8_6,dip|1|1,False,93,ACT2.4,Female,A,Boqueho,Commune simple,22,1089,22670,,,,,
14977,22025,TYPEMR|4|1,csp_8_4,dip|1|2,True,17,ACT2.2,Male,E,Callac,Chef-lieu canton,22,2262,22670,,,,,
14978,22025,TYPEMR|4|1,csp_2_1,dip|1|5,False,40,ACT1.1,Female,A,Callac,Chef-lieu canton,22,2262,22670,,,,,
14982,22030,TYPEMR|4|2,csp_5_6,dip|1|3,False,41,ACT1.2,Female,A,Caouënnec-Lanvézéac,Commune simple,22,910,22670,,,,,
14985,22032,TYPEMR|4|2,csp_4_5,dip|1|3,False,59,ACT1.1,Male,E,Caulnes,Chef-lieu canton,22,2639,22670,,,,,
14988,22033,TYPEMR|1|2,csp_7_2,dip|1|1,False,80,ACT2.1,Female,E,Caurel,Commune simple,22,370,22670,,,,,
14996,22044,TYPEMR|1|1,csp_7_2,dip|3,False,80,ACT2.1,Male,E,Coëtmieux,Commune simple,22,1831,22670,,,,,
15009,22050,TYPEMR|1|1,csp_5_5,dip|1|5,False,23,ACT1.2,Male,E,Dinan,Sous-préfecture,22,14994,22670,,,,,
15010,22050,TYPEMR|4|2,csp_8_5,dip|1|7,False,52,ACT2.4,Female,A,Dinan,Sous-préfecture,22,14994,22670,,,,,
15013,22050,TYPEMR|4|2,csp_5_5,dip|3,False,43,ACT1.2,Female,E,Dinan,Sous-préfecture,22,14994,22670,,,,,
15015,22050,TYPEMR|1|2,csp_7_4,dip|1|7,False,66,ACT2.1,Female,E,Dinan,Sous-préfecture,22,14994,22670,,,,,
15016,22050,TYPEMR|4|3,csp_6_3,dip|1|3,False,49,ACT1.2,Male,E,Dinan,Sous-préfecture,22,14994,22670,,,,,
15019,22050,TYPEMR|4|4,csp_8_5,dip|1|2,False,58,ACT2.4,Female,E,Dinan,Sous-préfecture,22,14994,22670,,,,,
15025,22050,TYPEMR|1|2,csp_4_2,dip|1|4,False,35,ACT1.2,Female,A,Dinan,Sous-préfecture,22,14994,22670,,,,,
15037,22050,TYPEMR|4|4,csp_8_6,dip|1|3,False,65,ACT2.4,Female,A,Dinan,Sous-préfecture,22,14994,22670,,,,,
15046,22054,TYPEMR|4|4,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Erquy,Commune simple,22,4014,22670,,,,,
15055,22055,TYPEMR|4|4,csp_8_5,dip|3,False,56,ACT2.4,Female,A,Binic-Étables-sur-Mer,Chef-lieu canton,22,7149,22670,CF-245,CF-245,2.0,Fédération Française de la randonnée pédestre,Fédération unisport non olympique
15065,22063,TYPEMR|4|1,csp_8_4,dip|1|1,True,15,ACT2.2,Female,A,Gommenec'h,Commune simple,22,564,22670,,,,,
15069,22065,TYPEMR|4|4,csp_7_1,dip|1|1,False,79,ACT2.1,Female,E,Goudelin,Commune simple,22,1765,22670,,,,,
15075,22067,TYPEMR|4|4,csp_8_5,dip|1|2,False,61,ACT2.4,Female,A,Grâces,Commune simple,22,2604,22670,,,,,
15076,22068,TYPEMR|4|4,csp_7_1,dip|1|1,False,77,ACT2.1,Male,E,Grâce-Uzel,Commune simple,22,438,22670,,,,,
15080,22070,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Female,E,Guingamp,Sous-préfecture,22,7622,22670,CF-604,CF-604,6.0,Union nationale du sport scolaire (UNSS),Fédération multisports scolaire ou universitaire
15084,22070,TYPEMR|1|2,csp_8_4,dip|1|6,True,21,ACT2.2,Female,A,Guingamp,Sous-préfecture,22,7622,22670,,,,,
15086,22070,TYPEMR|4|4,csp_8_5,dip|1|4,False,60,ACT2.4,Female,A,Guingamp,Sous-préfecture,22,7622,22670,,,,,
15087,22070,TYPEMR|4|4,csp_7_2,dip|1|7,False,79,ACT2.1,Male,E,Guingamp,Sous-préfecture,22,7622,22670,,,,,
15089,22070,TYPEMR|1|2,csp_4_8,dip|1|3,False,54,ACT1.2,Female,A,Guingamp,Sous-préfecture,22,7622,22670,,,,,
15091,22070,TYPEMR|4|4,csp_7_4,dip|1|7,False,77,ACT2.1,Female,E,Guingamp,Sous-préfecture,22,7622,22670,,,,,
15094,22071,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Male,E,Guitté,Commune simple,22,723,22670,,,,,
15095,22072,TYPEMR|4|4,csp_7_1,dip|1|3,False,75,ACT2.1,Female,A,Gurunhuel,Commune simple,22,416,22670,,,,,
15096,22072,TYPEMR|4|2,csp_8_4,dip|1|6,True,25,ACT2.2,Male,A,Gurunhuel,Commune simple,22,416,22670,,,,,
15097,22074,TYPEMR|4|3,csp_8_4,dip|1|2,True,20,ACT2.2,Male,A,Le Haut-Corlay,Commune simple,22,661,22670,,,,,
15098,22075,TYPEMR|4|3,csp_6_3,dip|1|4,False,42,ACT1.2,Male,E,Hémonstoir,Commune simple,22,727,22670,,,,,
15099,22076,TYPEMR|3|2,csp_8_5,dip|1|4,False,57,ACT2.5,Male,E,Hénanbihen,Commune simple,22,1361,22670,,,,,
15102,22077,TYPEMR|1|2,csp_2_2,dip|1|3,False,65,ACT1.1,Female,A,Hénansal,Commune simple,22,1210,22670,,,,,
15105,22079,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Male,E,Hénon,Commune simple,22,2304,22670,,,,,
15111,22081,TYPEMR|4|4,csp_7_1,dip|2,False,81,ACT2.1,Male,E,Hillion,Commune simple,22,4280,22670,,,,,
15127,22093,TYPEMR|1|2,csp_8_6,dip|1|1,False,105,ACT2.1,Female,A,Lamballe-Armor,Chef-lieu canton,22,17158,22670,,,,,
15131,22093,TYPEMR|4|1,csp_4_3,dip|1|7,False,56,ACT1.1,Female,A,Lamballe-Armor,Chef-lieu canton,22,17158,22670,,,,,
15141,22093,TYPEMR|3|2,csp_3_1,dip|1|8,False,44,ACT1.1,Female,A,Lamballe-Armor,Chef-lieu canton,22,17158,22670,,,,,
15146,22094,TYPEMR|4|4,csp_6_3,dip|1|3,False,47,ACT1.2,Male,E,Lancieux,Commune simple,22,1621,22670,,,,,
15157,22106,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Male,E,Langueux,Chef-lieu canton,22,8064,22670,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
15158,22106,TYPEMR|4|4,csp_7_1,dip|1|1,False,71,ACT2.1,Female,E,Langueux,Chef-lieu canton,22,8064,22670,,,,,
15159,22106,TYPEMR|4|1,csp_1_1,dip|1|7,True,55,ACT1.1,Male,E,Langueux,Chef-lieu canton,22,8064,22670,,,,,
15160,22106,TYPEMR|3|2,csp_8_5,dip|3,True,17,ACT2.2,Female,A,Langueux,Chef-lieu canton,22,8064,22670,,,,,
15167,22106,TYPEMR|3|2,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Langueux,Chef-lieu canton,22,8064,22670,,,,,
15170,22107,TYPEMR|4|1,csp_8_4,dip|1|2,True,18,ACT2.2,Female,A,Bon Repos sur Blavet,Commune simple,22,1295,22670,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique
15173,22107,TYPEMR|2|0,csp_1_1,dip|1|6,False,47,ACT1.1,Female,A,Bon Repos sur Blavet,Commune simple,22,1295,22670,,,,,
15181,22113,TYPEMR|2|0,csp_6_7,dip|1|4,False,34,ACT1.2,Female,A,Lannion,Sous-préfecture,22,21146,22670,,,,,
15185,22113,TYPEMR|1|2,csp_7_2,dip|1|1,False,92,ACT2.1,Female,A,Lannion,Sous-préfecture,22,21146,22670,,,,,
15187,22113,TYPEMR|1|1,csp_7_2,dip|1|3,False,70,ACT2.1,Male,E,Lannion,Sous-préfecture,22,21146,22670,CF-220,CF-220,2.0,Fédération Française des échecs,Fédération unisport non olympique
15192,22113,TYPEMR|4|1,csp_2_2,dip|1|6,False,56,ACT1.1,Male,E,Lannion,Sous-préfecture,22,21146,22670,CF-117,CF-117,1.0,"Fédération Française de judo-jujitsu, kendo et disciplines associées",Fédération unisport olympique
15201,22113,TYPEMR|4|4,csp_8_6,dip|2,False,76,ACT2.4,Female,A,Lannion,Sous-préfecture,22,21146,22670,,,,,
15205,22113,TYPEMR|4|4,csp_7_2,dip|1|6,False,74,ACT2.1,Male,E,Lannion,Sous-préfecture,22,21146,22670,,,,,
15211,22117,TYPEMR|1|2,csp_7_2,dip|1|1,False,89,ACT2.1,Female,E,Lantic,Commune simple,22,1749,22670,,,,,
15213,22118,TYPEMR|3|2,csp_8_6,dip|1|1,False,97,ACT2.4,Female,A,Lanvallay,Commune simple,22,4291,22670,,,,,
15214,22118,TYPEMR|3|2,csp_8_5,dip|3,False,32,ACT2.5,Male,A,Lanvallay,Commune simple,22,4291,22670,CF-128,CF-128,1.0,Fédération Française de voile,Fédération unisport olympique
15215,22118,TYPEMR|4|4,csp_7_5,dip|1|7,False,89,ACT2.1,Male,E,Lanvallay,Commune simple,22,4291,22670,,,,,
15225,22121,TYPEMR|4|1,csp_8_4,dip|1|3,True,18,ACT2.2,Female,A,Lanvollon,Chef-lieu canton,22,1809,22670,CF-103,CF-103,1.0,Fédération Française de badminton,Fédération unisport olympique
15229,22127,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Female,A,Lézardrieux,Chef-lieu canton,22,1518,22670,,,,,
15247,22136,TYPEMR|4|3,csp_8_4,dip|1|2,True,19,ACT2.2,Female,A,Loudéac,Chef-lieu canton,22,9989,22670,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
15248,22136,TYPEMR|1|1,csp_7_2,dip|1|4,False,67,ACT2.1,Male,E,Loudéac,Chef-lieu canton,22,9989,22670,,,,,
15258,22147,TYPEMR|4|4,csp_5_6,dip|1|5,False,23,ACT1.2,Male,A,Merdrignac,Chef-lieu canton,22,3167,22670,CF-233,CF-233,2.0,Fédération Française de motocyclisme,Fédération unisport non olympique
15262,22147,TYPEMR|4|1,csp_3_1,dip|1|9,False,54,ACT1.1,Male,A,Merdrignac,Chef-lieu canton,22,3167,22670,,,,,
15263,22147,TYPEMR|4|1,csp_8_4,dip|1|2,True,16,ACT2.2,Male,E,Merdrignac,Chef-lieu canton,22,3167,22670,CF-111,CF-111,1.0,Fédération Française de football,Fédération unisport olympique
15272,22156,TYPEMR|1|1,csp_4_5,dip|1|3,False,51,ACT1.1,Male,A,Moustéru,Commune simple,22,664,22670,,,,,
15274,22158,TYPEMR|1|1,csp_6_8,dip|3,False,18,ACT1.2,Male,A,Guerlédan,Chef-lieu canton,22,2503,22670,,,,,
15275,22158,TYPEMR|1|1,csp_6_3,dip|1,False,31,ACT1.2,Male,A,Guerlédan,Chef-lieu canton,22,2503,22670,,,,,
15280,22160,TYPEMR|4|1,csp_8_4,dip|1|4,True,19,ACT2.2,Male,A,Noyal,Commune simple,22,964,22670,,,,,
15281,22160,TYPEMR|4|4,csp_7_2,dip|2,False,99,ACT2.1,Female,E,Noyal,Commune simple,22,964,22670,,,,,
15286,22162,TYPEMR|4|1,csp_1_3,dip|1|2,False,56,ACT1.1,Male,E,Paimpol,Chef-lieu canton,22,7514,22670,,,,,
15291,22162,TYPEMR|4|1,csp_3_5,dip|1|4,False,51,ACT1.1,Female,E,Paimpol,Chef-lieu canton,22,7514,22670,,,,,
15293,22162,TYPEMR|1|2,csp_7_1,dip|1|1,False,80,ACT2.1,Female,E,Paimpol,Chef-lieu canton,22,7514,22670,,,,,
15296,22163,TYPEMR|4|4,csp_8_4,dip|1|2,True,21,ACT2.2,Female,A,Paule,Commune simple,22,711,22670,,,,,
15305,22166,TYPEMR|3|2,csp_2_2,dip|1|4,False,49,ACT1.1,Female,A,Penvénan,Commune simple,22,2557,22670,,,,,
15316,22170,TYPEMR|4|1,csp_2_1,dip|1|6,False,35,ACT1.1,Female,A,Plaine-Haute,Commune simple,22,1667,22670,CF-132,CF-132,1.0,Fédération Française de golf,Fédération unisport olympique
15319,22170,TYPEMR|1|1,csp_7_1,dip|1|5,False,71,ACT2.1,Male,E,Plaine-Haute,Commune simple,22,1667,22670,,,,,
15321,22171,TYPEMR|4|4,csp_7_1,dip|1|3,False,82,ACT2.1,Male,E,Plaintel,Commune simple,22,4532,22670,,,,,
15322,22171,TYPEMR|1|1,csp_2_2,dip|1|5,False,37,ACT1.1,Male,A,Plaintel,Commune simple,22,4532,22670,,,,,
15324,22171,TYPEMR|4|3,csp_8_6,dip|1|3,False,92,ACT2.5,Female,E,Plaintel,Commune simple,22,4532,22670,,,,,
15327,22171,TYPEMR|4|1,csp_1_3,dip|1|6,False,39,ACT1.1,Male,E,Plaintel,Commune simple,22,4532,22670,,,,,
15329,22171,TYPEMR|4|1,csp_1_3,dip|1|3,False,54,ACT1.1,Male,E,Plaintel,Commune simple,22,4532,22670,,,,,
15332,22172,TYPEMR|1|2,csp_7_1,dip|2,False,93,ACT2.1,Female,A,Plancoët,Chef-lieu canton,22,3035,22670,,,,,
15336,22175,TYPEMR|4|4,csp_6_3,dip|1|3,False,21,ACT1.2,Male,A,Plédéliac,Commune simple,22,1484,22670,,,,,
15342,22176,TYPEMR|4|4,csp_7_2,dip|1|6,False,65,ACT2.1,Male,E,Plédran,Commune simple,22,6950,22670,,,,,
15362,22183,TYPEMR|4|3,csp_6_4,dip|1|2,False,60,ACT1.2,Male,E,Plémet,Commune simple,22,3823,22670,CF-213,CF-213,2.0,Fédération Française de bowling et de sports de quilles,Fédération unisport non olympique
15366,22183,TYPEMR|1|1,csp_8_5,dip|1|4,False,45,ACT2.5,Male,E,Plémet,Commune simple,22,3823,22670,,,,,
15373,22185,TYPEMR|1|2,csp_7_1,dip|1|1,False,83,ACT2.1,Female,E,Plénée-Jugon,Commune simple,22,2502,22670,,,,,
15379,22186,TYPEMR|4|3,csp_8_5,dip|3,True,19,ACT2.2,Female,A,Pléneuf-Val-André,Chef-lieu canton,22,4212,22670,,,,,
15401,22187,TYPEMR|3|2,csp_8_4,dip|2,True,18,ACT2.2,Female,A,Plérin,Chef-lieu canton,22,14796,22670,,,,,
15407,22190,TYPEMR|4|1,csp_8_4,dip|1|2,True,18,ACT2.2,Male,E,Pleslin-Trigavou,Commune simple,22,3851,22670,,,,,
15409,22190,TYPEMR|4|1,csp_3_7,dip|1|6,False,57,ACT1.1,Female,E,Pleslin-Trigavou,Commune simple,22,3851,22670,,,,,
15411,22190,TYPEMR|1|1,csp_7_1,dip|1|1,False,96,ACT2.1,Male,E,Pleslin-Trigavou,Commune simple,22,3851,22670,,,,,
15418,22195,TYPEMR|4|1,csp_8_4,dip|1|2,True,19,ACT2.2,Male,E,Pleubian,Commune simple,22,2340,22670,,,,,
15422,22197,TYPEMR|1|1,csp_8_4,dip|1|4,True,19,ACT2.2,Male,A,Pleudihen-sur-Rance,Commune simple,22,3048,22670,,,,,
15426,22197,TYPEMR|1|1,csp_7_2,dip|1|1,False,92,ACT2.1,Male,E,Pleudihen-sur-Rance,Commune simple,22,3048,22670,,,,,
15438,22200,TYPEMR|4|1,csp_1_1,dip|1|5,False,59,ACT1.1,Female,A,Pléven,Commune simple,22,604,22670,,,,,
15439,22200,TYPEMR|4|4,csp_7_1,dip|1|1,False,84,ACT2.1,Female,E,Pléven,Commune simple,22,604,22670,,,,,
15443,22202,TYPEMR|4|3,csp_6_3,dip|1|3,False,32,ACT1.2,Male,A,Plévin,Commune simple,22,769,22670,,,,,
15451,22203,TYPEMR|3|2,csp_8_5,dip|1|1,False,57,ACT2.4,Female,A,Plœuc-L'Hermitage,Chef-lieu canton,22,4180,22670,,,,,
15453,22204,TYPEMR|3|1,csp_8_4,dip|3,True,17,ACT2.2,Female,A,Ploëzal,Commune simple,22,1252,22670,CF-602,CF-602,6.0,Fédération sportive éducative de l'enseignement catholique (UGSEL),Fédération multisports scolaire ou universitaire
15454,22204,TYPEMR|3|2,csp_8_5,dip|1|3,False,30,ACT2.4,Female,A,Ploëzal,Commune simple,22,1252,22670,,,,,
15461,22207,TYPEMR|1|1,csp_8_4,dip|1|2,True,21,ACT2.2,Male,A,Plouaret,Chef-lieu canton,22,2221,22670,,,,,
15469,22210,TYPEMR|4|4,csp_7_1,dip|1|3,False,75,ACT2.1,Male,E,Ploubazlanec,Commune simple,22,3164,22670,CF-132,CF-132,1.0,Fédération Française de golf,Fédération unisport olympique
15472,22210,TYPEMR|4|4,csp_6_7,dip|1|5,True,25,ACT1.2,Male,A,Ploubazlanec,Commune simple,22,3164,22670,,,,,
15473,22210,TYPEMR|4|4,csp_7_2,dip|3,False,90,ACT2.1,Female,A,Ploubazlanec,Commune simple,22,3164,22670,,,,,
15474,22210,TYPEMR|4|2,csp_6_2,dip|1|4,False,45,ACT1.2,Female,A,Ploubazlanec,Commune simple,22,3164,22670,,,,,
15478,22210,TYPEMR|1|1,csp_2_3,dip|1|5,False,29,ACT1.1,Male,A,Ploubazlanec,Commune simple,22,3164,22670,,,,,
15486,22212,TYPEMR|4|1,csp_8_5,dip|3,True,15,ACT2.2,Male,E,Plouëc-du-Trieux,Commune simple,22,1173,22670,CF-403,CF-403,4.0,Fédération Française sports pour tous,Fédération multisports affinitaire
15494,22214,TYPEMR|4|4,csp_7_1,dip|1|1,False,89,ACT2.1,Female,E,Plouézec,Commune simple,22,3196,22670,,,,,
