PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count,LAST_JOB_42,last_emp_type,retirement_age,Retirement_pay,Nom de la commune,town_type,DEP,community_size,dep_median_inc,sports,Code,Categorie,Nom fédération,Nom catégorie,dep_act_rate
3690,06088,TYPEMR|4|4,csp_7_7,dip|1|4,False,65,ACT2.1,Female,A,GZ,03,03,554a,CDI,O,P,ct_6,563.0,tr_0,csp_5_5,EMP1.6,65,14431,Nice,Préfecture,06,345528,23460,,,,,,61.5
3693,06088,TYPEMR|4|4,csp_7_7,dip|1|3,False,70,ACT2.1,Male,E,SZ,01,01,524c,CDI,O,C,ct_4,1516.0,tr_3,csp_5_2,EMP1.6,62,32399,Nice,Préfecture,06,345528,23460,,,,,,79.1
3712,06088,TYPEMR|4|4,csp_7_7,dip|1,True,64,ACT2.1,Female,A,QA,69,69,526b,CDI,O,C,ct_6,1595.0,tr_1,csp_5_2,EMP1.6,60,14567,Nice,Préfecture,06,345528,23460,,,,,,79.4
3714,06088,TYPEMR|4|4,csp_7_8,dip|1|6,False,64,ACT2.1,Male,A,CA,62,62,625b,CDI,O,C,,152.0,,csp_6_2,EMP1.6,64,27709,Nice,Préfecture,06,345528,23460,,,,,,70.6
3717,06088,TYPEMR|4|1,csp_7_7,dip|1|5,False,98,ACT2.1,Female,E,QB,54,54,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,53,10929,Nice,Préfecture,06,345528,23460,,,,,,67.3
3724,06088,TYPEMR|4|4,csp_7_5,dip|1|3,False,86,ACT2.1,Male,A,QA,76,76,431f,CDI,O,C,ct_9,2526.0,tr_6,csp_4_3,EMP1.6,56,25497,Nice,Préfecture,06,345528,23460,,,,,,71.9
3744,06088,TYPEMR|4|4,csp_7_7,dip|1|1,False,80,ACT2.1,Female,A,TZ,29,29,563c,CDI,O,N,ct_7,1095.0,tr_0,csp_5_6,EMP1.6,60,15404,Nice,Préfecture,06,345528,23460,,,,,,67.0
3748,06088,TYPEMR|1|2,csp_7_8,dip|1|1,False,93,ACT2.1,Female,A,QA,01,69,632k,CDI,O,P,ct_3,910.0,tr_6,csp_6_3,EMP1.6,60,14426,Nice,Préfecture,06,345528,23460,,,,,,79.4
3752,06088,TYPEMR|4|4,csp_7_4,dip|1|9,False,80,ACT2.1,Male,A,RZ,87,75,387e,CDI,O,C,ct_5,1379.0,tr_6,csp_3_8,EMP1.6,57,25637,Nice,Préfecture,06,345528,23460,,,,,,86.9
3757,06088,TYPEMR|1|2,csp_7_7,dip|1|3,False,88,ACT2.1,Female,A,QB,93,93,563a,CDI,O,N,ct_7,1806.0,tr_0,csp_5_6,EMP1.6,60,11048,Nice,Préfecture,06,345528,23460,,,,,,82.5
3758,06088,TYPEMR|4|4,csp_7_7,dip|1|1,False,76,ACT2.1,Female,A,QB,22,22,526a,CDI,O,P,ct_8,1632.0,tr_5,csp_5_2,EMP1.6,60,21693,Nice,Préfecture,06,345528,23460,,,,,,64.1
3780,06088,TYPEMR|1|2,csp_7_5,dip|3,False,86,ACT2.1,Female,A,OZ,,,451e,CDI,O,C,ct_8,1755.0,tr_4,csp_4_5,EMP1.6,60,20960,Nice,Préfecture,06,345528,23460,,,,,,
3798,06088,TYPEMR|4|4,csp_7_7,dip|1|7,False,82,ACT2.1,Male,E,PZ,78,92,524b,CDI,O,C,ct_1,1820.0,tr_6,csp_5_2,EMP1.6,65,22829,Nice,Préfecture,06,345528,23460,,,,,,92.4
3800,06088,TYPEMR|1|2,csp_7_7,dip|2,False,76,ACT2.1,Female,A,NZ,92,92,564a,CDI,O,P,ct_8,1258.0,tr_1,csp_5_6,EMP1.6,65,11901,Nice,Préfecture,06,345528,23460,,,,,,92.4
3805,06088,TYPEMR|4|2,csp_7_7,dip|1|2,False,69,ACT2.1,Female,A,QB,06,06,563b,CDI,O,C,,149.0,,csp_5_6,EMP1.6,65,9989,Nice,Préfecture,06,345528,23460,,,,,,72.3
3808,06088,TYPEMR|4|4,csp_7_5,dip|1|4,False,70,ACT2.1,Female,A,SZ,67,67,423b,CDI,O,P,ct_8,820.0,tr_2,csp_4_2,EMP1.6,62,20661,Nice,Préfecture,06,345528,23460,,,,,,76.6
3818,06088,TYPEMR|1|2,csp_7_5,dip|1|6,False,85,ACT2.1,Female,A,PZ,31,31,422e,CDI,O,P,ct_8,583.0,tr_5,csp_4_2,EMP1.6,66,11686,Nice,Préfecture,06,345528,23460,,,,,,80.0
3825,06088,TYPEMR|4|4,csp_7_7,dip|1|6,False,69,ACT2.1,Female,A,QB,21,21,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,60,13997,Nice,Préfecture,06,345528,23460,,,,,,72.2
3826,06088,TYPEMR|4|4,csp_7_8,dip|1|3,False,72,ACT2.1,Female,A,NZ,68,68,684a,CDI,O,P,ct_9,1723.0,tr_4,csp_6_8,EMP1.6,60,11939,Nice,Préfecture,06,345528,23460,,,,,,78.0
3831,06088,TYPEMR|1|1,csp_7_4,dip|1|4,False,71,ACT2.1,Male,E,CC,85,85,386c,CDI,O,C,ct_9,358.0,tr_4,csp_3_8,EMP1.6,65,42959,Nice,Préfecture,06,345528,23460,,,,,,66.6
3833,06088,TYPEMR|4|4,csp_7_8,dip|3,False,64,ACT2.1,Male,A,CK,31,31,622c,CDI,O,C,ct_9,1785.0,tr_6,csp_6_2,EMP1.6,60,24962,Nice,Préfecture,06,345528,23460,,,,,,80.0
3836,06088,TYPEMR|4|4,csp_7_7,dip|1|2,False,67,ACT2.1,Female,A,OZ,,,563a,AUT,O,P,ct_2,972.0,tr_6,csp_5_6,EMP1.2,63,17296,Nice,Préfecture,06,345528,23460,,,,,,
3840,06088,TYPEMR|1|2,csp_7_5,dip|1|7,False,76,ACT2.1,Female,E,QA,38,38,431f,CDI,O,C,ct_3,1820.0,tr_6,csp_4_3,EMP1.6,60,19650,Nice,Préfecture,06,345528,23460,,,,,,76.5
3850,06088,TYPEMR|4|4,csp_7_7,dip|1|4,False,64,ACT2.1,Female,A,GZ,07,07,552a,CDI,O,P,ct_9,1300.0,tr_2,csp_5_5,EMP1.6,60,11192,Nice,Préfecture,06,345528,23460,,,,,,64.7
3852,06088,TYPEMR|3|1,csp_7_8,dip|1|3,False,69,ACT2.1,Male,A,NZ,77,45,652a,CDI,O,C,ct_9,1834.0,tr_2,csp_6_5,EMP1.6,57,15373,Nice,Préfecture,06,345528,23460,,,,,,72.9
3856,06088,TYPEMR|1|2,csp_7_7,dip|1|3,False,77,ACT2.1,Female,A,QB,13,13,563b,CDI,O,N,ct_7,991.0,tr_1,csp_5_6,EMP1.6,65,13064,Nice,Préfecture,06,345528,23460,,,,,,73.7
3860,06088,TYPEMR|1|2,csp_7_5,dip|1|8,False,78,ACT2.1,Female,A,GZ,33,33,433d,CDI,O,P,ct_9,1274.0,tr_1,csp_4_3,EMP1.6,60,11943,Nice,Préfecture,06,345528,23460,,,,,,76.4
3861,06088,TYPEMR|3|2,csp_7_7,dip|1|1,False,42,ACT2.1,Female,E,QB,35,35,525d,CDI,O,P,ct_8,501.0,tr_4,csp_5_2,EMP1.6,42,11048,Nice,Préfecture,06,345528,23460,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique,76.1
3864,06088,TYPEMR|4|4,csp_7_5,dip|1|7,False,60,ACT2.1,Female,A,QB,69,77,434a,CDI,O,C,ct_8,1820.0,tr_3,csp_4_3,EMP1.6,60,25312,Nice,Préfecture,06,345528,23460,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique,82.6
3866,06088,TYPEMR|4|4,csp_7_4,dip|1|6,False,65,ACT2.1,Female,A,OZ,51,51,333a,AUT,O,C,ct_1,1820.0,tr_5,csp_3_3,EMP1.5,61,33790,Nice,Préfecture,06,345528,23460,,,,,,73.6
3867,06088,TYPEMR|1|1,csp_7_4,dip|1|8,False,81,ACT2.1,Male,A,GZ,13,13,387b,CDI,O,C,ct_9,1472.0,tr_5,csp_3_8,EMP1.6,60,36568,Nice,Préfecture,06,345528,23460,,,,,,73.7
3869,06088,TYPEMR|4|4,csp_7_5,dip|1|7,False,69,ACT2.1,Female,A,FZ,50,50,463b,CDI,O,C,ct_9,1575.0,tr_1,csp_4_6,EMP1.6,61,17909,Nice,Préfecture,06,345528,23460,,,,,,66.8
3878,06088,TYPEMR|4|4,csp_7_8,dip|1|3,False,74,ACT2.1,Female,A,GZ,42,42,676e,CDI,O,C,ct_9,1669.0,tr_4,csp_6_7,EMP1.6,60,13817,Nice,Préfecture,06,345528,23460,,,,,,69.2
3887,06088,TYPEMR|4|4,csp_7_8,dip|1|3,False,69,ACT2.1,Male,A,CH,77,93,628a,CDI,O,C,ct_9,1277.0,tr_1,csp_6_2,EMP1.6,60,25734,Nice,Préfecture,06,345528,23460,,,,,,82.5
3904,06088,TYPEMR|1|1,csp_7_8,dip|1|3,False,72,ACT2.1,Male,A,MC,71,71,691e,CDI,O,C,ct_9,1710.0,tr_3,csp_6_9,EMP1.6,60,15459,Nice,Préfecture,06,345528,23460,,,,,,66.0
3925,06088,TYPEMR|1|1,csp_7_5,dip|3,False,65,ACT2.1,Male,A,CM,83,83,433c,CDI,O,C,ct_9,1746.0,tr_1,csp_4_3,EMP1.6,63,24899,Nice,Préfecture,06,345528,23460,,,,,,64.1
3931,06088,TYPEMR|4|4,csp_7_5,dip|1|1,False,81,ACT2.1,Male,E,GZ,13,13,462b,CDI,O,C,ct_9,1067.0,tr_5,csp_4_6,EMP1.6,60,23555,Nice,Préfecture,06,345528,23460,,,,,,73.7
3941,06088,TYPEMR|4|4,csp_7_7,dip|1|1,False,87,ACT2.1,Female,A,QB,49,49,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,60,11865,Nice,Préfecture,06,345528,23460,,,,,,72.5
3950,06088,TYPEMR|4|4,csp_7_5,dip|1|5,False,73,ACT2.1,Male,E,KZ,65,65,467a,CDI,O,C,ct_9,1820.0,tr_1,csp_4_6,EMP1.6,62,25716,Nice,Préfecture,06,345528,23460,,,,,,62.0
3966,06088,TYPEMR|4|4,csp_7_7,dip|1|8,False,72,ACT2.1,Male,E,NZ,75,75,564a,CDI,O,C,ct_8,2192.0,tr_1,csp_5_6,EMP1.6,58,26167,Nice,Préfecture,06,345528,23460,,,,,,86.9
3970,06088,TYPEMR|1|2,csp_7_5,dip|1|3,False,76,ACT2.1,Female,A,HZ,85,85,451a,CDI,O,C,ct_9,1820.0,tr_5,csp_4_5,EMP1.6,57,13574,Nice,Préfecture,06,345528,23460,,,,,,66.6
3995,06088,TYPEMR|1|2,csp_7_7,dip|1|2,False,90,ACT2.1,Female,A,PZ,35,35,525a,CDI,O,P,ct_8,1171.0,tr_2,csp_5_2,EMP1.6,60,12230,Nice,Préfecture,06,345528,23460,,,,,,76.1
3996,06088,TYPEMR|1|2,csp_7_5,dip|1|1,False,81,ACT2.1,Female,A,JB,76,27,461b,CDI,O,C,ct_9,1668.0,tr_3,csp_4_6,EMP1.6,60,21645,Nice,Préfecture,06,345528,23460,,,,,,73.0
4025,06088,TYPEMR|4|4,csp_7_5,dip|1|4,False,79,ACT2.1,Male,A,CC,02,02,487b,CDI,O,C,ct_9,197.0,tr_0,csp_4_8,EMP1.6,57,29600,Nice,Préfecture,06,345528,23460,CF-123,CF-123,1.0,Fédération Française de tennis,Fédération unisport olympique,68.4
4030,06088,TYPEMR|4|4,csp_7_7,dip|1|2,False,64,ACT2.1,Male,E,QB,95,95,525d,CDI,O,C,ct_9,1827.0,tr_3,csp_5_2,EMP1.6,60,16030,Nice,Préfecture,06,345528,23460,,,,,,84.4
4034,06088,TYPEMR|4|4,csp_7_8,dip|1|3,False,73,ACT2.1,Female,A,GZ,75,93,653a,CDI,O,P,ct_9,700.0,tr_6,csp_6_5,EMP1.6,65,22914,Nice,Préfecture,06,345528,23460,,,,,,82.5
4040,06088,TYPEMR|1|2,csp_7_5,dip|1|2,False,67,ACT2.1,Female,E,PZ,56,35,422b,CDI,O,C,ct_8,1820.0,tr_4,csp_4_2,EMP1.6,60,21697,Nice,Préfecture,06,345528,23460,,,,,,76.1
4041,06088,TYPEMR|4|4,csp_7_4,dip|1|3,False,73,ACT2.1,Male,A,NZ,91,75,380a,CDI,O,C,ct_9,1820.0,tr_6,csp_3_8,EMP1.6,60,31229,Nice,Préfecture,06,345528,23460,,,,,,86.9
4050,06088,TYPEMR|3|2,csp_7_8,dip|3,False,84,ACT2.1,Female,A,SZ,13,13,637d,CDI,O,C,ct_9,1669.0,tr_1,csp_6_3,EMP1.6,60,11048,Nice,Préfecture,06,345528,23460,,,,,,73.7
4059,06088,TYPEMR|1|2,csp_7_7,dip|1|6,False,83,ACT2.1,Female,A,QA,77,77,523d,CDI,O,P,,145.0,,csp_5_2,EMP1.6,63,20820,Nice,Préfecture,06,345528,23460,,,,,,82.6
4069,06088,TYPEMR|1|2,csp_7_7,dip|1|1,False,69,ACT2.1,Female,A,GZ,57,57,552a,CDI,O,P,ct_9,973.0,tr_6,csp_5_5,EMP1.6,60,11048,Nice,Préfecture,06,345528,23460,,,,,,62.9
4071,06088,TYPEMR|1|2,csp_7_5,dip|1|6,False,82,ACT2.1,Female,A,GZ,13,13,462e,CDI,O,C,ct_9,1820.0,tr_2,csp_4_6,EMP1.6,60,19874,Nice,Préfecture,06,345528,23460,,,,,,73.7
4072,06088,TYPEMR|4|4,csp_7_5,dip|1|6,False,76,ACT2.1,Female,A,QB,91,91,434g,CDI,O,C,ct_8,2057.0,tr_5,csp_4_3,EMP1.6,57,21344,Nice,Préfecture,06,345528,23460,,,,,,83.9
4084,06090,TYPEMR|4|4,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,QA,49,49,526e,CDI,O,C,ct_9,1870.0,tr_2,csp_5_2,EMP1.6,60,13370,Pégomas,Commune simple,06,8085,23460,,,,,,72.5
4091,06090,TYPEMR|1|2,csp_7_7,dip|1|1,False,93,ACT2.1,Female,A,QA,71,71,526b,CDI,O,C,ct_9,1062.0,tr_1,csp_5_2,EMP1.6,60,23120,Pégomas,Commune simple,06,8085,23460,,,,,,66.0
4093,06091,TYPEMR|1|2,csp_7_7,dip|3,False,90,ACT2.1,Female,A,OZ,30,30,524b,TOA,O,C,ct_1,1820.0,tr_6,csp_5_2,EMP1.5,63,11973,Peille,Commune simple,06,2388,23460,,,,,,66.2
4094,06092,TYPEMR|1|2,csp_7_7,dip|1|1,False,78,ACT2.1,Female,A,OZ,77,94,524b,CDI,O,C,,208.0,,csp_5_2,EMP1.6,65,12030,Peillon,Commune simple,06,1478,23460,,,,,,86.1
4096,06092,TYPEMR|4|4,csp_7_7,dip|1|7,False,69,ACT2.1,Female,A,QB,91,91,543g,CDI,O,C,ct_9,1820.0,tr_4,csp_5_4,EMP1.6,55,18782,Peillon,Commune simple,06,1478,23460,,,,,,83.9
4109,06095,TYPEMR|1|1,csp_7_7,dip|1|3,False,72,ACT2.1,Male,A,KZ,79,79,545c,CDD,O,C,ct_9,393.0,tr_5,csp_5_4,EMP1.5,60,19417,Peymeinade,Commune simple,06,8379,23460,CF-108,CF-108,1.0,Fédération Française de cyclisme,Fédération unisport olympique,70.5
4116,06104,TYPEMR|4|4,csp_7_8,dip|1|3,False,73,ACT2.1,Male,A,FZ,57,57,632j,CDI,O,C,,351.0,,csp_6_3,EMP1.6,65,16703,Roquebrune-Cap-Martin,Commune simple,06,13041,23460,CF-114,CF-114,1.0,Fédération Française d’haltérophilie - musculation,Fédération unisport olympique,62.9
4128,06104,TYPEMR|4|4,csp_7_7,dip|1|1,False,75,ACT2.1,Female,A,QB,35,35,525d,CDI,O,C,ct_8,1781.0,tr_4,csp_5_2,EMP1.6,60,16392,Roquebrune-Cap-Martin,Commune simple,06,13041,23460,,,,,,76.1
4132,06105,TYPEMR|4|4,csp_7_7,dip|1|1,False,71,ACT2.1,Male,E,QA,93,94,526a,AUT,O,C,ct_3,1820.0,tr_6,csp_5_2,EMP1.5,65,25807,Roquefort-les-Pins,Commune simple,06,7378,23460,,,,,,86.1
4145,06105,TYPEMR|4|4,csp_7_5,dip|1|5,False,69,ACT2.1,Male,E,GZ,13,06,462a,CDI,O,N,ct_9,1576.0,tr_1,csp_4_6,EMP1.6,59,33812,Roquefort-les-Pins,Commune simple,06,7378,23460,,,,,,72.3
4153,06108,TYPEMR|1|2,csp_7_5,dip|1|1,False,70,ACT2.1,Female,A,HZ,29,14,466c,CDI,O,C,ct_9,1728.0,tr_5,csp_4_6,EMP1.6,62,21004,La Roquette-sur-Siagne,Commune simple,06,5479,23460,,,,,,69.8
4155,06108,TYPEMR|4|4,csp_7_5,dip|1|4,False,70,ACT2.1,Female,A,OZ,69,69,461f,CDI,O,C,ct_1,1820.0,tr_6,csp_4_6,EMP1.6,51,21771,La Roquette-sur-Siagne,Commune simple,06,5479,23460,,,,,,79.4
4178,06118,TYPEMR|4|3,csp_7_5,dip|1|7,False,64,ACT2.1,Male,E,OZ,34,34,451e,CDI,O,C,ct_8,1137.0,tr_3,csp_4_5,EMP1.6,60,22171,Saint-Cézaire-sur-Siagne,Commune simple,06,4003,23460,,,,,,68.8
4179,06118,TYPEMR|1|1,csp_7_8,dip|1|3,False,71,ACT2.1,Male,E,CG,31,31,674d,CDI,O,C,ct_9,1935.0,tr_2,csp_6_7,EMP1.6,65,23669,Saint-Cézaire-sur-Siagne,Commune simple,06,4003,23460,,,,,,80.0
4182,06118,TYPEMR|1|2,csp_7_7,dip|1|3,False,65,ACT2.1,Female,A,QB,75,75,526d,CDI,O,C,ct_8,1825.0,tr_4,csp_5_2,EMP1.6,64,16301,Saint-Cézaire-sur-Siagne,Commune simple,06,4003,23460,,,,,,86.9
4185,06120,TYPEMR|1|2,csp_7_5,dip|1|6,False,68,ACT2.1,Female,A,PZ,59,59,422c,CDI,O,P,ct_8,1419.0,tr_5,csp_4_2,EMP1.6,65,15180,Saint-Étienne-de-Tinée,Chef-lieu canton,06,1654,23460,,,,,,74.1
4189,06121,TYPEMR|4|4,csp_7_7,dip|1|3,False,81,ACT2.1,Male,E,GZ,91,91,551a,CDI,O,C,ct_9,1603.0,tr_6,csp_5_5,EMP1.6,65,15367,Saint-Jean-Cap-Ferrat,Commune simple,06,1500,23460,,,,,,83.9
4200,06123,TYPEMR|4|4,csp_7_7,dip|1|3,False,78,ACT2.1,Female,A,GZ,,,543b,CDI,O,C,ct_9,1849.0,tr_1,csp_5_4,EMP1.6,60,15088,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,CF-402,CF-402,4.0,Fédération Française d'éducation physique et de gymnastique volontaire,Fédération multisports affinitaire,
4211,06123,TYPEMR|4|4,csp_7_7,dip|1|4,False,78,ACT2.1,Female,A,QB,63,63,563a,CDI,O,N,ct_7,3000.0,tr_1,csp_5_6,EMP1.6,63,14685,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,71.0
4220,06123,TYPEMR|4|4,csp_7_7,dip|1|7,True,87,ACT2.1,Male,E,NZ,78,75,534a,CDI,O,C,ct_9,1592.0,tr_6,csp_5_3,EMP1.6,65,13135,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,86.9
4224,06123,TYPEMR|4|4,csp_7_7,dip|1|1,False,85,ACT2.1,Female,A,CA,35,22,543f,CDI,O,P,ct_9,683.0,tr_1,csp_5_4,EMP1.6,60,12388,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,64.1
4234,06123,TYPEMR|4|3,csp_7_5,dip|1|6,False,72,ACT2.1,Male,E,GZ,13,13,462a,CDI,O,N,ct_9,1820.0,tr_1,csp_4_6,EMP1.6,60,20378,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique,73.7
4236,06123,TYPEMR|4|4,csp_7_7,dip|1|3,False,81,ACT2.1,Female,A,MA,69,69,543b,CDI,O,P,ct_8,1594.0,tr_5,csp_5_4,EMP1.6,58,17720,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,79.4
4243,06123,TYPEMR|4|4,csp_7_7,dip|1|3,False,89,ACT2.1,Male,E,OZ,75,75,524b,CDI,O,C,ct_1,1820.0,tr_5,csp_5_2,EMP1.6,59,29452,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,86.9
4244,06123,TYPEMR|4|4,csp_7_5,dip|1|3,False,61,ACT2.1,Female,A,KZ,14,14,467b,CDI,O,C,ct_9,1820.0,tr_6,csp_4_6,EMP1.6,61,20827,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,69.8
4248,06123,TYPEMR|4|4,csp_7_8,dip|2,False,73,ACT2.1,Male,E,FZ,73,73,671c,CDI,O,C,ct_9,1820.0,tr_1,csp_6_7,EMP1.6,65,14009,Saint-Laurent-du-Var,Chef-lieu canton,06,29352,23460,,,,,,72.8
4251,06126,TYPEMR|4|4,csp_7_5,dip|1|6,False,76,ACT2.1,Male,E,KZ,75,75,467b,CDI,O,C,ct_9,1974.0,tr_2,csp_4_6,EMP1.6,65,26061,Saint-Martin-du-Var,Commune simple,06,3114,23460,,,,,,86.9
4256,06127,TYPEMR|4|4,csp_7_5,dip|1|3,False,75,ACT2.1,Male,E,DZ,33,33,485a,CDI,O,C,ct_9,1820.0,tr_6,csp_4_8,EMP1.6,63,31762,Saint-Martin-Vésubie,Chef-lieu canton,06,1456,23460,,,,,,76.4
4257,06128,TYPEMR|4|4,csp_7_5,dip|1|3,False,66,ACT2.1,Male,E,GZ,38,38,462b,CDI,O,C,ct_9,1988.0,tr_4,csp_4_6,EMP1.6,56,23465,Saint-Paul-de-Vence,Commune simple,06,3322,23460,,,,,,76.5
4258,06128,TYPEMR|1|1,csp_7_8,dip|1|1,False,80,ACT2.1,Male,E,CG,60,60,674d,CDI,O,C,ct_9,786.0,tr_4,csp_6_7,EMP1.6,58,21071,Saint-Paul-de-Vence,Commune simple,06,3322,23460,,,,,,76.7
4271,06134,TYPEMR|4|4,csp_7_7,dip|1|3,False,68,ACT2.1,Female,A,MA,75,75,543g,CDI,O,C,ct_9,2028.0,tr_3,csp_5_4,EMP1.6,60,23584,Séranon,Commune simple,06,548,23460,,,,,,86.9
4281,06137,TYPEMR|3|1,csp_7_7,dip|1|6,False,74,ACT2.1,Male,A,NZ,60,75,543g,CDI,O,N,ct_9,1296.0,tr_6,csp_5_4,EMP1.6,68,20758,Spéracèdes,Commune simple,06,1185,23460,,,,,,86.9
4289,06140,TYPEMR|4|4,csp_7_8,dip|1|6,False,91,ACT2.1,Male,A,IZ,78,78,636d,CDI,O,C,ct_9,1185.0,tr_3,csp_6_3,EMP1.6,54,14456,Le Tignet,Commune simple,06,3119,23460,,,,,,86.9
4294,06141,TYPEMR|4|4,csp_7_8,dip|1|3,False,68,ACT2.1,Male,E,CL,14,14,676e,CDI,O,C,ct_9,1732.0,tr_3,csp_6_7,EMP1.6,60,18329,Toudon,Commune simple,06,348,23460,,,,,,69.8
4301,06147,TYPEMR|4|2,csp_7_7,dip|1|3,False,67,ACT2.1,Female,A,QA,62,62,526b,CDI,O,C,ct_9,1479.0,tr_1,csp_5_2,EMP1.6,60,15310,Tourrette-Levens,Commune simple,06,5059,23460,,,,,,70.6
4302,06147,TYPEMR|4|1,csp_7_5,dip|1|5,False,64,ACT2.1,Female,E,MB,38,38,479a,CDI,O,C,ct_5,502.0,tr_6,csp_4_7,EMP1.6,64,24252,Tourrette-Levens,Commune simple,06,5059,23460,,,,,,76.5
4357,06152,TYPEMR|4|4,csp_7_7,dip|1|3,False,81,ACT2.1,Male,A,PZ,93,93,524b,CDI,O,C,,136.0,,csp_5_2,EMP1.6,60,20814,Valbonne,Commune simple,06,14040,23460,,,,,,82.5
4377,06155,TYPEMR|1|2,csp_7_7,dip|2,False,95,ACT2.1,Female,A,OZ,23,23,545d,CDI,O,C,ct_8,2048.0,tr_5,csp_5_4,EMP1.6,60,18623,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,57.3
4378,06155,TYPEMR|4|1,csp_7_7,dip|1|1,False,78,ACT2.1,Female,A,QB,19,19,563b,CDI,O,P,ct_9,509.0,tr_0,csp_5_6,EMP1.6,60,10867,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,63.7
4383,06155,TYPEMR|4|1,csp_7_7,dip|1|1,False,84,ACT2.1,Female,A,NZ,75,94,546e,CDD,O,C,ct_9,336.0,tr_5,csp_5_4,EMP1.2,60,14010,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,86.1
4386,06155,TYPEMR|1|2,csp_7_7,dip|1|3,False,79,ACT2.1,Female,A,QB,57,57,526a,CDI,O,C,ct_8,1755.0,tr_4,csp_5_2,EMP1.6,60,14959,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,62.9
4393,06155,TYPEMR|1|2,csp_7_7,dip|1|1,False,96,ACT2.1,Female,A,CA,53,53,543f,CDI,O,C,ct_9,2443.0,tr_6,csp_5_4,EMP1.6,60,16036,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,69.7
4396,06155,TYPEMR|4|4,csp_7_5,dip|1|7,False,86,ACT2.1,Male,E,FZ,62,62,481b,CDI,O,C,ct_9,1526.0,tr_4,csp_4_8,EMP1.6,62,30625,Vallauris,Chef-lieu canton,06,27543,23460,,,,,,70.6
4414,06157,TYPEMR|1|1,csp_7_4,dip|1|5,False,71,ACT2.1,Male,A,CC,54,54,352a,CDI,O,C,ct_9,2200.0,tr_6,csp_3_5,EMP1.6,60,32130,Vence,Chef-lieu canton,06,19242,23460,,,,,,67.3
4417,06157,TYPEMR|1|1,csp_7_5,dip|1|4,False,82,ACT2.1,Male,E,NZ,16,16,462e,CDI,O,C,ct_9,1524.0,tr_1,csp_4_6,EMP1.6,60,30723,Vence,Chef-lieu canton,06,19242,23460,,,,,,66.7
4418,06157,TYPEMR|4|4,csp_7_7,dip|1|3,False,69,ACT2.1,Female,A,QB,21,21,563b,CDI,O,P,ct_8,1248.0,tr_6,csp_5_6,EMP1.6,60,11841,Vence,Chef-lieu canton,06,19242,23460,,,,,,72.2
4434,06161,TYPEMR|1|1,csp_7_8,dip|3,False,81,ACT2.1,Male,E,CA,95,95,625b,CDI,O,C,ct_9,1311.0,tr_5,csp_6_2,EMP1.6,55,15802,Villeneuve-Loubet,Commune simple,06,16521,23460,,,,,,84.4
4443,06161,TYPEMR|3|2,csp_7_8,dip|2,False,71,ACT2.1,Male,A,CE,64,64,625c,CDI,O,C,ct_9,1533.0,tr_4,csp_6_2,EMP1.6,60,27333,Villeneuve-Loubet,Commune simple,06,16521,23460,,,,,,67.1
4457,06162,TYPEMR|4|4,csp_7_7,dip|1|2,False,59,ACT2.1,Male,E,QB,11,11,525d,CDI,O,C,ct_8,1820.0,tr_4,csp_5_2,EMP1.6,59,15476,La Brigue,Commune simple,06,706,23460,CF-242,CF-242,2.0,Fédération Française de pétanque et jeu provençal,Fédération unisport non olympique,60.0
4464,07002,TYPEMR|4|4,csp_7_5,dip|1|7,False,67,ACT2.1,Male,E,EZ,29,29,487a,CDI,O,C,ct_9,1771.0,tr_5,csp_4_8,EMP1.6,59,22821,Ailhon,Commune simple,07,569,21990,,,,,,67.0
4481,07010,TYPEMR|4|4,csp_7_5,dip|1|3,False,80,ACT2.1,Male,E,SZ,57,54,463e,CDI,O,C,ct_9,1820.0,tr_2,csp_4_6,EMP1.6,61,22847,Annonay,Chef-lieu canton,07,16920,21990,,,,,,67.3
