PRIMARY_KEY,Working_hours,TYPE_OF_CONTRACT,company_category,Work_condition,ECO_SECT,job_desc,employee_count,Job_dep,remuneration,job_category
34812,1820,"AUT","ct_1","C","OZ","451c","tr_3","38",25014,"O"
34821,1644,"CDI","ct_9","C","MA","372c","tr_2","38",20732,"O"
34825,1820,"CDI","ct_9","C","NZ","388a","tr_5","38",37608,"O"
34836,1820,"CDI","ct_9","C","HZ","372b","tr_2","38",71946,"O"
34838,1853,"CDI","ct_9","C","GZ","551a","tr_4","38",18894,"O"
34839,1876,"CDI","ct_9","C","JC","388a","tr_6","92",35760,"O"
34840,913,"CDI","ct_9","C","CM","383b","tr_5","38",59059,"O"
34855,1819,"CDI","ct_2","C","OZ","333f","tr_6","38",33133,"O"
34864,1820,"CDI","ct_9","C","JC","388a","tr_6","38",50360,"O"
34890,1427,"CDI","ct_9","C","CI","387d","tr_4","01",29685,"O"
34903,462,"CDI","ct_9","C","CM","477b","tr_1","21",13320,"O"
34915,2741,"AUT","ct_3","C","QB","526a","tr_4","39",27134,"O"
34930,2046,"CDI","ct_9","C","CE","534a","tr_6","39",51747,"O"
34941,1727,"CDI","ct_9","C","EZ","684b","tr_4","39",18846,"O"
34945,1393,"CDI","ct_9","C","CG","674d","tr_3","39",15226,"O"
34955,973,"CDI","ct_9","C","CM","624f","tr_1","39",33786,"O"
34964,1092,"CDI","ct_9","P","NZ","433a","tr_3","71",20685,"O"
34968,371,"CDI",NA,"C","QB","685a",NA,"39",2089,"O"
34980,324,"CDI","ct_9","C","CL","676e","tr_4","39",2913,"O"
34989,1777,"CDI","ct_9","C","GZ","653a","tr_3","39",17073,"O"
34999,2168,"CDI","ct_9","C","CH","623a","tr_5","39",37360,"O"
35000,1650,"CDI","ct_9","C","CG","674a","tr_4","39",19627,"O"
35004,1998,"CDI","ct_9","C","CG","484a","tr_3","39",33191,"O"
35005,1545,"CDI","ct_9","P","GZ","542a","tr_1","39",16458,"O"
35012,1859,"CDI","ct_9","C","CH","623g","tr_2","01",35410,"O"
35015,1638,"AUT","ct_1","C","OZ","523b","tr_6","39",18989,"O"
35030,202,"CDI","ct_9","C","CH","387c","tr_6","39",38735,"O"
35033,173,"CDI",NA,"P","QB","563b",NA,"39",1755,"O"
35042,1619,"CDI","ct_9","C","CE","674a","tr_6","39",20539,"O"
35051,1827,"CDI","ct_8","C","QB","431f","tr_4","39",26651,"O"
35057,1514,"CDI","ct_9","P","GZ","433d","tr_1","39",19293,"O"
35066,2200,"CDI","ct_9","C","HZ","641a","tr_3","39",28143,"O"
35072,1805,"CDI","ct_9","C","NZ","434b","tr_3","71",23629,"O"
35081,1670,"TTP","ct_9","C","NZ","676a","tr_1","01",15296,"O"
35095,1856,"AUT","ct_2","C","OZ","523c","tr_6","39",20320,"O"
35101,1197,"CDI","ct_9","C","IZ","561b","tr_1","39",12740,"O"
35110,1820,"CDI","ct_9","C","HZ","451a","tr_4","01",20219,"O"
35112,1909,"CDI","ct_9","C","HZ","477b","tr_3","39",44243,"O"
35124,885,"CDI","ct_8","P","SZ","543e","tr_3","39",8604,"O"
35127,409,"TTP","ct_9","C","NZ","623g","tr_0","39",3244,"O"
35131,1616,"CDI","ct_9","C","GZ","487a","tr_1","39",24974,"O"
35134,1268,"CDI","ct_9","C","CM","673c","tr_0","39",9956,"O"
35149,1601,"CDI","ct_8","P","QB","563b","tr_2","39",20497,"O"
35151,2028,"CDI","ct_9","C","KZ","372b","tr_1","39",39025,"O"
35154,1995,"CDI","ct_8","C","QB","525d","tr_4","39",18664,"O"
35155,1458,"CDI","ct_8","P","QB","526d","tr_3","39",17770,"O"
35163,1916,"CDI","ct_8","C","PZ","421b","tr_1","39",23400,"O"
35181,2308,"CDI","ct_7","N","QB","563a","tr_1","39",8297,"O"
35184,746,"CDI","ct_2","P","OZ","525b","tr_5","71",6932,"O"
35197,1214,"CDD","ct_9","C","HZ","653a","tr_4","39",12775,"O"
35199,1764,"CDI","ct_9","C","HZ","653a","tr_5","39",18853,"O"
35212,1625,"TTP","ct_9","C","NZ","676c","tr_0","39",16811,"O"
35228,1744,"CDI","ct_9","C","CH","384b","tr_3","71",46461,"O"
35241,1442,"CDI","ct_9","C","GZ","554b","tr_1","40",19398,"O"
35248,1820,"CDI","ct_9","C","JC","388a","tr_2","40",33993,"O"
35254,662,"CDI","ct_9","P","FZ","382a","tr_1","40",7518,"O"
35268,1442,"CDI","ct_9","C","MA","374d","tr_4","75",49978,"O"
35279,483,"TTP","ct_9","C","NZ","543h","tr_0","64",4646,"O"
35280,2044,"CDI","ct_8","C","OZ","467d","tr_5","64",29671,"O"
35299,1662,"CDI","ct_9","C","FZ","472c","tr_2","40",20911,"O"
35305,244,"CDI",NA,"N","MA","543g",NA,"40",3191,"O"
35316,1938,"CDI","ct_9","C","NZ","374d","tr_1","40",36789,"O"
35318,1824,"CDI","ct_9","C","CE","674a","tr_5","40",27305,"O"
35320,1820,"CDI","ct_8","C","QB","435b","tr_1","64",20400,"O"
35330,1890,"CDI","ct_9","C","MA","543b","tr_1","40",21542,"O"
35332,1948,"CDI","ct_9","C","NZ","691c","tr_2","64",22264,"O"
35336,2114,"CDI","ct_9","C","GZ","462a","tr_3","64",31397,"O"
35344,1986,"CDI","ct_9","C","GZ","433d","tr_1","40",36802,"O"
35346,1820,"CDI","ct_9","C","NZ","461f","tr_1","40",22313,"O"
35355,1492,"APP","ct_9","C","CC","461b","tr_6","40",14420,"A"
35356,1669,"CDI","ct_9","C","MA","472a","tr_2","64",20496,"O"
35371,3000,"AUT","ct_1","C","OZ","532a","tr_6","36",36721,"O"
35397,1694,"CDI","ct_9","C","CB","676a","tr_3","40",19107,"O"
35401,1388,"CDD","ct_9","C","GZ","462a","tr_1","47",13453,"O"
35410,2044,"CDI","ct_8","C","OZ","467d","tr_5","40",26110,"O"
35419,1750,"CDI","ct_9","C","MA","543b","tr_2","40",26820,"O"
35422,1815,"CDI","ct_9","C","GZ","676a","tr_1","40",17954,"O"
35423,1820,"CDI","ct_9","C","FZ","632j","tr_1","64",23461,"O"
35435,985,"CDI","ct_9","C","CC","674e","tr_6","40",17923,"O"
35441,1611,"CDI","ct_8","C","PZ","422c","tr_2","64",19754,"O"
35443,1820,"APP","ct_9","C","CL","676e","tr_6","65",16548,"A"
35444,590,"CDI",NA,"C","IZ","561c",NA,"40",7555,"O"
35452,1650,"CDI","ct_9","C","QB","652a","tr_3","40",14494,"O"
35457,1857,"CDI","ct_9","C","CE","473a","tr_5","40",38731,"O"
35460,1928,"CDI","ct_9","C","QA","526e","tr_2","40",16547,"O"
35462,1172,"CDI","ct_8","C","QB","526d","tr_3","64",13118,"O"
35463,225,"CDI",NA,"P","NZ","424a","tr_5","40",3992,"O"
35465,921,"CDI","ct_9","C","GZ","463e","tr_3","40",22017,"O"
35471,1820,"AUT","ct_2","C","PZ","421b","tr_2","40",28321,"O"
35487,1708,"CDI","ct_6","C","KZ","467c","tr_0","40",19605,"O"
35494,341,"CDI","ct_9","C","GZ","462b","tr_3","40",8587,"O"
35506,1531,"CDI","ct_9","C","GZ","551a","tr_1","64",13253,"O"
35515,1385,"CDI","ct_6","P","NZ","564b","tr_3","40",14872,"O"
35530,1708,"CDI","ct_9","C","HZ","676d","tr_6","40",26745,"O"
35544,1920,"CDI","ct_9","C","CL","474c","tr_6","64",27368,"O"
35552,1820,"TOA","ct_1","C","OZ","332a","tr_6","40",31913,"O"
35553,2001,"CDI","ct_9","C","DZ","479b","tr_4","40",38672,"O"
35563,2021,"CDI","ct_9","C","GZ","634a","tr_1","40",22617,"O"
35565,1820,"AUT","ct_1","C","PZ","422b","tr_4","40",34347,"O"
35566,1820,"CDI","ct_9","C","MA","477b","tr_4","40",37800,"O"
35569,1529,"CDI","ct_8","C","QA","526a","tr_5","40",23770,"O"
35572,1606,"CDI","ct_9","C","GZ","553c","tr_1","64",32200,"O"
35578,752,"CDI","ct_9","P","FZ","681a","tr_1","40",4413,"O"
35588,1591,"CDI","ct_9","C","FZ","481b","tr_6","78",26948,"O"
35592,1575,"CDI","ct_9","C","GZ","385c","tr_2","40",37224,"O"
35593,1274,"CDI","ct_9","P","GZ","374b","tr_6","40",39777,"O"
35608,1257,"CDD","ct_9","C","MC","462d","tr_5","26",11200,"O"
35624,1485,"CDI","ct_9","C","GZ","551a","tr_6","40",16644,"O"
35628,1838,"CDI","ct_9","C","GZ","551a","tr_5","64",21301,"O"
35630,1013,"CDI","ct_9","C","CC","633a","tr_1","40",9328,"O"
35631,1505,"CDI","ct_9","C","JC","388c","tr_6","92",30117,"O"
35638,1860,"CDI","ct_9","C","CL","624g","tr_6","64",25863,"O"
35640,829,"AUT","ct_8","P","PZ","525a","tr_1","40",7041,"X"
35642,1839,"CDI","ct_9","C","HZ","521a","tr_5","40",18828,"O"
35653,2033,"CDI","ct_9","C","CC","387c","tr_6","40",25321,"O"
35654,1778,"CDI","ct_9","C","GZ","628g","tr_3","40",16312,"O"
35658,1820,"CDI","ct_9","C","GZ","387f","tr_4","40",32826,"O"
35661,1827,"CDI","ct_9","C","CE","461d","tr_2","64",35375,"O"
35662,1163,"CDD","ct_9","P","GZ","433d","tr_1","40",12439,"O"
35663,1930,"CDI","ct_9","C","GZ","641a","tr_2","40",22948,"O"
35664,1138,"AUT","ct_9","C","GZ","463e","tr_4","40",15959,"X"
35666,1826,"CDI","ct_9","C","CC","626c","tr_6","40",33785,"O"
35672,1826,"CDI","ct_9","C","QA","526a","tr_0","40",20854,"O"
35675,1746,"CDI","ct_9","C","CH","463b","tr_4","40",25484,"O"
35679,1636,"CDI","ct_9","C","CH","384b","tr_3","64",38574,"O"
35698,894,"CDI","ct_9","P","CJ","543b","tr_2","64",8592,"O"
35700,1702,"CDI","ct_6","P","QA","526b","tr_1","40",19528,"O"
35706,1654,"CDI","ct_9","P","GZ","462b","tr_6","40",35685,"O"
35718,229,"CDI",NA,"C","TZ","563c",NA,"33",2286,"O"
35725,1027,"CDI","ct_8","P","NZ","691e","tr_1","40",11958,"O"
35730,1456,"AUT","ct_1","P","OZ","523b","tr_3","33",22029,"O"
35735,1637,"CDI","ct_9","C","OZ","676c","tr_5","93",18869,"O"
35764,1443,"TTP","ct_9","C","NZ","676a","tr_0","40",17531,"O"
35775,1826,"CDI","ct_9","C","QA","526a","tr_0","40",20214,"O"
35778,1820,"CDI","ct_9","C","CH","477b","tr_5","64",32511,"O"
35794,1582,"CDI","ct_5","C","MA","477d","tr_4","40",19826,"O"
35802,1820,"CDI","ct_9","C","KZ","545b","tr_6","40",23678,"O"
35810,1565,"AUT","ct_2","P","PZ","421b","tr_1","40",20497,"O"
35834,1706,"CDI","ct_9","C","NZ","542a","tr_1","40",18297,"O"
35836,541,"CDI","ct_2","P","QB","524c","tr_4","40",4726,"O"
35848,1607,"CDI","ct_9","C","FZ","634b","tr_1","40",21865,"O"
35862,1259,"TOA","ct_9","P","GZ","551a","tr_4","40",10438,"O"
35872,1820,"CDI","ct_8","C","KZ","467c","tr_1","40",33058,"O"
35874,583,"CDD","ct_2","C","OZ","424a","tr_5","40",7419,"O"
35875,1077,"CDD","ct_8","C","NZ","674c","tr_4","40",8421,"O"
35886,2350,"CDI","ct_9","C","KZ","463e","tr_1","33",51827,"O"
35891,1441,"CDI","ct_9","C","CH","626b","tr_5","37",26005,"O"
35897,1325,"CDI","ct_9","C","EZ","684b","tr_2","41",17174,"O"
35905,953,"CDI","ct_9","C","CG","625c","tr_6","28",8652,"O"
35911,1904,"CDI","ct_8","C","NZ","546b","tr_1","41",21485,"O"
35923,1782,"CDI","ct_9","C","CH","481a","tr_3","41",38592,"O"
35924,1365,"AUT","ct_2","P","OZ","525b","tr_6","75",19037,"O"
35929,2520,"CDI","ct_9","C","HZ","641a","tr_1","41",25119,"O"
35930,1519,"CDI","ct_9","C","GZ","433b","tr_1","41",37430,"O"
35938,1665,"CDI","ct_9","P","HZ","485a","tr_4","41",44027,"O"
35940,1869,"CDI","ct_9","C","HZ","451a","tr_5","41",20415,"O"
35945,287,"CDI","ct_9","C","FZ","633a","tr_1","45",3739,"O"
35946,1712,"APP","ct_9","C","NZ","691c","tr_2","41",8359,"A"
35948,1774,"CDI","ct_9","P","NZ","542a","tr_2","41",18147,"O"
35952,1207,"CDI","ct_9","C","EZ","684b","tr_2","41",17996,"O"
35956,1638,"CDI","ct_9","C","CL","384a","tr_6","41",31499,"O"
35963,1660,"CDI","ct_6","P","GZ","433d","tr_1","41",23578,"O"
35976,1888,"CDI","ct_9","C","NZ","432d","tr_1","41",30559,"O"
35982,661,"CDI","ct_8","P","PZ","525a","tr_3","41",4910,"O"
35998,1681,"CDI","ct_8","C","QB","434a","tr_1","41",25887,"O"
36006,1608,"CDD","ct_9","C","FZ","681a","tr_1","41",10774,"O"
36020,1757,"CDI","ct_9","C","HZ","389a","tr_3","41",29147,"O"
36033,158,"CDI","ct_9","C","FZ","681a","tr_0","41",1071,"O"
36037,1142,"CDI","ct_8","C","QB","485b","tr_3","41",33796,"O"
36047,1517,"CDI","ct_9","C","JA","478c","tr_5","41",26420,"O"
36061,1822,"CDI","ct_5","C","RZ","461b","tr_5","41",23996,"O"
36065,1446,"CDI","ct_9","C","NZ","543f","tr_2","41",12939,"O"
36068,839,"CDI","ct_9","C","CI","373d","tr_3","41",30229,"O"
36074,1444,"TTP","ct_9","C","NZ","652a","tr_1","41",13392,"O"
36075,1472,"CDI","ct_9","C","CL","387e","tr_6","41",41176,"O"
36078,1820,"CDI","ct_9","C","CA","625f","tr_5","41",23471,"O"
36083,2365,"CDI","ct_9","P","NZ","684a","tr_6","45",20449,"O"
36085,450,"CDI","ct_9","C","CC","628g","tr_3","41",3402,"O"
36087,1487,"CDI","ct_9","C","GZ","551a","tr_5","37",13848,"O"
36100,1834,"CDI","ct_9","C","HZ","521a","tr_3","41",20707,"O"
36101,1750,"CDI","ct_9","C","HZ","621e","tr_3","41",28919,"O"
36104,1681,"CDI","ct_8","C","QB","434a","tr_1","41",25698,"O"
36110,628,"CDI","ct_9","P","IZ","561c","tr_1","41",9922,"O"
36115,1834,"CDI","ct_9","C","QB","435b","tr_3","41",19389,"O"
36121,1175,"APP","ct_9","C","SZ","562b","tr_2","41",4500,"A"
36122,1829,"CDI","ct_9","C","GZ","433d","tr_2","41",19996,"O"
36129,1771,"CDI","ct_9","C","CJ","373c","tr_5","41",53803,"O"
36131,1072,"CDI","ct_9","C","GZ","682a","tr_3","41",7105,"A"
36136,1459,"CDI","ct_6","P","QA","542a","tr_1","41",18822,"O"
36140,2200,"CDI","ct_9","C","GZ","477c","tr_3","41",32282,"O"
36146,1218,"CDI","ct_5","C","RZ","387b","tr_6","75",34624,"O"
36148,1576,"CDI","ct_5","C","HZ","533a","tr_4","36",23333,"O"
36158,1666,"CDI","ct_9","C","JC","388a","tr_1","41",24020,"O"
36160,1679,"CDI","ct_8","C","QB","563b","tr_2","41",17773,"O"
36162,918,"CDI","ct_9","N","GZ","463d","tr_6","56",7642,"O"
36164,1757,"CDI","ct_9","C","CH","461c","tr_3","41",36055,"O"
36165,1414,"APP","ct_9","C","GZ","634c","tr_1","41",2879,"A"
36173,1820,"CDI","ct_9","C","GZ","385c","tr_2","41",39605,"O"
36178,2237,"CDI","ct_9","C","HZ","487a","tr_6","41",32411,"O"
36180,388,"CDI","ct_9","C","MA","544a","tr_5","41",4496,"O"
36181,1885,"CDI","ct_9","C","QA","526a","tr_6","41",24197,"O"
36184,1505,"CDI","ct_9","C","FZ","681a","tr_1","41",12625,"O"
36188,1820,"CDI","ct_9","C","KZ","545b","tr_6","41",20551,"O"
36197,1847,"CDI","ct_9","C","KZ","543b","tr_1","41",19079,"O"
36206,1820,"AUT","ct_2","C","PZ","421b","tr_2","41",24850,"O"
36211,1820,"CDI","ct_9","C","HZ","477b","tr_3","41",35669,"O"
36216,1767,"CDI","ct_9","P","GZ","551a","tr_4","41",17501,"O"
36223,1588,"APP","ct_9","C","CH","682a","tr_2","45",12180,"A"
36225,1487,"CDI","ct_9","C","GZ","551a","tr_5","37",13066,"O"
36228,1820,"CDI","ct_8","C","PZ","421b","tr_3","41",33939,"O"
36229,874,"CDI","ct_9","C","CG","477b","tr_3","41",6375,"O"
36231,1728,"CDI","ct_9","C","CL","623a","tr_3","41",18044,"O"
36247,1346,"CDI","ct_8","P","QB","563b","tr_3","41",12286,"O"
36260,398,"CDI",NA,"P","RZ","564b",NA,"41",3762,"O"
36264,1823,"CDI","ct_8","C","QB","431f","tr_4","41",32911,"O"
36267,1884,"CDI","ct_9","C","QB","526a","tr_3","41",22465,"O"
36278,1820,"CDI","ct_9","N","GZ","552a","tr_4","41",17721,"O"
36279,683,"CDI","ct_9","C","QB","525d","tr_3","41",6514,"O"
36284,1339,"CDI","ct_9","P","QA","451h","tr_5","41",12575,"O"
36287,157,"CDI","ct_9","C","CC","463a","tr_1","86",2571,"O"
36288,1098,"CDI","ct_9","P","FZ","373d","tr_1","41",18911,"O"
36296,1365,"AUT","ct_3","P","QA","526a","tr_6","41",19606,"O"
36300,1599,"CDI","ct_9","C","CL","628g","tr_3","41",16944,"O"
36309,203,"CDI",NA,"P","PZ","423b",NA,"37",4144,"O"
36313,1820,"AUT","ct_2","C","PZ","421b","tr_1","41",27930,"O"
36316,1622,"CDI","ct_8","C","QB","525d","tr_3","41",20422,"O"
36324,1649,"CDI","ct_9","C","GZ","473b","tr_5","45",30817,"O"
36326,3000,"CDI","ct_7","N","QB","563a","tr_1","41",24550,"O"
36333,1797,"CDI","ct_9","C","CH","676c","tr_2","41",16265,"O"
36338,1820,"CDI","ct_9","C","KZ","467a","tr_6","41",30494,"O"
36344,1226,"CDI","ct_9","C","RZ","541b","tr_3","41",12697,"O"
36353,1589,"CDI","ct_9","C","JA","385c","tr_3","92",54441,"O"
36357,3000,"CDI","ct_7","N","QB","563a","tr_1","41",26672,"O"
36362,1844,"CDI","ct_9","C","QB","525d","tr_4","37",23506,"O"
36371,1661,"CDI","ct_9","C","NZ","691e","tr_1","41",14742,"O"
36372,227,"CDI","ct_9","P","IZ","561d","tr_3","41",1035,"O"
36377,1173,"CDI","ct_9","P","GZ","554f","tr_1","41",10611,"O"
36378,1820,"CDI","ct_9","C","CI","672a","tr_5","41",21248,"O"
36384,1820,"CDI","ct_8","C","QB","525d","tr_3","41",14442,"O"
36386,429,"CDI","ct_9","C","IZ","636d","tr_3","41",7417,"O"
36435,1694,"CDI","ct_9","C","HZ","534b","tr_1","42",17135,"O"
36445,2274,"CDI","ct_8","C","QA","344b","tr_2","42",32392,"O"
36448,1671,"CDI","ct_6","P","CC","627d","tr_1","42",17305,"O"
36457,748,"CDI","ct_9","C","GZ","543h","tr_1","42",8354,"O"
36459,1460,"CDI","ct_9","C","HZ","641a","tr_3","38",20200,"O"
36460,579,"APP","ct_9","C","CH","623g","tr_3","42",2046,"A"
36471,1244,"CDI","ct_6","P","CA","554a","tr_1","42",11041,"O"
36474,382,"CDD","ct_9","P","NZ","684a","tr_3","42",5852,"O"
36480,457,"CDI","ct_8","C","QB","434f","tr_4","42",13391,"O"
36485,1699,"AUT","ct_1","C","PZ","523b","tr_4","42",18204,"O"
36488,1356,"CDI","ct_9","C","GZ","554c","tr_5","42",17457,"O"
36490,1691,"CDI","ct_9","C","FZ","472c","tr_3","42",44423,"O"
36493,1813,"CDI","ct_9","C","CA","625f","tr_5","42",39791,"O"
36495,1714,"CDI","ct_9","C","CG","475a","tr_6","69",29066,"O"
36496,1196,"CDI","ct_6","C","GZ","344d","tr_2","42",26092,"O"
36502,1517,"CDD","ct_1","C","PZ","342h","tr_6","68",18151,"O"
36505,1614,"CDI","ct_9","C","CH","623g","tr_3","42",29881,"O"
36508,1830,"CDI","ct_3","C","QA","431f","tr_6","42",32324,"O"
36510,1820,"CDI","ct_9","C","HZ","374c","tr_4","42",44922,"O"
36519,137,"CDI",NA,"C","CC","627f",NA,"42",3079,"O"
36523,996,"APP","ct_9","C","NZ","543b","tr_3","42",6444,"A"
36533,1694,"CDI","ct_9","C","GZ","543g","tr_4","42",19310,"O"
36534,1755,"CDI","ct_9","C","CG","628d","tr_3","43",16081,"O"
36537,1820,"CDI","ct_8","C","PZ","422c","tr_4","42",32018,"O"
36540,1418,"CDD","ct_8","C","QB","525a","tr_5","42",18102,"O"
36541,1330,"CDI","ct_9","C","GZ","543f","tr_4","69",19369,"O"
36549,1579,"CDI","ct_9","C","FZ","681b","tr_3","42",17293,"O"
36570,1591,"CDI","ct_9","C","GZ","543b","tr_3","42",18082,"O"
36571,1722,"CDI","ct_9","C","GZ","542a","tr_5","42",14777,"O"
36577,1379,"CDI","ct_9","P","GZ","543f","tr_3","42",20705,"O"
36585,1689,"CDI","ct_9","C","CJ","483a","tr_4","42",35696,"O"
36588,301,"CDI",NA,"C","HZ","653a",NA,"42",3473,"O"
36594,1241,"CDI","ct_9","C","QA","526e","tr_3","42",10734,"O"
36599,1463,"CDI","ct_8","P","OZ","545d","tr_6","69",21322,"O"
36605,2005,"CDI","ct_8","C","OZ","545d","tr_6","42",17122,"O"
36606,1979,"CDI","ct_9","C","MA","461e","tr_1","69",33194,"O"
36621,1568,"CDI","ct_9","C","HZ","466a","tr_5","42",27029,"O"
36624,1743,"CDI","ct_9","C","MA","463a","tr_1","42",20708,"O"
36641,607,"CDI","ct_8","P","QB","525c","tr_5","42",7388,"O"
36651,1843,"AUT","ct_2","C","OZ","621f","tr_5","63",19385,"O"
36653,1666,"CDI","ct_9","C","CG","475a","tr_3","42",20938,"O"
36677,1370,"CDI","ct_9","C","CH","674d","tr_1","42",17835,"O"
36705,432,"CDD","ct_9","C","GZ","554g","tr_3","42",3329,"O"
36716,1886,"CDI","ct_9","C","CK","628g","tr_1","69",27792,"O"
36724,1407,"CDI","ct_9","P","GZ","553c","tr_4","42",12191,"O"
36729,1354,"APP","ct_8","C","RZ","435b","tr_1","42",9927,"A"
36732,2669,"CDI","ct_7","N","QB","563a","tr_1","42",9276,"O"
36737,1627,"CDI","ct_9","C","MA","472a","tr_1","42",22499,"O"
36748,504,"AUT","ct_9","C","KZ","467a","tr_5","44",2786,"X"
36749,1960,"CDI","ct_9","C","CH","623a","tr_3","42",26813,"O"
36750,880,"CDI","ct_9","C","CG","627a","tr_3","42",4157,"O"
36754,1517,"CDI","ct_9","C","GZ","643a","tr_4","42",10243,"O"
36756,1575,"CDI","ct_9","C","GZ","462e","tr_2","42",56007,"O"
36760,1664,"CDI","ct_9","P","NZ","684a","tr_3","42",14162,"O"
36762,152,"CDI",NA,"C","IZ","371a",NA,"42",3418,"O"
36766,687,"CDI","ct_8","P","NZ","684a","tr_1","42",7871,"O"
36771,1393,"CDI","ct_9","C","NZ","463d","tr_3","42",19700,"O"
36772,213,"CDI",NA,"P","NZ","684a","tr_1","42",1085,"O"
36778,1820,"CDI","ct_9","C","FZ","633a","tr_2","42",33091,"O"
36786,1827,"CDI","ct_9","C","CB","675a","tr_3","42",14852,"O"
36787,1679,"CDI","ct_9","C","HZ","546a","tr_6","69",41031,"O"
36796,1829,"CDI","ct_9","C","JC","478d","tr_6","69",21778,"O"
36803,1753,"CDI","ct_8","C","QA","431d","tr_4","38",24166,"O"
36805,1533,"CDD","ct_9","C","FZ","681b","tr_2","42",22396,"O"
36806,1820,"CDI","ct_9","C","KZ","467a","tr_2","42",49439,"O"
36809,737,"AUT","ct_8","P","QB","525d","tr_1","42",7737,"X"
36816,2038,"CDI","ct_8","C","QB","424a","tr_3","69",20016,"O"
36822,1820,"CDI","ct_2","C","OZ","333f","tr_6","42",48204,"O"
36824,1820,"CDI","ct_9","C","CH","373a","tr_6","42",50927,"O"
36829,1820,"CDI","ct_9","C","FZ","633a","tr_2","42",32365,"O"
36830,1741,"CDI","ct_8","P","PZ","525a","tr_3","42",16614,"O"
36833,1760,"CDI","ct_9","C","CE","461d","tr_5","69",28656,"O"
36835,1902,"CDI","ct_8","P","OZ","461d","tr_6","42",24018,"O"
36840,1657,"AUT","ct_9","C","HZ","543b","tr_1","42",32380,"X"
36847,1566,"CDI","ct_8","P","QB","563b","tr_3","42",14886,"O"
36849,788,"CDI","ct_9","C","GZ","554a","tr_4","42",31495,"O"
36853,1997,"CDI","ct_9","C","CA","674c","tr_4","42",37028,"O"
36865,1428,"CDI","ct_9","P","FZ","542a","tr_2","42",16248,"O"
36867,1249,"CDI","ct_8","P","QB","643a","tr_3","42",10019,"O"
36868,1873,"APP","ct_9","C","CH","628g","tr_3","42",12220,"A"
36871,1018,"CDD",NA,"C","TZ","563c",NA,"42",11602,"O"
36872,1743,"CDI","ct_9","C","CB","627b","tr_3","42",13713,"O"
36873,1461,"CDI","ct_9","C","QB","526a","tr_4","42",21526,"O"
36877,379,"CDD","ct_9","C","HZ","543h","tr_6","42",3713,"O"
36881,1942,"CDI","ct_8","C","QA","344a","tr_6","69",63128,"O"
36884,1840,"CDI","ct_9","C","QA","526a","tr_3","42",21422,"O"
36889,1678,"CDI","ct_9","P","HZ","546c","tr_3","42",25935,"O"
36899,1917,"CDD","ct_9","C","JC","544a","tr_5","42",19676,"O"
36907,280,"TTP","ct_9","C","NZ","631a","tr_1","69",5672,"O"
36927,1520,"CDI","ct_9","C","CH","652a","tr_4","42",14842,"O"
36928,418,"TTP","ct_9","C","NZ","674c","tr_0","69",4799,"O"
36929,1649,"CDI","ct_8","C","QB","526c","tr_2","42",16270,"O"
36933,288,"CDI","ct_9","C","GZ","551a","tr_5","38",2368,"O"
36936,1796,"CDI","ct_9","C","GZ","433d","tr_1","69",29736,"O"
36945,1470,"CDI","ct_9","P","NZ","684a","tr_6","42",13119,"O"
36948,1010,"CDI","ct_8","P","QB","526a","tr_2","42",10059,"O"
36951,1820,"TOA","ct_1","C","PZ","342b","tr_6","42",28362,"O"
36952,1285,"CDI","ct_8","P","QA","526a","tr_3","42",15746,"O"
36954,493,"CDD","ct_9","C","GZ","554e","tr_0","42",6821,"O"
36955,1834,"CDI","ct_1","C","QA","433a","tr_5","42",26191,"O"
36962,1756,"CDI","ct_9","C","CH","387d","tr_4","42",41987,"O"
36963,939,"TTP","ct_9","C","NZ","467a","tr_2","69",10544,"O"
36974,168,"AUT",NA,"C","CE","543h",NA,"42",675,"X"
36975,1746,"CDI","ct_7","N","QB","563a","tr_0","42",6931,"O"
36977,458,"CDI","ct_3","P","QA","432d","tr_6","42",6571,"O"
37002,1820,"CDD","ct_2","C","OZ","333f","tr_6","42",28659,"O"
37004,257,"CDI","ct_9","C","FZ","681a","tr_1","34",2679,"O"
37012,1820,"CDI","ct_9","C","CM","386c","tr_4","69",38925,"O"
37024,449,"CDI","ct_9","C","GZ","554c","tr_4","42",6964,"O"
37029,1527,"CDI","ct_8","C","QB","526c","tr_1","42",15026,"O"
37038,1365,"CDI","ct_8","C","PZ","341a","tr_3","42",29952,"O"
37043,1941,"CDD","ct_2","C","OZ","524c","tr_6","42",18201,"O"
37045,718,"CDI","ct_8","C","PZ","422b","tr_4","42",18744,"O"
37047,1824,"CDI","ct_8","C","PZ","422b","tr_3","42",28553,"O"
37049,1820,"CDI","ct_8","C","PZ","422b","tr_4","42",29153,"O"
37050,1582,"CDI","ct_9","C","NZ","534a","tr_1","42",16960,"O"
37078,1820,"AUT","ct_3","C","QA","632k","tr_6","42",17767,"O"
37079,1820,"CDI","ct_9","C","HZ","643a","tr_2","69",20818,"O"
37080,1277,"CDI","ct_9","C","CE","674a","tr_3","42",18967,"O"
37081,1820,"CDI","ct_9","C","KZ","467a","tr_4","69",29968,"O"
37084,374,"AUT","ct_8","C","SZ","676a","tr_3","42",2827,"X"
37085,1954,"CDI","ct_9","C","GZ","478c","tr_3","42",28742,"O"
37092,1685,"CDI","ct_8","C","QB","431a","tr_1","42",28865,"O"
