PRIMARY_KEY,ECO_SECT,LAST_DEP,Job_dep,job_desc,TYPE_OF_CONTRACT,job_category,Work_condition,company_category,Working_hours,employee_count
16876,"GZ","30","30","543b","CDI","O","C","ct_9",1606,"tr_1"
16877,"QA","69","69","526a","CDI","O","C","ct_9",223,"tr_4"
16883,"TZ","06","06","563c","CDI","O","N","ct_7",609,"tr_1"
16899,"GZ","80","80","636a","CDI","O","C","ct_9",1115,"tr_2"
16905,"TZ","77","94","563c","CDI","O","N","ct_7",2132,"tr_1"
16915,"QB","21","21","526d","CDI","O","C","ct_8",1745,"tr_4"
16919,"QB","42","42","525d","CDI","O","P","ct_8",752,"tr_5"
16920,"PZ","35","35","423a","CDI","O","P","ct_9",992,"tr_1"
16927,"CC","67","67","676e","CDI","O","C","ct_9",1901,"tr_4"
16945,"OZ","44","44","451h","CDI","O","C","ct_4",1516,"tr_4"
16947,"MA","78","75","543f","CDI","O","C","ct_9",1820,"tr_3"
16957,"QB","37","37","372b","CDI","O","C","ct_8",1820,"tr_3"
16965,"IZ","85","85","561f","TOA","O","C","ct_9",979,"tr_1"
16969,"IZ","75","75","636d","CDI","O","P","ct_9",811,"tr_3"
16973,"SZ","57","51","633b","CDI","O","C","ct_9",1669,"tr_3"
16989,"OZ","30","30","543b","CDI","O","C","ct_8",2044,"tr_5"
16998,"QB",NA,NA,"524c","CDI","O","P","ct_2",1352,"tr_4"
16999,"HZ","94","95","477a","CDI","O","C","ct_9",1587,"tr_6"
17007,"QB","14","14","563a","CDI","O","N","ct_7",447,"tr_1"
17013,"GZ","75","75","556a","CDI","O","C","ct_9",921,"tr_1"
17015,"GZ","13","13","552a","CDI","O","C","ct_9",1782,"tr_6"
17020,"PZ",NA,NA,"525b","CDI","O","C","ct_9",1609,"tr_3"
17042,"HZ","2B","2B","643a","CDI","O","C","ct_9",1662,"tr_2"
17046,"QB","78","78","563a","CDI","O","N","ct_7",2435,"tr_0"
17052,"MA","33","92","543g","CDI","O","C","ct_9",1820,"tr_6"
17090,"OZ","24","24","467d","CDI","O","C","ct_8",1820,"tr_5"
17119,"HZ","55","55","641a","CDI","O","C","ct_6",2200,"tr_1"
17126,"NZ","18","18","684a","CDI","O","P","ct_9",1826,"tr_5"
17127,"QB","35","35","525d","CDI","O","C","ct_8",1365,"tr_5"
17159,"CG","93","93","632b","CDI","O","C","ct_9",1368,"tr_1"
17160,"GZ","13","92","463c","CDI","O","N","ct_9",1820,"tr_6"
17161,"HZ","57","57","466c","CDI","O","C","ct_9",1738,"tr_2"
17172,"CI","91","94","387b","CDI","O","C","ct_9",1959,"tr_6"
17178,"CL","78","78","673c","CDI","O","C","ct_9",1392,"tr_6"
17185,"QB","01","01","628g","CDI","O","P","ct_8",1300,"tr_5"
17198,"PZ","11","11","422c","CDI","O","C","ct_8",1841,"tr_4"
17200,"QA","82","82","526d","CDI","O","P","ct_8",1456,"tr_3"
17223,"JB","67","67","478d","AUT","O","P","ct_9",287,"tr_6"
17240,"TZ","22","22","563a","CDI","O","N","ct_7",2114,"tr_1"
17244,"CL","89","45","626b","CDI","O","C","ct_9",311,"tr_6"
17246,"QB","85","85","563a","CDI","O","N","ct_7",3000,"tr_1"
17247,"HZ","87","87","641b","CDI","O","P","ct_9",703,"tr_5"
17248,"NZ","75","75","564a","CDI","O","P","ct_8",3000,"tr_1"
17249,"OZ",NA,NA,"621f","CDI","O","C","ct_2",1820,"tr_6"
17253,"HZ","76","76","642b","CDI","O","C","ct_8",1078,"tr_4"
17259,"PZ","89","75","531a","CDI","O","P",NA,335,NA
17272,"CG","52","52","628g","CDI","O","C","ct_9",1966,"tr_5"
17276,"NZ","73","73","543b","CDI","O","C","ct_9",2175,"tr_4"
17279,"CK","76","76","474c","CDI","O","C","ct_9",1820,"tr_6"
17280,"RZ","56","35","543h","CDI","O","C","ct_8",1705,"tr_1"
17294,"MA","91","91","542a","CDI","O","C","ct_6",481,"tr_2"
17302,"LZ","75","75","373d","CDI","O","C","ct_9",910,"tr_1"
17306,"GZ","70","25","641a","CDI","O","C","ct_9",1806,"tr_3"
17308,"GZ","16","16","554h","CDI","O","C","ct_9",1778,"tr_1"
17316,"CB","34","34","675a","CDI","O","C","ct_9",607,"tr_4"
17343,"TZ","94","75","563c","CDI","O","C",NA,215,NA
17362,"LZ","89","89","631a","CDI","O","C","ct_9",2064,"tr_1"
17364,"QA","06","06","525d","CDI","O","P","ct_8",192,"tr_3"
17390,"QB","79","79","563b","CDI","O","P","ct_8",1120,"tr_5"
17393,"GZ","13","13","461c","CDI","O","C","ct_9",2028,"tr_1"
17402,"NZ","93","75","684a","CDI","O","C",NA,350,"tr_0"
17404,"MB","91","78","371a","CDI","O","C","ct_9",1785,"tr_6"
17412,"TZ","26","69","563c","CDI","O","C",NA,129,NA
17414,"FZ","33","33","481b","CDI","O","C","ct_9",392,"tr_1"
17427,"MA","13","13","374d","CDI","O","C","ct_9",1820,"tr_3"
17435,"JC","62","62","676c","CDI","O","C","ct_9",1877,"tr_6"
17438,"QB","17","17","526a","CDI","O","C","ct_8",1424,"tr_5"
17444,"FZ",NA,NA,"621c","CDI","O","C","ct_9",1501,"tr_3"
17446,"GZ","62","62","551a","CDI","O","C","ct_9",1911,"tr_3"
17447,"GZ","49","49","551a","CDI","O","C","ct_9",1911,"tr_5"
17461,"QB","21","21","526d","CDI","O","C","ct_8",1745,"tr_4"
17485,"CA","59","59","674c","TOA","O","P","ct_9",417,"tr_3"
17486,"PZ","34","30","423b","CDI","O","C","ct_8",1820,"tr_3"
17488,"IZ","69","69","636d","CDI","O","C","ct_9",1176,"tr_1"
17495,"HZ","38","38","542b","CDI","O","C","ct_9",1820,"tr_3"
17496,"JC","34","92","373b","CDI","O","C","ct_9",1820,"tr_6"
17513,"GZ","93","94","634a","CDI","O","C","ct_9",659,"tr_2"
17515,"NZ","94","92","461f","CDI","O","C","ct_9",1820,"tr_4"
17519,"NZ","91","77","684a","CDD","O","C","ct_9",262,"tr_6"
17529,"GZ","54","54","554a","CDI","O","C","ct_9",1935,"tr_6"
17540,"GZ","89","89","543b","CDI","O","C","ct_9",1820,"tr_3"
17542,"CA","79","79","674c","CDI","O","C","ct_9",1715,"tr_5"
17545,"CC","66","66","543f","CDI","O","P","ct_9",1664,"tr_6"
17549,"NZ","75","94","684a","CDI","O","P","ct_9",2200,"tr_6"
17553,"SZ",NA,NA,"684a","CDI","O","C","ct_8",648,"tr_1"
17555,"MA","44","44","388d","CDI","O","C","ct_9",1778,"tr_5"
17561,"DZ","54","54","387a","CDI","O","C","ct_9",1771,"tr_5"
17566,"FZ","60","60","632a","CDI","O","C","ct_9",1734,"tr_3"
17575,"GZ","83","83","553b","CDI","O","C","ct_9",1791,"tr_1"
17576,"MC","92","92","543f","CDI","O","C","ct_9",1422,"tr_1"
17577,"QA","44","44","526b","CDI","O","P","ct_6",936,"tr_1"
17578,"QB","78","78","525d","CDI","O","C","ct_8",1912,"tr_1"
17583,"OZ","78","78","524c","AUT","O","C","ct_2",1845,"tr_4"
17586,"GZ","52","52","542a","CDI","O","C","ct_9",1820,"tr_1"
17588,"QB","43","43","525d","CDI","O","P","ct_8",1291,"tr_4"
17599,"FZ",NA,NA,"621c","CDI","O","C","ct_9",1167,"tr_4"
17601,"MA","12","12","451g","CDI","O","P","ct_8",1368,"tr_1"
17620,"PZ","31","31","341a","CDI","O","P","ct_8",874,"tr_4"
17629,"FZ","95","95","671c","CDI","O","C","ct_9",1609,"tr_3"
17633,"QA","14","14","526a","CDI","O","C","ct_9",1902,"tr_4"
17637,"QB","71","71","563a","CDI","O","N","ct_7",3000,"tr_1"
17639,"QB","11","11","675b","AUT","X","C","ct_8",1646,"tr_4"
17655,"OZ",NA,NA,"621f","CDI","O","C","ct_2",1820,"tr_6"
17656,"OZ","95","95","461d","CDI","O","C","ct_8",2044,"tr_6"
17662,"NZ","01","01","652a","TTP","O","C","ct_9",1186,"tr_1"
17663,"NZ","56","56","423b","CDI","O","C",NA,140,"tr_1"
17674,"QA","82","82","526e","CDI","O","C","ct_9",1863,"tr_2"
17679,"MA","29","92","486b","CDI","O","C","ct_9",2042,"tr_5"
17689,"OZ","78","78","472d","AUT","O","C","ct_2",1820,"tr_6"
17696,"QB","37","37","526a","CDI","O","C","ct_9",1809,"tr_4"
17714,"PZ","37","78","422c","CDI","O","C","ct_4",1771,"tr_5"
17720,"TZ","16","16","563c","AUT","O","C",NA,269,NA
17732,"FZ","58","58","681b","CDI","O","C","ct_9",1820,"tr_1"
17741,"FZ","69","69","543g","CDI","O","C","ct_9",1680,"tr_2"
17742,"TZ","81","81","563c","CDI","O","C",NA,561,NA
17743,"GZ","38","38","543g","CDI","O","C","ct_9",189,"tr_5"
17752,"HZ","06","06","643a","CDI","O","C","ct_9",1820,"tr_5"
17755,"NZ","37","37","681b","TOA","O","C","ct_9",508,"tr_1"
17759,"GZ","06","06","433d","CDI","O","P","ct_9",1384,"tr_1"
17769,"CI","26","26","653a","CDI","O","C","ct_9",1645,"tr_5"
17770,"CE","76","76","475b","CDI","O","C","ct_9",1873,"tr_6"
17776,"HZ","49","49","641a","CDI","O","C","ct_9",158,"tr_1"
17778,"HZ","93","75","546b","CDI","O","C","ct_9",1008,"tr_3"
17804,"QA","21","21","431f","CDI","O","C","ct_8",1757,"tr_1"
17808,"NZ","12","12","684a","CDI","O","P","ct_8",2418,"tr_1"
17809,"CL","27","76","461d","CDI","O","C","ct_9",1805,"tr_6"
17813,"QB","35","35","563a","CDI","O","N","ct_7",3000,"tr_1"
17817,"CA","62","62","676c","CDI","O","C","ct_9",1804,"tr_4"
17819,"KZ","92","94","467c","CDI","O","C","ct_9",1592,"tr_1"
17835,"HZ","80","80","451a","CDI","O","P","ct_9",1062,"tr_3"
17840,"HZ","06","93","546d","CDI","O","N","ct_9",987,"tr_6"
17843,"PZ","69","69","423b","CDI","O","C","ct_8",1241,"tr_3"
17844,"NZ","59","59","641a","TTP","O","C","ct_9",1533,"tr_1"
17872,"QB","72","72","525d","CDI","O","C","ct_9",816,"tr_3"
17873,"GZ","80","80","551a","CDI","O","C","ct_9",1027,"tr_1"
17877,"CA","62","62","674c","CDI","O","C","ct_9",1156,"tr_4"
17878,"TZ","37","37","563c","CDI","O","P",NA,1196,NA
17885,"GZ","45","45","634c","CDI","O","C","ct_9",1621,"tr_1"
17890,"KZ","93","75","467a","CDI","O","C",NA,122,NA
17894,"QA","16","16","332b","CDI","O","C","ct_3",2012,"tr_6"
17895,"HZ","88","70","333c","CDI","O","P","ct_9",1347,"tr_3"
17911,"QA","72","72","526e","CDI","O","C","ct_9",535,"tr_3"
17914,"PZ",NA,NA,"373a","CDI","O","C","ct_8",1820,"tr_5"
17925,"QB","59","59","525d","CDI","O","P","ct_8",1704,"tr_3"
17939,"TZ","22","22","563c","CDI","O","N",NA,392,NA
17940,"KZ","69","69","467c","CDI","O","P","ct_9",1554,"tr_1"
17956,"CL","62","59","623f","CDI","O","C","ct_9",1846,"tr_6"
17960,"CA","67","67","561c","CDI","O","C","ct_9",1296,"tr_1"
17972,"QA","76","76","526a","CDI","O","C","ct_9",1803,"tr_6"
17974,"FZ","71","95","671c","CDI","O","C","ct_9",1139,"tr_6"
17982,"QB","13","13","525d","CDI","O","C","ct_8",1842,"tr_4"
17996,"KZ","59","59","543g","CDI","O","C","ct_8",1820,"tr_5"
18010,"QB","21","21","523b","AUT","O","C","ct_1",1820,"tr_4"
18016,"QB","26","26","563b","CDI","O","C","ct_9",1887,"tr_3"
18020,"FZ","63","63","632g","CDI","O","C","ct_9",1062,"tr_5"
18032,"QB","77","93","526d","CDI","O","C","ct_8",2814,"tr_4"
18033,"OZ","80","80","563b","CDI","O","P","ct_2",1447,"tr_6"
18047,"CG","30","34","637d","CDI","O","C","ct_9",1424,"tr_0"
18054,"QA","26","26","433a","CDI","O","C","ct_9",1683,"tr_3"
18067,"RZ","75","78","333e","CDI","O","C","ct_1",1820,"tr_4"
18072,"OZ","23","87","524b","CDD","O","P","ct_1",758,"tr_4"
18076,"QA","93","93","526a","CDI","O","C","ct_9",1820,"tr_6"
18091,"KZ","92","93","467c","CDI","O","C","ct_9",1610,"tr_4"
18094,"CK","93","93","623f","CDI","O","C","ct_9",1770,"tr_3"
18100,"QA","67","67","526a","CDI","O","P","ct_8",1486,"tr_6"
18111,"QB","64","64","563a","CDI","O","N","ct_7",2889,"tr_1"
18119,"GZ","62","62","461e","CDI","O","P","ct_9",1079,"tr_6"
18124,"QB","57","57","526a","CDI","O","C","ct_8",173,"tr_4"
18130,"QA","44","44","526e","AUT","O","C","ct_3",1820,"tr_6"
18131,"PZ","45","93","423b","CDI","O","C",NA,164,NA
18148,"IZ","68","68","561b","CDI","O","P","ct_9",715,"tr_2"
18150,"JC","13","13","372d","CDI","O","C","ct_9",374,"tr_3"
18161,"OZ","38","38","335a","AUT","O","N","ct_2",NA,"tr_3"
18165,"JC","92","75","388a","CDI","O","C","ct_9",1872,"tr_6"
18180,"QA","71","71","542a","CDI","O","P","ct_6",298,"tr_0"
18204,"NZ","93","93","564a","CDI","O","C","ct_8",2200,"tr_1"
18211,"EZ","76","76","628g","CDI","O","C","ct_9",1820,"tr_4"
18221,"IZ","38","38","542a","CDI","O","C","ct_9",1813,"tr_1"
18231,"MA","35","35","475a","CDI","O","C","ct_9",1820,"tr_2"
18235,"GZ","73","73","543b","CDI","O","C","ct_9",1558,"tr_4"
18237,"NZ","11","11","676a","TTP","O","N","ct_9",427,"tr_1"
18246,"QB","78","78","563a","CDI","O","N","ct_7",3000,"tr_1"
18252,"OZ","61","49","524a","CDI","O","C","ct_1",1820,"tr_6"
18253,"FZ",NA,NA,"641a","CDD","O","C","ct_6",799,"tr_2"
18277,"NZ","44","44","684a","CDI","O","P","ct_9",2058,"tr_5"
18290,"FZ",NA,NA,"676c","CDI","O","C","ct_9",1794,"tr_3"
18293,"NZ","69","01","684a","CDI","O","C",NA,308,"tr_1"
18300,"CC","93","75","676c","CDI","O","C","ct_9",1505,"tr_5"
18304,"EZ","60","60","485a","CDI","O","C","ct_9",1829,"tr_4"
18318,"CA","18","18","676c","CDI","O","C","ct_9",1644,"tr_6"
18329,"QB","38","38","525d","CDI","O","P","ct_8",669,"tr_5"
18346,"QB","73","01","525d","CDI","O","C","ct_8",1820,"tr_4"
18350,"IZ","10","10","561d","CDI","O","C","ct_9",585,"tr_1"
18351,"MA","84","84","653a","CDI","O","C","ct_9",2057,"tr_5"
18353,"QB","78","78","526a","CDI","O","C","ct_9",1804,"tr_4"
18363,"HZ","06","13","641b","CDI","O","C","ct_5",1238,"tr_6"
18375,"OZ","31","75","464b","CDI","O","C",NA,293,NA
18392,"NZ","34","34","684a","CDI","O","P","ct_6",1040,"tr_1"
18395,"NZ","85","85","684a","CDI","O","C","ct_9",1882,"tr_4"
18408,"QA","71","21","431f","CDI","O","P","ct_6",154,"tr_0"
18414,"NZ","36","94","534a","CDI","O","C","ct_9",1851,"tr_6"
18415,"GZ","75","75","554a","CDI","O","P","ct_9",456,"tr_1"
18420,"MA","91","91","474b","CDI","O","C","ct_9",2014,"tr_6"
18423,"LZ","69","69","461f","CDI","O","C","ct_9",509,"tr_3"
18443,"QB","31","31","525d","CDI","O","C","ct_8",976,"tr_5"
18447,"QB","77","77","676e","AUT","X","P","ct_8",235,"tr_5"
18456,"HZ","75","93","466a","CDI","O","C","ct_9",700,"tr_6"
18481,"QA","84","84","431f","CDI","O","P","ct_9",769,"tr_5"
18489,"GZ","13","13","551a","CDI","O","C","ct_9",1387,"tr_5"
18494,"QA","31","31","525d","CDI","O","C","ct_8",1820,"tr_5"
18495,"GZ","95","93","462e","CDI","O","C","ct_9",1796,"tr_5"
18509,"PZ","43","43","422e","CDI","O","P","ct_8",1032,"tr_3"
18517,"JA","92","92","477a","CDI","O","C","ct_9",1677,"tr_6"
18522,"JA","91","92","353b","CDD","O","N","ct_9",1231,"tr_4"
18524,"NZ","92","75","684a","CDI","O","C","ct_9",1790,"tr_6"
18525,"OZ","33","33","545d","CDI","O","C","ct_8",276,"tr_6"
18528,"NZ","80","80","676c","CDI","O","C","ct_9",1157,"tr_5"
18552,"GZ","42","42","632k","CDI","O","P","ct_9",364,"tr_1"
18566,"NZ","75","75","534a","CDI","O","C","ct_9",304,"tr_3"
18574,"MA","13","13","542a","CDI","O","P","ct_9",1855,"tr_1"
18584,"QA","86","86","526b","CDI","O","C","ct_6",660,"tr_0"
18606,"PZ",NA,NA,"523b","AUT","O","C","ct_1",1820,"tr_1"
18629,"GZ","78","93","637b","CDI","O","C","ct_9",1833,"tr_4"
18631,"HZ","62","75","481a","CDI","O","C","ct_9",1533,"tr_6"
18640,"QB","32","32","526a","CDI","O","C","ct_9",1872,"tr_5"
18641,"QB","10","10","526d","CDI","O","C","ct_8",1818,"tr_4"
18648,"GZ","24","24","551a","CDI","O","C","ct_9",2458,"tr_2"
18669,"CE","29","29","487a","CDI","O","C","ct_9",1744,"tr_2"
18682,"QB","94","94","451h","CDI","O","C","ct_4",1820,"tr_5"
18684,"QB","30","30","525a","CDI","O","P","ct_8",1559,"tr_4"
18696,"QB","82","82","563b","CDI","O","C",NA,275,NA
18697,"QA","42","42","526a","CDD","O","P","ct_3",250,"tr_6"
18700,"IZ","59","59","488b","CDI","O","C","ct_9",1999,"tr_5"
18709,"QB","42","42","525d","CDI","O","P","ct_8",752,"tr_5"
18710,"OZ","92","92","523c","AUT","O","C","ct_2",1820,"tr_6"
18711,"QB","45","45","525d","CDI","O","C","ct_3",1820,"tr_4"
18716,"QB","14","61","636d","CDI","O","C","ct_9",1476,"tr_3"
18726,"IZ","67","67","636d","CDI","O","C","ct_9",1027,"tr_1"
18739,"HZ","69","38","641a","CDI","O","C","ct_9",1719,"tr_6"
18740,"OZ","44","44","451g","CDI","O","P","ct_2",1455,"tr_6"
18754,"FZ","64","64","632f","CDI","O","C","ct_9",1620,"tr_3"
18756,"QB","38","38","461b","CDI","O","C","ct_8",902,"tr_2"
18767,"GZ","43","43","643a","CDI","O","C","ct_9",1820,"tr_1"
18768,"SZ","75","92","376f","CDI","O","P","ct_8",1449,"tr_1"
18774,"GZ","76","76","643a","CDI","O","C","ct_9",1921,"tr_2"
18781,"GZ","81","81","471b","CDI","O","C","ct_8",1980,"tr_1"
18782,"PZ","03","03","423a","CDI","O","C","ct_9",993,"tr_1"
18792,"TZ","13","13","563c","CDI","O","P",NA,513,NA
18794,"IZ","29","29","561f","TOA","O","C","ct_9",465,"tr_1"
18805,"QB","12","12","525d","CDI","O","C","ct_8",975,"tr_3"
18814,"GZ",NA,NA,"682a","CDI","O","C","ct_9",1634,"tr_2"
18820,"QA","16","86","526e","CDI","O","C","ct_6",1357,"tr_1"
18829,"TZ","59","59","563c","CDI","O","C",NA,178,NA
18835,"QA","09","09","526e","CDI","O","C","ct_9",2200,"tr_1"
18841,"GZ","74","59","463e","CDI","O","C",NA,152,NA
18888,"QB","63","63","563a","CDI","O","N","ct_7",1558,"tr_1"
18898,"GZ",NA,NA,"463e","AUT","O","N","ct_9",304,"tr_5"
18901,"CB",NA,NA,"635a","CDI","O","C","ct_9",1820,"tr_1"
18913,"QB","67","67","525d","CDI","O","C","ct_8",1116,"tr_4"
18915,"CG","31","31","652a","CDI","O","C","ct_9",573,"tr_5"
18927,"CE","95","95","652a","CDI","O","C","ct_9",1826,"tr_5"
18949,"GZ","59","59","462b","CDI","O","C","ct_9",1602,"tr_6"
18958,"PZ","33","33","541b","AUT","X","P","ct_1",820,"tr_3"
18962,"CL","67","67","673a","CDI","O","C","ct_9",1971,"tr_6"
18970,"MC","28","28","643a","CDI","O","C",NA,294,NA
18977,"HZ","35","35","641a","CDI","O","C","ct_9",2200,"tr_3"
18980,"SZ","62","62","478a","CDI","O","C","ct_9",1386,"tr_2"
19003,"TZ","86","86","563c","CDI","O","N",NA,493,NA
19015,"FZ","53","53","485a","CDI","O","C","ct_9",1508,"tr_3"
19048,"NZ","68","68","534a","CDI","O","C","ct_9",1820,"tr_5"
19054,"CC","85","85","386c","CDI","O","C","ct_9",358,"tr_4"
19086,"NZ","86","75","526a","TTP","O","N","ct_9",425,"tr_4"
19091,"PZ","24","24","422a","CDI","O","C","ct_1",1480,"tr_4"
19092,"CL","62","62","674a","CDI","O","C","ct_9",1754,"tr_3"
19093,"LZ",NA,NA,"684a","CDI","O","P","ct_9",396,"tr_1"
19099,"NZ","94","91","543h","CDI","O","P","ct_9",910,"tr_6"
19124,"GZ","75","75","554e","CDI","O","C","ct_9",1632,"tr_1"
19140,"QB","37","37","526a","CDI","O","C","ct_9",1820,"tr_4"
19141,"QB","75","75","526d","CDI","O","C","ct_8",1096,"tr_4"
19142,"GZ","74","74","634c","CDI","O","C","ct_9",1552,"tr_1"
19147,"CC","49","49","553c","CDI","O","C","ct_9",1216,"tr_2"
19164,"CJ","27","92","383c","CDI","O","C","ct_9",1940,"tr_6"
19176,"NZ","91","77","534a","CDI","O","C","ct_9",987,"tr_6"
19179,"NZ","77","78","534a","CDI","O","C","ct_9",1829,"tr_5"
19185,"RZ","75","75","451e","CDI","O","P","ct_1",958,"tr_6"
19195,"QB","27","27","525d","CDI","O","P","ct_8",829,"tr_4"
19231,"QB","83","83","526a","CDI","O","C","ct_8",1755,"tr_3"
19233,"QB","45","45","525d","CDI","O","C","ct_3",1820,"tr_4"
19239,"MA","66","66","461d","CDI","O","P","ct_9",692,"tr_1"
19245,"KZ","95","75","461f","CDI","O","C","ct_9",1820,"tr_3"
19247,"JC","75","69","388c","CDI","O","P","ct_9",663,"tr_2"
19249,"NZ","59","59","641a","TTP","O","C","ct_9",1533,"tr_1"
19257,"QA","75","75","542a","CDI","O","C","ct_9",1837,"tr_1"
19283,"OZ","33","33","523b","AUT","O","C","ct_1",1517,"tr_1"
19302,"QA","26","07","526a","CDI","O","P","ct_9",1951,"tr_6"
19307,"GZ","52","52","462b","CDI","O","C","ct_9",1820,"tr_1"
19322,"NZ","93","93","684a","CDI","O","C","ct_9",1738,"tr_6"
19326,"NZ","06","06","534a","CDI","O","C","ct_9",1820,"tr_5"
19329,"PZ","51","51","422a","CDI","O","C","ct_8",1365,"tr_3"
19338,"QA","19","19","525d","CDI","O","C","ct_8",1517,"tr_6"
19349,"MC","93","92","685a","CDI","O","P","ct_9",1171,"tr_5"
19359,"TZ",NA,NA,"563c","CDI","O","N","ct_7",314,"tr_0"
19360,"QB","46","46","434d","CDI","O","C","ct_8",706,"tr_3"
19367,"MA","51","51","479b","CDI","O","C","ct_9",1849,"tr_1"
19386,"NZ",NA,NA,"631a","CDI","O","C","ct_9",2028,"tr_1"
19387,"GZ","53","56","463e","AUT","O","N","ct_9",631,"tr_6"
19393,"NZ","73","73","641a","CDI","O","C",NA,233,"tr_5"
19404,"GZ","75","93","461d","CDI","O","C","ct_9",1266,"tr_5"
19405,"FZ","31","31","542a","CDI","O","P","ct_9",885,"tr_1"
19413,"FZ","02","02","632a","CDI","O","C","ct_9",1778,"tr_3"
19416,"CA","49","49","674c","CDI","O","C","ct_9",1494,"tr_6"
19419,"QB","91","91","676e","CDI","O","C","ct_8",591,"tr_5"
19428,"NZ","51","51","625f","CDI","O","C","ct_9",1811,"tr_3"
19436,"DZ","78","92","486b","CDI","O","P","ct_9",555,"tr_4"
19450,"CL","17","17","621a","CDI","O","C","ct_9",1838,"tr_6"
19452,"TZ","75","92","563c","CDI","O","N","ct_7",1213,"tr_1"
19461,"NZ","64","64","684a","CDI","O","C","ct_9",1835,"tr_0"
19466,"CA","21","21","674c","CDI","O","C","ct_9",1680,"tr_5"
19475,"GZ","64","64","634c","CDI","O","C","ct_9",1477,"tr_1"
19480,"QA","75","75","451h","CDI","O","C","ct_9",1779,"tr_3"
19482,"CA","64","64","554a","CDI","O","C","ct_9",1570,"tr_1"
19483,"MB","84","84","385a","CDI","O","C","ct_9",1614,"tr_5"
19484,"NZ","69","38","372b","CDI","O","C","ct_9",1820,"tr_6"
19494,"QA","31","31","525d","CDI","O","C","ct_9",1820,"tr_6"
19505,"CK","26","26","653a","CDI","O","C","ct_9",1714,"tr_5"
19518,"OZ","16","16","333e","CDI","O","P","ct_1",1638,"tr_6"
19521,"QA","63","19","526a","CDI","O","P","ct_8",1248,"tr_6"
19525,"OZ","45","45","525b","CDI","O","C","ct_2",1850,"tr_6"
19530,"QA","73","74","632k","CDI","O","P","ct_9",1134,"tr_5"
19548,"MA","59","59","472a","CDI","O","C","ct_9",1063,"tr_1"
19558,"QB","88","88","563a","CDI","O","N","ct_7",2985,"tr_1"
19572,"TZ","63","63","563c","CDI","O","C",NA,626,NA
19587,"CA","22","22","554a","CDI","O","P","ct_9",965,"tr_1"
19607,"NZ","38","38","684a","CDI","O","P","ct_9",1296,"tr_6"
19613,"CG","35","35","674a","CDI","O","C","ct_9",1820,"tr_6"
19625,"GZ","19","82","341b","CDI","O","C","ct_9",2028,"tr_2"
19627,"CL","41","45","673c","CDI","O","C","ct_9",1099,"tr_4"
19630,"IZ","83","04","636d","CDI","O","C",NA,139,NA
19632,"OZ","28","93","523b","CDI","O","C","ct_1",1933,"tr_6"
19637,"HZ","25","25","641b","CDI","O","P","ct_9",592,"tr_4"
19648,"QA","63","63","526a","CDI","O","P","ct_8",1034,"tr_4"
19652,"HZ","88","88","451a","CDI","O","C","ct_9",1820,"tr_2"
19654,"HZ","93","93","641b","CDI","O","C","ct_5",2074,"tr_6"
19656,"HZ","33","33","641a","CDI","O","C","ct_9",2154,"tr_4"
19657,"GZ","13","31","388d","CDI","O","C","ct_9",1476,"tr_3"
19660,"JA","31","31","465b","CDI","O","C","ct_9",1924,"tr_5"
19661,"SZ","68","68","479b","CDI","O","P","ct_8",718,"tr_1"
19665,"IZ","64","64","636d","CDI","O","C","ct_9",434,"tr_1"
19676,"CH","31","31","623f","CDI","O","C","ct_9",1621,"tr_6"
19685,"GZ","73","73","551a","CDI","O","C","ct_9",1937,"tr_2"
19693,"KZ","60","60","467a","CDI","O","C","ct_9",1085,"tr_2"
19709,"QB","28","28","563b","CDI","O","C",NA,549,NA
19717,"GZ","87","87","463e","CDI","O","C","ct_9",1371,"tr_1"
19721,"OZ","41","41","472d","CDI","O","C","ct_2",1820,"tr_6"
19728,"CB","86","86","676c","CDD","O","C","ct_9",1532,"tr_6"
19740,"FZ","93","78","621a","CDI","O","C","ct_9",1820,"tr_2"
19764,"QB","35","35","563a","CDI","O","N","ct_7",2560,"tr_1"
19774,"OZ","68","68","563b","AUT","O","C","ct_2",1820,"tr_6"
19776,"CJ","68","68","372c","CDI","O","C","ct_9",1898,"tr_5"
19788,"MB","54","92","344b","CDI","O","C","ct_9",1820,"tr_6"
19796,"IZ","92","75","468a","CDI","O","C","ct_9",714,"tr_1"
19811,"QB","06","06","525d","CDI","O","P","ct_8",1638,"tr_2"
19837,"CH","2B","2B","543f","CDI","O","C","ct_6",1433,"tr_1"
19844,"GZ","13","13","653a","CDI","O","C","ct_9",1443,"tr_1"
19847,"QB","67","67","563b","CDI","O","P","ct_8",1012,"tr_6"
19867,"FZ","51","51","632j","CDI","O","C","ct_9",1738,"tr_2"
19873,"NZ","75","75","564a","CDI","O","P","ct_8",2017,"tr_1"
19880,"FZ","83","13","621e","CDI","O","C","ct_9",1792,"tr_4"
19911,"HZ","51","75","387e","CDI","O","C","ct_9",1774,"tr_1"
19922,"CB","60","60","476b","CDI","O","C","ct_9",1757,"tr_6"
19929,"EZ","93","94","628e","CDI","O","C","ct_9",1372,"tr_4"
19933,"QA","31","31","332b","CDI","O","C","ct_3",1820,"tr_6"
19934,"QB","83","83","525d","CDI","O","P","ct_8",250,"tr_3"
19947,"CG","63","63","475a","CDI","O","C","ct_9",1574,"tr_6"
