PRIMARY_KEY,LAST_JOB_42,last_emp_type,retirement_age
21150,"csp_2_1","EMP2.1",60
21157,"csp_4_8","EMP1.6",65
21161,"csp_2_3","EMP2.2",60
21162,"csp_5_5","EMP1.6",63
21163,"csp_5_6","EMP1.6",60
21164,"csp_3_7","EMP1.6",62
21167,"csp_5_2","EMP1.6",60
21168,"csp_6_7","EMP1.5",60
21173,"csp_4_6","EMP1.6",65
21182,"csp_2_2","EMP2.2",58
21200,"csp_4_2","EMP1.6",59
21201,"csp_2_3","EMP2.2",65
21214,"csp_3_3","EMP1.6",56
21217,"csp_4_6","EMP1.6",60
21218,"csp_6_3","EMP1.6",60
21219,"csp_5_2","EMP1.5",62
21226,"csp_1_1","EMP2.2",68
21231,"csp_6_5","EMP1.6",56
21235,"csp_5_2","EMP1.6",60
21241,"csp_4_2","EMP1.6",65
21245,"csp_3_5","EMP1.6",60
21251,"csp_6_7","EMP1.6",65
21258,"csp_6_7","EMP1.6",60
21262,"csp_5_6","EMP1.6",60
21265,"csp_5_4","EMP1.6",60
21273,"csp_3_7","EMP1.6",63
21289,"csp_6_8","EMP1.6",60
21293,"csp_5_4","EMP1.6",57
21303,"csp_5_3","EMP1.5",64
21308,"csp_5_2","EMP1.6",63
21309,"csp_5_2","EMP1.6",59
21330,"csp_2_2","EMP2.1",59
21336,"csp_6_7","EMP1.6",55
21339,"csp_5_2","EMP1.5",65
21342,"csp_5_2","EMP1.6",60
21343,"csp_5_6","EMP1.6",60
21352,"csp_5_4","EMP1.5",62
21359,"csp_2_2","EMP2.1",60
21369,"csp_4_5","EMP1.6",63
21377,"csp_3_4","EMP1.6",65
21381,"csp_3_1","EMP2.2",59
21390,"csp_6_2","EMP1.5",60
21407,"csp_3_8","EMP1.6",60
21416,"csp_5_5","EMP1.6",58
21417,"csp_6_2","EMP1.6",58
21422,"csp_1_3","EMP2.2",60
21426,"csp_4_6","EMP1.6",60
21427,"csp_5_2","EMP1.6",60
21431,"csp_6_7","EMP1.6",62
21433,"csp_4_5","EMP1.6",64
21434,"csp_1_1","EMP2.2",50
21444,"csp_5_5","EMP1.6",60
21445,"csp_3_7","EMP1.6",55
21448,"csp_6_7","EMP1.6",60
21451,"csp_1_1","EMP2.1",60
21453,"csp_4_7","EMP1.6",60
21455,"csp_5_4","EMP1.6",60
21462,"csp_1_1","EMP2.1",65
21463,"csp_5_5","EMP1.6",60
21475,"csp_1_1","EMP2.1",56
21479,"csp_5_2","EMP1.6",60
21485,"csp_1_1","EMP2.1",62
21496,"csp_2_2","EMP2.2",60
21506,"csp_5_2","EMP1.6",65
21513,"csp_4_2","EMP1.6",60
21514,"csp_4_3","EMP1.6",60
21522,"csp_5_4","EMP1.6",64
21526,"csp_5_6","EMP1.6",60
21527,"csp_4_2","EMP1.6",60
21539,"csp_6_7","EMP1.3",59
21551,"csp_2_1","EMP2.2",56
21557,"csp_1_1","EMP2.1",60
21563,"csp_6_3","EMP1.6",60
21579,"csp_5_4","EMP1.6",60
21582,"csp_5_2","EMP1.6",66
21585,"csp_6_5","EMP1.6",64
21591,"csp_4_3","EMP1.6",60
21598,"csp_6_8","EMP1.6",62
21605,"csp_5_4","EMP1.6",65
21613,"csp_6_2","EMP1.6",60
21622,"csp_3_8","EMP1.6",55
21626,"csp_5_6","EMP1.6",65
21634,"csp_2_1","EMP2.1",65
21637,"csp_3_3","EMP1.6",62
21638,"csp_5_6","EMP1.6",65
21655,"csp_6_5","EMP1.6",60
21662,"csp_4_2","EMP1.5",60
21664,"csp_6_2","EMP1.6",59
21689,"csp_5_6","EMP1.6",62
21691,"csp_6_4","EMP1.6",60
21697,"csp_3_7","EMP1.6",55
21698,"csp_4_7","EMP1.6",60
21701,"csp_2_3","EMP2.2",62
21711,"csp_5_3","EMP1.6",57
21719,"csp_4_8","EMP1.6",57
21726,"csp_5_2","EMP1.6",60
21727,"csp_2_1","EMP2.2",60
21749,"csp_4_6","EMP1.6",65
21762,"csp_6_7","EMP1.6",58
21772,"csp_5_2","EMP1.5",63
21774,"csp_2_2","EMP2.1",65
21776,"csp_3_3","EMP1.6",65
21780,"csp_3_5","EMP1.6",60
21785,"csp_5_5","EMP1.6",60
21786,"csp_3_4","EMP1.6",56
21792,"csp_3_7","EMP1.6",60
21804,"csp_3_7","EMP1.6",61
21809,"csp_2_1","EMP2.1",60
21821,"csp_4_2","EMP1.6",63
21824,"csp_5_2","EMP1.5",60
21825,"csp_6_8","EMP1.6",64
21831,"csp_5_2","EMP1.6",60
21832,"csp_5_6","EMP1.6",65
21843,"csp_5_5","EMP1.6",62
21851,"csp_5_2","EMP1.5",57
21852,"csp_6_8","EMP1.6",59
21857,"csp_5_6","EMP1.6",55
21858,"csp_5_2","EMP1.6",59
21863,"csp_6_4","EMP1.6",60
21867,"csp_6_4","EMP1.6",60
21879,"csp_5_3","EMP1.6",60
21892,"csp_5_2","EMP1.6",57
21896,"csp_5_6","EMP1.6",56
21903,"csp_6_9","EMP1.5",63
21918,"csp_5_4","EMP1.6",63
21924,"csp_4_3","EMP1.6",68
21928,"csp_3_7","EMP1.6",61
21947,"csp_2_2","EMP2.2",60
21950,"csp_5_6","EMP1.6",54
21954,"csp_5_6","EMP1.6",62
21959,"csp_5_4","EMP1.6",60
21964,"csp_4_2","EMP1.6",60
21971,"csp_3_8","EMP1.6",60
21972,"csp_6_3","EMP1.6",60
21974,"csp_6_7","EMP1.6",56
21992,"csp_2_1","EMP2.2",55
22011,"csp_5_2","EMP1.6",61
22016,"csp_4_7","EMP1.6",55
22023,"csp_2_1","EMP2.2",60
22025,"csp_2_1","EMP2.2",62
22030,"csp_6_7","EMP1.6",60
22036,"csp_2_1","EMP2.2",65
22045,"csp_3_7","EMP1.6",60
22047,"csp_5_2","EMP1.5",54
22054,"csp_5_6","EMP1.6",60
22067,"csp_6_3","EMP1.6",60
22075,"csp_5_5","EMP1.6",60
22083,"csp_6_3","EMP1.6",60
22093,"csp_6_5","EMP1.6",63
22097,"csp_5_2","EMP1.6",66
22100,"csp_6_4","EMP1.6",60
22103,"csp_1_3","EMP2.2",55
22119,"csp_6_3","EMP1.6",58
22120,"csp_6_7","EMP1.6",57
22133,"csp_3_7","EMP1.6",51
22140,"csp_5_6","EMP1.6",63
22141,"csp_4_2","EMP1.6",65
22143,"csp_5_2","EMP1.6",62
22147,"csp_6_5","EMP1.6",65
22149,"csp_2_1","EMP2.1",60
22157,"csp_5_6","EMP1.6",61
22158,"csp_6_7","EMP1.6",60
22170,"csp_6_7","EMP1.6",60
22173,"csp_6_4","EMP1.6",60
22177,"csp_4_6","EMP1.6",60
22182,"csp_5_4","EMP1.6",62
22195,"csp_3_8","EMP1.6",56
22202,"csp_6_3","EMP1.6",68
22205,"csp_6_3","EMP1.5",60
22216,"csp_4_7","EMP1.6",60
22222,"csp_5_2","EMP1.6",57
22226,"csp_3_3","EMP1.6",60
22229,"csp_4_7","EMP1.6",60
22231,"csp_5_2","EMP1.6",65
22236,"csp_6_3","EMP1.6",62
22237,"csp_4_5","EMP1.5",62
22241,"csp_4_2","EMP1.3",60
22243,"csp_2_1","EMP2.1",60
22244,"csp_6_7","EMP1.6",60
22245,"csp_4_2","EMP1.6",60
22248,"csp_5_6","EMP1.5",63
22253,"csp_1_1","EMP2.2",64
22262,"csp_6_7","EMP1.6",60
22273,"csp_5_2","EMP1.6",60
22274,"csp_2_2","EMP2.1",60
22286,"csp_3_1","EMP2.1",60
22289,"csp_4_6","EMP1.6",60
22304,"csp_6_8","EMP1.6",60
22305,"csp_2_1","EMP2.1",65
22319,"csp_1_1","EMP2.1",60
22338,"csp_4_3","EMP1.6",65
22341,"csp_6_8","EMP1.6",59
22342,"csp_5_2","EMP1.5",59
22346,"csp_4_8","EMP1.6",60
22355,"csp_5_6","EMP1.6",65
22361,"csp_5_2","EMP1.6",65
22370,"csp_5_4","EMP1.3",60
22372,"csp_3_8","EMP1.6",60
22379,"csp_6_2","EMP1.6",56
22380,"csp_5_2","EMP1.6",64
22381,"csp_5_4","EMP1.6",60
22388,"csp_6_8","EMP1.6",65
22392,"csp_5_4","EMP1.6",60
22413,"csp_4_6","EMP1.6",60
22415,"csp_3_8","EMP1.6",60
22417,"csp_6_9","EMP1.6",57
22434,"csp_5_5","EMP1.6",60
22445,"csp_4_6","EMP1.6",59
22446,"csp_6_8","EMP1.6",58
22450,"csp_3_3","EMP1.6",60
22452,"csp_4_6","EMP1.6",60
22463,"csp_2_1","EMP2.1",64
22475,"csp_4_7","EMP1.6",54
22476,"csp_4_6","EMP1.6",60
22495,"csp_1_1","EMP2.1",60
22500,"csp_6_4","EMP1.6",60
22507,"csp_4_6","EMP1.6",58
22511,"csp_4_3","EMP1.6",65
22512,"csp_5_4","EMP1.6",57
22523,"csp_5_2","EMP1.6",49
22525,"csp_5_2","EMP1.6",59
22528,"csp_4_2","EMP2.1",63
22529,"csp_2_2","EMP2.1",54
22534,"csp_5_5","EMP1.2",60
22539,"csp_5_2","EMP1.6",60
22543,"csp_2_1","EMP2.2",60
22561,"csp_5_6","EMP1.6",60
22572,"csp_3_8","EMP1.6",60
22581,"csp_1_1","EMP2.1",64
22590,"csp_5_4","EMP1.6",60
22615,"csp_6_9","EMP1.6",56
22623,"csp_4_6","EMP1.6",62
22626,"csp_5_6","EMP1.6",56
22629,"csp_4_6","EMP1.6",59
22637,"csp_6_7","EMP1.6",65
22648,"csp_5_6","EMP1.6",54
22669,"csp_5_3","EMP1.6",58
22671,"csp_6_3","EMP1.6",65
22673,"csp_5_6","EMP1.6",64
22679,"csp_5_4","EMP1.6",60
22685,"csp_6_3","EMP1.6",60
22690,"csp_5_5","EMP1.6",60
22704,"csp_6_2","EMP1.6",65
22730,"csp_5_2","EMP1.6",54
22732,"csp_5_6","EMP1.6",65
22740,"csp_6_3","EMP1.6",60
22748,"csp_6_3","EMP1.6",65
22751,"csp_2_1","EMP2.1",58
22765,"csp_5_2","EMP1.6",61
22767,"csp_3_4","EMP1.6",60
22792,"csp_5_5","EMP1.6",58
22803,"csp_5_6","EMP1.6",60
22813,"csp_5_2","EMP1.6",60
22824,"csp_3_7","EMP1.6",60
22843,"csp_6_8","EMP1.6",57
22845,"csp_5_3","EMP1.6",65
22864,"csp_5_2","EMP1.6",54
22900,"csp_2_2","EMP2.2",60
22901,"csp_4_3","EMP1.6",60
22902,"csp_4_3","EMP1.6",60
22905,"csp_5_6","EMP1.6",65
22906,"csp_6_7","EMP1.6",65
22908,"csp_4_3","EMP1.6",64
22909,"csp_6_7","EMP1.6",60
22922,"csp_1_3","EMP2.2",65
22924,"csp_5_4","EMP1.6",63
22932,"csp_6_7","EMP1.2",60
22940,"csp_6_7","EMP1.6",55
22948,"csp_5_6","EMP1.6",67
22950,"csp_5_6","EMP1.6",64
22953,"csp_5_2","EMP1.6",60
22956,"csp_2_1","EMP2.1",36
22972,"csp_4_6","EMP1.6",61
22979,"csp_5_2","EMP1.6",60
22982,"csp_6_2","EMP1.6",56
23000,"csp_6_7","EMP1.6",60
23006,"csp_6_3","EMP1.6",62
23017,"csp_3_4","EMP1.6",60
23019,"csp_4_3","EMP1.6",65
23039,"csp_5_2","EMP1.5",65
23040,"csp_4_2","EMP1.6",60
23044,"csp_2_2","EMP2.2",60
23052,"csp_5_4","EMP1.6",59
23053,"csp_3_1","EMP2.1",65
23079,"csp_5_2","EMP1.6",60
23089,"csp_5_2","EMP1.6",63
23110,"csp_2_1","EMP2.2",60
23117,"csp_5_2","EMP1.6",60
23121,"csp_3_1","EMP2.1",60
23128,"csp_6_8","EMP1.6",59
23134,"csp_5_6","EMP1.6",60
23135,"csp_5_4","EMP1.6",60
23139,"csp_5_6","EMP1.6",60
23164,"csp_6_8","EMP1.6",60
23171,"csp_5_2","EMP1.5",60
23186,"csp_4_6","EMP1.6",60
23191,"csp_6_3","EMP1.6",58
23193,"csp_5_2","EMP1.6",64
23199,"csp_5_6","EMP1.6",64
23204,"csp_5_2","EMP1.6",60
23209,"csp_5_6","EMP1.6",60
23213,"csp_6_7","EMP1.6",60
23223,"csp_3_3","EMP1.6",60
23224,"csp_2_1","EMP2.3",61
23225,"csp_4_4","EMP1.6",64
23228,"csp_4_6","EMP1.6",60
23231,"csp_3_7","EMP1.6",55
23240,"csp_1_1","EMP2.1",60
23245,"csp_5_6","EMP1.6",65
23252,"csp_5_5","EMP1.6",60
23266,"csp_4_8","EMP1.6",57
23270,"csp_4_7","EMP2.1",60
23286,"csp_6_8","EMP1.6",60
23288,"csp_3_7","EMP1.6",65
23293,"csp_4_5","EMP1.6",60
23300,"csp_5_4","EMP1.6",59
23326,"csp_6_2","EMP1.6",64
23338,"csp_4_3","EMP1.6",65
23339,"csp_4_6","EMP2.1",60
23341,"csp_3_1","EMP2.2",60
23347,"csp_3_4","EMP1.6",60
23381,"csp_5_4","EMP1.6",60
23385,"csp_2_2","EMP2.1",60
23388,"csp_4_5","EMP1.6",63
23396,"csp_4_8","EMP1.6",60
23401,"csp_5_4","EMP1.6",60
23410,"csp_5_6","EMP1.6",60
23415,"csp_5_5","EMP1.6",56
23442,"csp_3_5","EMP1.6",60
23446,"csp_4_6","EMP1.6",60
23449,"csp_5_4","EMP1.6",61
23451,"csp_3_7","EMP1.6",65
23456,"csp_6_3","EMP1.3",65
23472,"csp_3_3","EMP1.6",58
23473,"csp_3_8","EMP1.6",58
23477,"csp_5_6","EMP1.6",60
23491,"csp_3_7","EMP1.6",60
23494,"csp_5_3","EMP1.6",58
23502,"csp_2_2","EMP2.1",60
23514,"csp_5_6","EMP1.5",64
23519,"csp_5_2","EMP1.6",60
23526,"csp_6_9","EMP1.5",62
23530,"csp_6_3","EMP1.6",55
23532,"csp_6_5","EMP1.6",60
23536,"csp_5_5","EMP1.6",61
23573,"csp_5_4","EMP1.6",60
23576,"csp_5_3","EMP1.6",64
23578,"csp_2_1","EMP2.1",62
23580,"csp_5_5","EMP1.6",64
23583,"csp_2_3","EMP2.2",60
23586,"csp_2_2","EMP2.1",63
23595,"csp_4_5","EMP1.6",61
23596,"csp_5_5","EMP1.6",60
23600,"csp_1_1","EMP2.1",65
23603,"csp_6_7","EMP1.6",60
23606,"csp_3_7","EMP1.6",56
23612,"csp_4_3","EMP1.6",65
23616,"csp_3_4","EMP1.6",62
23622,"csp_4_2","EMP1.6",60
23629,"csp_6_7","EMP1.6",56
23638,"csp_5_4","EMP1.6",65
23673,"csp_5_6","EMP1.6",60
23677,"csp_5_2","EMP1.6",60
23678,"csp_6_9","EMP1.6",60
23683,"csp_3_4","EMP1.6",60
23693,"csp_5_2","EMP1.5",57
23702,"csp_6_7","EMP1.6",61
23714,"csp_5_2","EMP1.6",60
23736,"csp_3_7","EMP1.6",60
23739,"csp_4_7","EMP1.6",60
23769,"csp_5_6","EMP1.6",62
23777,"csp_6_8","EMP1.6",65
23798,"csp_4_7","EMP1.6",57
23800,"csp_5_5","EMP1.6",60
23805,"csp_1_1","EMP2.1",60
23806,"csp_5_6","EMP1.6",58
23812,"csp_6_8","EMP1.5",57
23820,"csp_6_4","EMP1.6",59
23831,"csp_2_1","EMP2.1",64
23864,"csp_5_2","EMP1.6",61
23879,"csp_6_2","EMP1.6",61
23882,"csp_5_5","EMP1.6",60
23908,"csp_5_6","EMP1.6",65
23930,"csp_3_1","EMP2.2",59
23931,"csp_4_6","EMP1.6",60
23936,"csp_6_2","EMP1.6",60
23963,"csp_4_5","EMP1.6",64
23987,"csp_3_4","EMP1.6",54
23993,"csp_5_2","EMP1.6",57
23995,"csp_5_3","EMP1.6",63
24007,"csp_5_4","EMP1.6",60
24016,"csp_3_1","EMP2.1",54
24026,"csp_6_3","EMP1.6",60
24033,"csp_2_2","EMP2.1",60
24043,"csp_5_2","EMP1.6",60
24057,"csp_4_2","EMP1.6",60
24060,"csp_4_8","EMP1.6",60
24061,"csp_4_3","EMP1.6",61
24067,"csp_4_6","EMP1.6",65
24070,"csp_3_4","EMP1.2",60
24079,"csp_5_2","EMP1.6",60
24086,"csp_5_4","EMP1.6",69
24089,"csp_5_6","EMP1.6",65
24126,"csp_6_7","EMP1.6",56
24135,"csp_4_2","EMP1.6",60
24139,"csp_5_2","EMP1.6",60
24144,"csp_2_1","EMP2.2",60
24155,"csp_4_6","EMP1.6",60
24180,"csp_5_4","EMP1.6",58
24181,"csp_5_6","EMP1.6",60
24193,"csp_4_8","EMP1.6",60
24198,"csp_2_1","EMP2.1",59
24214,"csp_5_2","EMP1.6",60
24224,"csp_6_2","EMP1.6",58
24249,"csp_6_3","EMP1.6",56
24252,"csp_6_3","EMP1.5",61
24256,"csp_6_2","EMP1.6",60
24260,"csp_4_6","EMP1.6",61
24265,"csp_3_1","EMP2.2",63
24283,"csp_4_6","EMP2.1",60
24293,"csp_2_2","EMP2.2",57
24297,"csp_6_8","EMP1.6",60
24299,"csp_4_6","EMP1.6",60
24303,"csp_4_3","EMP1.6",60
24310,"csp_3_7","EMP1.6",65
24318,"csp_4_6","EMP1.6",63
24327,"csp_4_8","EMP1.6",56
24331,"csp_5_3","EMP1.6",60
24335,"csp_1_3","EMP2.2",60
24343,"csp_5_2","EMP1.6",59
24358,"csp_3_3","EMP1.6",60
24362,"csp_5_4","EMP1.6",60
24384,"csp_5_4","EMP1.6",58
24415,"csp_1_1","EMP2.1",60
24427,"csp_6_8","EMP1.5",60
24442,"csp_4_2","EMP1.6",65
24453,"csp_5_2","EMP1.6",56
24467,"csp_5_4","EMP1.6",65
24470,"csp_2_2","EMP2.2",64
24480,"csp_3_4","EMP1.5",65
24496,"csp_6_7","EMP1.6",60
24497,"csp_4_3","EMP1.6",60
24519,"csp_6_5","EMP1.6",54
24522,"csp_5_2","EMP1.6",56
24526,"csp_4_6","EMP1.6",57
24536,"csp_5_2","EMP1.6",60
24553,"csp_6_3","EMP1.6",63
24558,"csp_4_7","EMP1.6",62
24560,"csp_2_2","EMP2.1",59
24561,"csp_6_2","EMP1.6",55
24596,"csp_4_6","EMP1.6",65
24598,"csp_6_2","EMP1.6",63
24605,"csp_5_2","EMP1.6",63
24607,"csp_4_2","EMP1.6",60
24610,"csp_5_2","EMP1.6",60
24619,"csp_5_2","EMP1.6",59
24621,"csp_2_2","EMP2.1",60
24626,"csp_1_1","EMP2.1",60
24644,"csp_1_1","EMP2.1",60
24650,"csp_5_2","EMP1.6",60
24651,"csp_4_8","EMP1.6",65
24654,"csp_4_6","EMP1.6",63
24660,"csp_4_6","EMP1.6",55
24662,"csp_2_2","EMP2.2",60
24667,"csp_5_4","EMP1.6",55
24693,"csp_5_4","EMP1.6",60
24699,"csp_6_2","EMP1.6",60
24701,"csp_5_2","EMP1.6",60
24707,"csp_2_1","EMP2.1",58
24723,"csp_3_7","EMP1.6",60
24735,"csp_5_4","EMP1.6",60
24746,"csp_2_1","EMP2.1",60
24753,"csp_6_4","EMP1.6",64
24760,"csp_5_4","EMP1.6",60
24762,"csp_4_2","EMP1.6",58
24788,"csp_6_9","EMP1.6",64
24791,"csp_4_6","EMP1.6",57
24809,"csp_5_2","EMP1.6",60
24814,"csp_5_4","EMP1.6",60
24822,"csp_4_7","EMP1.6",56
24825,"csp_3_8","EMP1.6",55
24830,"csp_6_7","EMP1.6",60
24831,"csp_4_2","EMP2.1",60
24834,"csp_6_8","EMP1.6",62
24842,"csp_6_2","EMP1.6",59
24849,"csp_5_4","EMP1.6",62
24851,"csp_4_5","EMP1.6",65
24862,"csp_2_2","EMP2.2",59
24879,"csp_4_3","EMP2.1",59
24881,"csp_6_2","EMP1.6",60
24908,"csp_2_2","EMP2.2",64
24913,"csp_5_4","EMP1.6",60
24920,"csp_6_7","EMP1.6",60
24923,"csp_2_2","EMP2.1",55
24937,"csp_5_2","EMP1.5",60
24974,"csp_3_7","EMP1.6",60
24984,"csp_5_6","EMP1.6",60
24994,"csp_6_7","EMP1.2",65
25020,"csp_6_8","EMP1.6",60
25027,"csp_4_5","EMP1.6",60
25039,"csp_4_2","EMP1.6",60
25057,"csp_5_5","EMP1.6",60
25066,"csp_5_6","EMP1.6",65
25083,"csp_4_2","EMP1.6",65
25086,"csp_4_6","EMP1.6",60
25093,"csp_5_2","EMP1.6",60
25095,"csp_3_4","EMP1.6",60
25100,"csp_6_7","EMP1.6",62
25101,"csp_6_8","EMP1.6",56
25110,"csp_5_2","EMP1.6",60
25133,"csp_5_2","EMP1.6",60
25166,"csp_5_6","EMP1.6",60
25186,"csp_4_6","EMP1.6",60
25218,"csp_6_3","EMP1.6",55
25219,"csp_4_7","EMP1.6",57
25223,"csp_6_3","EMP1.6",60
25246,"csp_5_4","EMP1.6",61
25284,"csp_4_3","EMP1.6",60
25312,"csp_2_2","EMP2.2",60
25314,"csp_6_2","EMP1.6",60
25318,"csp_6_8","EMP1.6",60
25319,"csp_4_5","EMP1.6",65
25328,"csp_5_3","EMP1.6",60
25346,"csp_6_7","EMP1.6",62
25355,"csp_3_3","EMP1.6",60
25356,"csp_4_3","EMP2.1",60
25368,"csp_4_5","EMP1.6",56
25374,"csp_3_8","EMP1.6",65
25396,"csp_4_8","EMP1.6",64
25400,"csp_6_3","EMP1.6",60
25401,"csp_6_5","EMP1.6",57
25407,"csp_5_2","EMP1.6",55
25413,"csp_5_2","EMP1.6",60
25417,"csp_3_4","EMP1.6",60
25419,"csp_5_5","EMP1.6",60
25423,"csp_6_2","EMP1.6",56
25425,"csp_5_6","EMP1.6",60
25427,"csp_6_3","EMP1.6",60
25437,"csp_3_3","EMP1.6",61
25440,"csp_2_2","EMP2.1",60
25449,"csp_6_9","EMP1.5",60
25454,"csp_4_2","EMP2.1",60
25455,"csp_4_2","EMP1.6",58
25464,"csp_5_4","EMP1.6",60
25468,"csp_4_6","EMP1.6",59
25469,"csp_5_3","EMP1.6",60
25471,"csp_5_2","EMP1.6",60
25477,"csp_4_3","EMP1.6",65
25486,"csp_1_1","EMP2.1",56
25488,"csp_4_5","EMP1.6",63
25500,"csp_6_2","EMP1.6",60
25501,"csp_2_3","EMP2.2",61
25504,"csp_5_4","EMP1.3",55
25507,"csp_5_2","EMP1.6",60
25509,"csp_2_1","EMP2.2",61
25512,"csp_5_3","EMP1.6",65
25515,"csp_4_7","EMP1.6",60
25533,"csp_5_2","EMP1.6",60
25534,"csp_3_1","EMP2.1",60
25542,"csp_5_6","EMP1.6",58
25543,"csp_2_2","EMP2.1",61
25548,"csp_2_2","EMP2.1",61
25550,"csp_4_5","EMP1.6",65
25555,"csp_1_1","EMP2.1",60
25558,"csp_6_2","EMP1.6",60
25573,"csp_4_8","EMP1.6",56
25582,"csp_5_6","EMP1.6",60
25587,"csp_5_4","EMP1.6",60
25592,"csp_4_6","EMP1.6",60
25596,"csp_6_7","EMP1.6",60
25627,"csp_4_8","EMP1.6",61
25634,"csp_6_5","EMP1.6",60
25639,"csp_4_2","EMP1.6",60
25641,"csp_5_2","EMP1.6",60
25649,"csp_3_7","EMP1.6",58
25650,"csp_3_1","EMP2.2",60
25658,"csp_1_1","EMP2.1",60
25664,"csp_5_6","EMP1.6",65
25666,"csp_5_6","EMP1.6",60
25669,"csp_6_7","EMP1.6",60
25670,"csp_6_3","EMP1.6",57
25673,"csp_6_8","EMP1.5",54
25689,"csp_4_8","EMP1.5",60
25690,"csp_3_1","EMP2.2",58
25695,"csp_5_2","EMP1.6",60
25698,"csp_5_4","EMP1.6",65
25703,"csp_5_4","EMP1.6",60
25712,"csp_1_1","EMP2.2",60
25715,"csp_4_7","EMP1.6",65
25722,"csp_4_7","EMP1.6",61
25724,"csp_6_8","EMP1.6",60
25741,"csp_2_1","EMP2.2",60
25743,"csp_2_3","EMP2.2",60
25744,"csp_6_5","EMP1.6",60
25749,"csp_5_6","EMP1.6",60
25760,"csp_5_6","EMP1.6",60
25761,"csp_4_7","EMP1.6",60
25772,"csp_4_6","EMP1.6",60
25775,"csp_5_2","EMP1.6",60
25785,"csp_4_3","EMP1.6",60
25800,"csp_5_4","EMP1.6",60
25807,"csp_5_6","EMP1.6",60
25808,"csp_6_4","EMP1.6",58
25811,"csp_4_8","EMP1.6",60
25816,"csp_4_6","EMP2.1",60
25833,"csp_5_6","EMP1.6",60
25845,"csp_5_2","EMP1.6",65
25860,"csp_6_8","EMP1.6",57
25868,"csp_5_6","EMP1.6",61
25874,"csp_4_6","EMP1.6",60
25877,"csp_6_4","EMP1.6",56
25878,"csp_4_6","EMP1.6",60
25879,"csp_2_2","EMP2.1",60
25887,"csp_5_2","EMP1.6",57
25894,"csp_5_2","EMP1.6",60
25907,"csp_4_7","EMP1.6",69
25910,"csp_6_5","EMP1.6",60
25924,"csp_4_5","EMP1.6",62
25926,"csp_4_8","EMP1.6",60
25933,"csp_6_8","EMP1.6",65
25942,"csp_3_7","EMP1.6",57
25945,"csp_4_8","EMP1.6",63
25946,"csp_3_8","EMP1.6",65
25955,"csp_5_2","EMP1.6",60
25959,"csp_5_2","EMP1.6",59
25962,"csp_6_9","EMP1.6",56
25969,"csp_6_2","EMP1.6",60
25991,"csp_3_5","EMP2.1",63
25999,"csp_1_1","EMP2.1",60
26020,"csp_3_1","EMP2.2",64
26024,"csp_5_4","EMP1.6",65
26025,"csp_5_2","EMP1.5",62
26027,"csp_6_2","EMP1.6",65
26035,"csp_5_5","EMP1.6",60
26038,"csp_4_3","EMP2.1",61
26042,"csp_6_2","EMP1.6",56
26043,"csp_4_7","EMP1.6",60
26065,"csp_5_2","EMP1.6",58
26081,"csp_6_7","EMP1.6",60
26100,"csp_5_4","EMP1.6",60
26112,"csp_5_5","EMP1.6",60
26116,"csp_3_8","EMP1.6",60
26118,"csp_6_8","EMP1.6",60
26121,"csp_5_6","EMP1.5",60
26131,"csp_6_4","EMP1.6",60
26139,"csp_5_2","EMP1.6",60
26150,"csp_4_3","EMP1.6",60
26155,"csp_5_2","EMP1.6",60
26158,"csp_4_2","EMP1.6",60
26160,"csp_6_8","EMP1.6",65
26166,"csp_6_7","EMP1.6",60
26168,"csp_5_4","EMP1.6",65
26170,"csp_4_6","EMP1.6",60
26176,"csp_4_6","EMP1.6",65
26183,"csp_4_7","EMP1.6",60
26185,"csp_5_4","EMP1.6",60
26196,"csp_6_8","EMP1.6",65
26201,"csp_4_3","EMP1.6",60
26210,"csp_5_2","EMP1.6",60
26217,"csp_6_7","EMP1.5",63
26219,"csp_4_6","EMP1.5",60
26225,"csp_5_2","EMP1.5",60
26245,"csp_3_8","EMP1.6",60
26271,"csp_4_6","EMP1.6",62
26272,"csp_3_7","EMP1.6",60
26287,"csp_2_2","EMP2.2",60
26294,"csp_4_8","EMP1.6",60
26300,"csp_5_2","EMP1.6",58
26304,"csp_5_4","EMP1.6",60
26305,"csp_5_2","EMP1.6",57
26313,"csp_5_2","EMP1.6",60
26314,"csp_3_8","EMP1.6",64
26315,"csp_1_1","EMP2.1",65
26323,"csp_4_2","EMP1.6",60
26332,"csp_4_7","EMP1.6",59
26347,"csp_4_5","EMP1.6",60
26358,"csp_6_3","EMP1.5",60
26367,"csp_6_8","EMP1.6",60
26373,"csp_4_7","EMP1.6",60
26375,"csp_5_6","EMP1.5",60
26378,"csp_6_7","EMP1.2",53
26381,"csp_4_3","EMP1.6",60
26382,"csp_5_2","EMP1.6",60
26384,"csp_6_3","EMP1.6",65
26386,"csp_6_2","EMP1.6",60
26388,"csp_5_3","EMP1.6",63
26393,"csp_6_2","EMP1.5",60
26402,"csp_5_2","EMP1.6",60
26413,"csp_5_6","EMP1.6",60
26416,"csp_6_3","EMP1.6",65
26417,"csp_3_1","EMP2.2",60
26420,"csp_1_1","EMP2.1",60
26422,"csp_5_6","EMP1.6",65
26427,"csp_4_6","EMP1.6",55
26428,"csp_2_1","EMP2.2",60
26441,"csp_5_2","EMP1.6",60
26459,"csp_5_4","EMP1.6",60
26466,"csp_5_6","EMP1.6",58
