PRIMARY_KEY,INSEE,Household_type,JOB_42,Highest_degree,Studying,AGE_2019,act,sex,target
29301,"34172","TYPEMR|3|2","csp_2_2","dip|1|3",FALSE,50,"ACT1.2","Female","A"
29302,"34172","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Female","A"
29303,"34172","TYPEMR|4|3","csp_6_2","dip|1|3",FALSE,62,"ACT1.1","Female","A"
29304,"34172","TYPEMR|1|2","csp_8_4","dip|1|4",TRUE,20,"ACT2.2","Female","A"
29305,"34172","TYPEMR|4|1","csp_5_6","dip|1|3",FALSE,62,"ACT1.1","Female","A"
29306,"34172","TYPEMR|4|1","csp_3_8","dip|1|6",FALSE,48,"ACT1.1","Female","A"
29307,"34172","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,98,"ACT2.1","Female","A"
29308,"34172","TYPEMR|1|2","csp_5_2","dip|1|4",FALSE,66,"ACT1.1","Female","A"
29310,"34172","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,18,"ACT2.2","Male","A"
29311,"34172","TYPEMR|1|1","csp_3_8","dip|1|7",FALSE,32,"ACT1.1","Male","A"
29312,"34172","TYPEMR|4|4","csp_8_4","dip|1|6",TRUE,25,"ACT2.2","Female","A"
29316,"34172","TYPEMR|1|1","csp_8_5","dip|1|6",FALSE,21,"ACT2.5","Male","A"
29318,"34172","TYPEMR|4|1","csp_1_1","dip|1|5",FALSE,41,"ACT1.1","Male","A"
29320,"34172","TYPEMR|4|3","csp_4_2","dip|1|8",FALSE,27,"ACT1.1","Female","A"
29322,"34172","TYPEMR|4|1","csp_8_4","dip|1|2",TRUE,21,"ACT2.2","Female","A"
29324,"34172","TYPEMR|3|2","csp_5_4","dip|3",FALSE,26,"ACT1.2","Male","A"
29325,"34172","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Male","A"
29328,"34172","TYPEMR|4|4","csp_6_2","dip|1|3",FALSE,48,"ACT1.2","Male","A"
29331,"34172","TYPEMR|4|1","csp_5_2","dip|1|7",FALSE,38,"ACT1.1","Male","A"
29332,"34172","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,94,"ACT2.1","Female","A"
29333,"34172","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,88,"ACT2.1","Male","A"
29336,"34172","TYPEMR|4|2","csp_6_4","dip|1|3",FALSE,60,"ACT1.1","Male","A"
29341,"34172","TYPEMR|3|2","csp_5_5","dip|1|2",FALSE,64,"ACT1.1","Female","A"
29342,"34172","TYPEMR|4|1","csp_4_3","dip|1|7",TRUE,37,"ACT1.1","Female","A"
29344,"34172","TYPEMR|4|1","csp_4_8","dip|1|3",FALSE,49,"ACT1.1","Female","A"
29348,"34172","TYPEMR|3|2","csp_8_4","dip|3",TRUE,16,"ACT2.2","Female","A"
29352,"34172","TYPEMR|3|2","csp_6_2","dip|1|6",FALSE,28,"ACT1.1","Male","A"
29356,"34172","TYPEMR|4|4","csp_7_4","dip|1|3",FALSE,66,"ACT2.1","Female","A"
29358,"34172","TYPEMR|1|2","csp_4_3","dip|1|7",FALSE,60,"ACT1.1","Female","A"
29363,"34172","TYPEMR|3|2","csp_6_7","dip|1|5",FALSE,22,"ACT1.1","Male","A"
29367,"34172","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,45,"ACT1.1","Male","A"
29368,"34172","TYPEMR|1|1","csp_4_2","dip|1|4",FALSE,33,"ACT1.1","Male","A"
29370,"34172","TYPEMR|4|4","csp_5_6","dip|1|5",FALSE,50,"ACT1.2","Female","A"
29372,"34172","TYPEMR|4|1","csp_3_1","dip|1|7",FALSE,44,"ACT1.1","Male","A"
29373,"34172","TYPEMR|3|2","csp_8_6","dip|2",FALSE,85,"ACT2.5","Female","A"
29374,"34172","TYPEMR|3|2","csp_6_3","dip|1|3",FALSE,22,"ACT1.1","Male","A"
29375,"34172","TYPEMR|4|4","csp_7_7","dip|1|1",FALSE,73,"ACT2.1","Female","A"
29380,"34172","TYPEMR|4|4","csp_7_5","dip|1|4",FALSE,87,"ACT2.1","Male","A"
29384,"34172","TYPEMR|4|1","csp_4_6","dip|3",FALSE,36,"ACT1.1","Male","A"
29386,"34172","TYPEMR|4|2","csp_3_7","dip|1|8",FALSE,61,"ACT1.1","Male","A"
29388,"34172","TYPEMR|4|4","csp_5_6","dip|1|5",FALSE,23,"ACT1.2","Female","A"
29389,"34172","TYPEMR|3|1","csp_7_8","dip|2",FALSE,67,"ACT2.1","Female","A"
29391,"34172","TYPEMR|4|4","csp_7_7","dip|1|4",FALSE,68,"ACT2.1","Male","A"
29393,"34172","TYPEMR|3|2","csp_4_3","dip|1|7",TRUE,43,"ACT1.2","Female","A"
29394,"34172","TYPEMR|4|3","csp_6_2","dip|3",FALSE,33,"ACT1.1","Female","E"
29397,"34172","TYPEMR|4|2","csp_1_1","dip|1|2",FALSE,58,"ACT1.1","Male","A"
29399,"34172","TYPEMR|1|1","csp_4_7","dip|1|3",FALSE,39,"ACT1.1","Male","A"
29402,"34172","TYPEMR|4|4","csp_7_4","dip|1|4",FALSE,81,"ACT2.1","Male","A"
29404,"34172","TYPEMR|1|1","csp_5_3","dip|1|3",FALSE,44,"ACT1.1","Male","A"
29407,"34172","TYPEMR|3|2","csp_5_2","dip|1|3",FALSE,57,"ACT1.1","Female","A"
29408,"34172","TYPEMR|2|0","csp_7_5","dip|1|8",FALSE,71,"ACT2.1","Female","A"
29415,"34172","TYPEMR|4|1","csp_8_5","dip|1|5",FALSE,37,"ACT2.5","Male","A"
29417,"34172","TYPEMR|4|1","csp_6_3","dip|3",FALSE,34,"ACT1.1","Male","A"
29420,"34172","TYPEMR|4|1","csp_5_2","dip|1|6",FALSE,25,"ACT1.1","Female","A"
29423,"34172","TYPEMR|1|2","csp_7_7","dip|1|7",FALSE,86,"ACT2.1","Female","A"
29424,"34172","TYPEMR|4|4","csp_5_4","dip|1|3",FALSE,51,"ACT1.2","Female","A"
29425,"34172","TYPEMR|1|1","csp_7_5","dip|1|4",FALSE,77,"ACT2.1","Male","A"
29426,"34172","TYPEMR|1|2","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
29428,"34172","TYPEMR|1|1","csp_8_4","dip|1|7",TRUE,23,"ACT2.2","Male","A"
29430,"34172","TYPEMR|4|1","csp_5_2","dip|1|5",FALSE,50,"ACT1.1","Female","E"
29432,"34172","TYPEMR|1|1","csp_8_4","dip|1|4",TRUE,24,"ACT2.2","Male","A"
29433,"34172","TYPEMR|3|2","csp_6_7","dip|1|5",FALSE,48,"ACT1.1","Female","A"
29434,"34172","TYPEMR|4|4","csp_7_8","dip|1|1",FALSE,66,"ACT2.1","Male","E"
29437,"34172","TYPEMR|4|3","csp_4_5","dip|1|3",FALSE,64,"ACT1.1","Female","A"
29438,"34172","TYPEMR|4|1","csp_5_5","dip|1|6",FALSE,54,"ACT1.1","Male","A"
29441,"34172","TYPEMR|4|4","csp_7_7","dip|1|4",FALSE,92,"ACT2.1","Male","A"
29446,"34172","TYPEMR|1|2","csp_7_5","dip|1|7",FALSE,67,"ACT2.1","Female","A"
29447,"34172","TYPEMR|1|1","csp_1_1","dip|1|2",FALSE,61,"ACT1.1","Male","A"
29449,"34172","TYPEMR|4|4","csp_7_4","dip|1|7",FALSE,78,"ACT2.1","Male","A"
29450,"34172","TYPEMR|1|2","csp_5_4","dip|1|7",FALSE,58,"ACT1.1","Female","A"
29452,"34172","TYPEMR|4|3","csp_4_3","dip|1|3",FALSE,30,"ACT1.1","Female","A"
29457,"34172","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,65,"ACT2.1","Female","A"
29458,"34172","TYPEMR|1|2","csp_7_7","dip|2",FALSE,95,"ACT2.1","Female","A"
29462,"34172","TYPEMR|3|2","csp_4_2","dip|1|8",FALSE,28,"ACT1.2","Female","A"
29463,"34172","TYPEMR|4|4","csp_8_6","dip|1|2",FALSE,65,"ACT2.5","Female","A"
29464,"34172","TYPEMR|4|1","csp_4_8","dip|1|3",FALSE,57,"ACT1.1","Male","A"
29468,"34172","TYPEMR|3|1","csp_8_6","dip|1",FALSE,62,"ACT2.5","Male","A"
29469,"34172","TYPEMR|1|2","csp_5_6","dip|1|3",FALSE,24,"ACT1.1","Female","A"
29473,"34172","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,79,"ACT2.1","Female","A"
29478,"34172","TYPEMR|4|4","csp_7_5","dip|1|8",FALSE,79,"ACT2.1","Female","A"
29483,"34172","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,43,"ACT1.1","Female","A"
29490,"34172","TYPEMR|4|1","csp_6_2","dip|1|3",FALSE,48,"ACT1.1","Male","A"
29494,"34172","TYPEMR|4|4","csp_7_5","dip|1|2",FALSE,70,"ACT2.1","Male","A"
29495,"34172","TYPEMR|3|2","csp_5_2","dip|1|7",FALSE,57,"ACT1.1","Female","A"
29497,"34172","TYPEMR|4|4","csp_7_1","dip|2",FALSE,96,"ACT2.1","Male","A"
29498,"34172","TYPEMR|4|4","csp_8_5","dip|1|8",FALSE,33,"ACT2.5","Female","A"
29500,"34172","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,20,"ACT2.2","Female","A"
29501,"34172","TYPEMR|3|2","csp_4_7","dip|3",FALSE,29,"ACT1.2","Male","A"
29502,"34172","TYPEMR|4|4","csp_8_5","dip|1",FALSE,27,"ACT2.4","Female","A"
29504,"34172","TYPEMR|1|2","csp_8_6","dip|1|4",FALSE,80,"ACT2.4","Female","A"
29506,"34172","TYPEMR|1|2","csp_7_1","dip|2",FALSE,90,"ACT2.1","Female","A"
29509,"34172","TYPEMR|4|1","csp_5_6","dip|1|4",FALSE,33,"ACT1.1","Female","A"
29511,"34172","TYPEMR|2|0","csp_8_5","dip|1|3",FALSE,49,"ACT2.4","Female","A"
29514,"34172","TYPEMR|1|1","csp_8_4","dip|1|4",TRUE,18,"ACT2.2","Male","A"
29519,"34172","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,71,"ACT2.1","Male","A"
29521,"34172","TYPEMR|4|4","csp_7_5","dip|3",FALSE,82,"ACT2.1","Male","A"
29523,"34172","TYPEMR|4|4","csp_7_7","dip|1|2",FALSE,86,"ACT2.1","Female","A"
29527,"34172","TYPEMR|1|2","csp_3_5","dip|1|6",FALSE,38,"ACT1.1","Female","A"
29528,"34172","TYPEMR|4|4","csp_8_6","dip|1|1",FALSE,63,"ACT2.5","Female","A"
29529,"34172","TYPEMR|4|4","csp_7_5","dip|1|1",FALSE,72,"ACT2.1","Male","A"
29531,"34172","TYPEMR|4|1","csp_2_2","dip|1|3",FALSE,54,"ACT1.1","Male","A"
29532,"34172","TYPEMR|3|1","csp_7_5","dip|1",FALSE,69,"ACT2.1","Male","A"
29533,"34172","TYPEMR|4|4","csp_8_5","dip|1|7",FALSE,53,"ACT2.5","Female","A"
29535,"34172","TYPEMR|1|1","csp_3_7","dip|1|8",FALSE,52,"ACT1.2","Male","A"
29536,"34172","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,36,"ACT1.1","Female","E"
29539,"34172","TYPEMR|3|1","csp_4_6","dip|1|2",FALSE,55,"ACT1.1","Female","A"
29541,"34172","TYPEMR|2|0","csp_5_6","dip|3",FALSE,59,"ACT1.1","Female","A"
29542,"34172","TYPEMR|4|1","csp_3_3","dip|1|5",FALSE,28,"ACT1.1","Female","E"
29544,"34172","TYPEMR|4|3","csp_8_4","dip|1|7",TRUE,26,"ACT2.2","Male","A"
29545,"34172","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,43,"ACT1.1","Female","E"
29550,"34172","TYPEMR|4|4","csp_8_5","dip|1|3",FALSE,48,"ACT2.5","Female","A"
29551,"34172","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,22,"ACT1.1","Male","A"
29553,"34172","TYPEMR|1|1","csp_8_4","dip|1|4",TRUE,23,"ACT2.2","Male","A"
29554,"34172","TYPEMR|2|0","csp_8_6","dip|1|2",FALSE,63,"ACT2.1","Male","A"
29555,"34172","TYPEMR|4|1","csp_3_3","dip|1|4",FALSE,52,"ACT1.1","Female","E"
29557,"34174","TYPEMR|4|1","csp_2_2","dip|1|3",FALSE,58,"ACT1.1","Male","A"
29558,"34174","TYPEMR|4|4","csp_5_6","dip|1|5",FALSE,23,"ACT1.2","Female","A"
29560,"34175","TYPEMR|4|2","csp_5_4","dip|1|8",FALSE,43,"ACT1.2","Female","A"
29563,"34176","TYPEMR|4|4","csp_8_4","dip|1|2",TRUE,19,"ACT2.2","Female","A"
29567,"34176","TYPEMR|4|4","csp_7_4","dip|1|8",FALSE,74,"ACT2.1","Male","E"
29568,"34176","TYPEMR|1|1","csp_4_6","dip|1|6",FALSE,36,"ACT1.1","Male","A"
29570,"34177","TYPEMR|4|3","csp_3_4","dip|1|7",FALSE,47,"ACT1.1","Female","E"
29572,"34178","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,75,"ACT2.1","Male","E"
29574,"34178","TYPEMR|4|2","csp_5_6","dip|3",FALSE,59,"ACT1.1","Male","E"
29575,"34178","TYPEMR|4|4","csp_7_7","dip|1|1",FALSE,85,"ACT2.1","Female","A"
29576,"34178","TYPEMR|4|4","csp_7_5","dip|1|9",FALSE,87,"ACT2.1","Female","A"
29577,"34179","TYPEMR|4|1","csp_8_4","dip|1|1",TRUE,15,"ACT2.2","Male","A"
29583,"34179","TYPEMR|4|1","csp_8_5","dip|3",TRUE,15,"ACT2.2","Male","E"
29584,"34182","TYPEMR|3|2","csp_8_4","dip|1|3",TRUE,17,"ACT2.2","Female","A"
29585,"34182","TYPEMR|3|2","csp_7_7","dip|2",FALSE,74,"ACT2.1","Female","A"
29586,"34182","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,78,"ACT2.1","Male","E"
29587,"34182","TYPEMR|4|2","csp_8_5","dip|1|6",FALSE,43,"ACT2.4","Female","E"
29588,"34182","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,74,"ACT2.1","Female","A"
29591,"34183","TYPEMR|4|2","csp_8_5","dip|3",TRUE,17,"ACT2.2","Male","E"
29594,"34184","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,78,"ACT2.1","Female","A"
29595,"34186","TYPEMR|4|1","csp_5_5","dip|1|6",FALSE,33,"ACT1.1","Male","A"
29598,"34192","TYPEMR|3|2","csp_5_2","dip|1|4",FALSE,48,"ACT1.1","Female","A"
29602,"34192","TYPEMR|4|4","csp_7_2","dip|1|3",FALSE,64,"ACT2.1","Male","E"
29603,"34192","TYPEMR|4|2","csp_5_3","dip|1|3",FALSE,42,"ACT1.1","Male","A"
29605,"34194","TYPEMR|3|2","csp_8_5","dip|1|3",FALSE,47,"ACT2.5","Female","A"
29606,"34194","TYPEMR|1|2","csp_8_5","dip|1|2",FALSE,55,"ACT2.5","Female","E"
29607,"34194","TYPEMR|4|1","csp_8_4","dip|3",TRUE,18,"ACT2.2","Male","E"
29610,"34194","TYPEMR|1|1","csp_7_2","dip|1|3",FALSE,66,"ACT2.1","Male","E"
29614,"34198","TYPEMR|4|1","csp_8_5","dip|3",TRUE,15,"ACT2.2","Female","A"
29616,"34198","TYPEMR|4|1","csp_5_4","dip|1|4",FALSE,53,"ACT1.1","Female","A"
29619,"34198","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,73,"ACT2.1","Male","E"
29620,"34198","TYPEMR|4|2","csp_4_7","dip|1|7",FALSE,36,"ACT1.1","Male","A"
29621,"34198","TYPEMR|1|1","csp_4_8","dip|1|3",FALSE,59,"ACT1.1","Male","A"
29622,"34198","TYPEMR|4|1","csp_3_1","dip|1|8",FALSE,48,"ACT1.1","Female","A"
29627,"34198","TYPEMR|3|2","csp_5_4","dip|1|6",FALSE,43,"ACT1.2","Female","A"
29628,"34198","TYPEMR|1|2","csp_4_3","dip|1|8",FALSE,35,"ACT1.1","Female","A"
29629,"34199","TYPEMR|4|1","csp_4_3","dip|1|7",FALSE,29,"ACT1.1","Female","E"
29636,"34199","TYPEMR|4|4","csp_5_6","dip|1|3",FALSE,60,"ACT1.1","Male","A"
29640,"34202","TYPEMR|4|4","csp_4_8","dip|1|4",FALSE,47,"ACT1.1","Male","A"
29641,"34202","TYPEMR|1|1","csp_8_5","dip|2",FALSE,54,"ACT2.5","Male","A"
29642,"34202","TYPEMR|4|1","csp_2_1","dip|1|3",FALSE,56,"ACT1.1","Male","E"
29643,"34202","TYPEMR|4|1","csp_2_3","dip|1|6",FALSE,44,"ACT1.1","Female","E"
29645,"34202","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,32,"ACT1.1","Female","E"
29646,"34202","TYPEMR|4|1","csp_4_2","dip|1|7",FALSE,35,"ACT1.1","Male","A"
29647,"34202","TYPEMR|1|1","csp_4_6","dip|3",FALSE,41,"ACT1.1","Male","A"
29649,"34202","TYPEMR|4|1","csp_6_3","dip|1|3",FALSE,54,"ACT1.1","Male","E"
29651,"34203","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,50,"ACT1.1","Female","E"
29652,"34203","TYPEMR|4|1","csp_4_6","dip|1|6",FALSE,23,"ACT1.1","Female","E"
29653,"34206","TYPEMR|3|2","csp_2_2","dip|1|6",TRUE,24,"ACT1.2","Female","A"
29654,"34206","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,54,"ACT1.1","Male","E"
29655,"34207","TYPEMR|4|4","csp_7_4","dip|1|7",FALSE,70,"ACT2.1","Male","E"
29659,"34209","TYPEMR|3|2","csp_8_1","dip|3",FALSE,20,"ACT1.2","Male","A"
29662,"34210","TYPEMR|4|1","csp_3_5","dip|1|2",FALSE,52,"ACT1.1","Male","A"
29663,"34210","TYPEMR|1|1","csp_4_7","dip|1|7",TRUE,27,"ACT1.1","Male","A"
29664,"34210","TYPEMR|2|0","csp_4_2","dip|1|6",FALSE,58,"ACT1.2","Female","A"
29665,"34210","TYPEMR|4|3","csp_5_3","dip|1|3",FALSE,30,"ACT1.2","Male","A"
29666,"34210","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,82,"ACT2.1","Female","A"
29668,"34211","TYPEMR|1|2","csp_7_7","dip|1|3",FALSE,66,"ACT2.1","Female","A"
29672,"34213","TYPEMR|4|3","csp_7_7","dip|1|6",FALSE,61,"ACT2.1","Male","E"
29673,"34213","TYPEMR|4|1","csp_3_4","dip|1|8",TRUE,30,"ACT1.1","Female","E"
29675,"34213","TYPEMR|4|2","csp_4_7","dip|1|5",FALSE,25,"ACT1.1","Male","A"
29679,"34213","TYPEMR|3|2","csp_8_5","dip|1|3",FALSE,52,"ACT2.4","Female","A"
29681,"34213","TYPEMR|4|4","csp_7_4","dip|1|6",FALSE,68,"ACT2.1","Male","E"
29682,"34213","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,17,"ACT2.2","Female","A"
29683,"34214","TYPEMR|4|2","csp_8_5","dip|1",FALSE,33,"ACT2.4","Female","E"
29684,"34215","TYPEMR|4|4","csp_2_2","dip|3",FALSE,65,"ACT1.2","Female","A"
29685,"34217","TYPEMR|3|2","csp_8_4","dip|3",TRUE,16,"ACT2.2","Male","A"
29687,"34217","TYPEMR|3|2","csp_5_6","dip|1|5",FALSE,29,"ACT1.2","Female","A"
29688,"34217","TYPEMR|1|2","csp_5_6","dip|1|4",FALSE,63,"ACT1.1","Female","A"
29692,"34219","TYPEMR|3|2","csp_6_3","dip|3",FALSE,29,"ACT1.2","Male","A"
29695,"34223","TYPEMR|3|2","csp_8_5","dip|1|5",FALSE,34,"ACT2.5","Female","E"
29696,"34224","TYPEMR|3|2","csp_5_5","dip|1|4",FALSE,35,"ACT1.2","Female","A"
29697,"34224","TYPEMR|1|2","csp_7_5","dip|1|2",FALSE,87,"ACT2.1","Female","E"
29699,"34225","TYPEMR|1|1","csp_8_4","dip|1|4",TRUE,24,"ACT2.2","Male","A"
29701,"34225","TYPEMR|4|3","csp_2_1","dip|1|8",FALSE,56,"ACT1.2","Male","A"
29702,"34225","TYPEMR|4|2","csp_3_8","dip|1|8",FALSE,37,"ACT1.1","Male","E"
29703,"34225","TYPEMR|4|1","csp_3_4","dip|1|8",FALSE,59,"ACT1.1","Female","E"
29706,"34227","TYPEMR|4|2","csp_4_3","dip|1|5",FALSE,34,"ACT1.2","Female","A"
29707,"34227","TYPEMR|4|1","csp_8_4","dip|3",TRUE,15,"ACT2.2","Male","E"
29708,"34227","TYPEMR|1|2","csp_7_7","dip|1|4",FALSE,74,"ACT2.1","Female","A"
29713,"34239","TYPEMR|4|4","csp_7_7","dip|1|1",FALSE,67,"ACT2.1","Female","A"
29714,"34239","TYPEMR|1|2","csp_5_6","dip|1|4",FALSE,62,"ACT1.1","Female","A"
29715,"34239","TYPEMR|1|1","csp_7_8","dip|1",FALSE,82,"ACT2.1","Male","E"
29717,"34239","TYPEMR|4|1","csp_5_2","dip|1|3",FALSE,49,"ACT1.1","Male","E"
29720,"34240","TYPEMR|1|2","csp_7_5","dip|1|8",FALSE,65,"ACT2.1","Female","A"
29721,"34240","TYPEMR|4|2","csp_6_7","dip|1|6",FALSE,59,"ACT1.1","Male","E"
29722,"34240","TYPEMR|3|1","csp_8_4","dip|1|4",TRUE,21,"ACT2.2","Female","A"
29723,"34243","TYPEMR|1|1","csp_6_4","dip|1|2",TRUE,25,"ACT1.1","Male","A"
29724,"34243","TYPEMR|3|2","csp_8_4","dip|1|2",TRUE,16,"ACT2.2","Female","A"
29725,"34244","TYPEMR|4|3","csp_8_4","dip|1|7",TRUE,22,"ACT2.2","Female","E"
29726,"34244","TYPEMR|1|2","csp_4_6","dip|1|7",FALSE,71,"ACT1.1","Female","A"
29730,"34245","TYPEMR|4|3","csp_7_1","dip|1|9",FALSE,68,"ACT2.1","Male","A"
29732,"34246","TYPEMR|4|2","csp_4_7","dip|1|3",FALSE,34,"ACT1.1","Male","A"
29733,"34246","TYPEMR|4|4","csp_7_8","dip|1|3",FALSE,85,"ACT2.1","Male","A"
29734,"34246","TYPEMR|4|3","csp_6_3","dip|1|4",FALSE,51,"ACT1.2","Male","E"
29735,"34246","TYPEMR|4|4","csp_7_2","dip|1|4",FALSE,74,"ACT2.1","Female","A"
29742,"34247","TYPEMR|4|1","csp_2_1","dip|1|7",FALSE,45,"ACT1.1","Male","E"
29743,"34249","TYPEMR|3|1","csp_8_4","dip|1|8",TRUE,22,"ACT2.2","Female","A"
29744,"34249","TYPEMR|1|2","csp_8_4","dip|1|4",TRUE,20,"ACT2.2","Female","A"
29745,"34249","TYPEMR|1|1","csp_7_8","dip|1|2",FALSE,69,"ACT2.1","Male","E"
29746,"34249","TYPEMR|1|2","csp_7_7","dip|1|4",FALSE,71,"ACT2.1","Female","A"
29748,"34251","TYPEMR|1|2","csp_7_7","dip|1|1",FALSE,72,"ACT2.1","Female","A"
29749,"34255","TYPEMR|1|1","csp_6_4","dip|1|1",FALSE,44,"ACT1.1","Male","A"
29750,"34255","TYPEMR|3|2","csp_8_5","dip|3",FALSE,55,"ACT2.5","Male","A"
29752,"34255","TYPEMR|4|3","csp_4_6","dip|1|5",FALSE,58,"ACT1.1","Female","A"
29756,"34255","TYPEMR|4|1","csp_4_6","dip|1|4",FALSE,59,"ACT1.1","Male","E"
29758,"34255","TYPEMR|4|4","csp_7_1","dip|1|3",FALSE,63,"ACT2.1","Male","E"
29761,"34256","TYPEMR|3|2","csp_5_6","dip|1|3",FALSE,40,"ACT1.1","Female","A"
29763,"34258","TYPEMR|4|1","csp_3_7","dip|1|7",FALSE,48,"ACT1.1","Female","E"
29769,"34259","TYPEMR|4|1","csp_8_4","dip|1|4",TRUE,19,"ACT2.2","Female","A"
29770,"34259","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,65,"ACT2.1","Male","E"
29771,"34259","TYPEMR|4|1","csp_5_4","dip|1|4",FALSE,26,"ACT1.2","Male","E"
29772,"34259","TYPEMR|4|1","csp_4_3","dip|1|6",FALSE,54,"ACT1.1","Female","E"
29773,"34259","TYPEMR|4|1","csp_5_6","dip|2",FALSE,48,"ACT1.1","Female","E"
29776,"34259","TYPEMR|4|4","csp_7_4","dip|1|7",FALSE,72,"ACT2.1","Female","A"
29777,"34260","TYPEMR|4|1","csp_5_4","dip|1|3",FALSE,49,"ACT1.1","Female","A"
29778,"34261","TYPEMR|4|4","csp_7_8","dip|1|5",FALSE,65,"ACT2.1","Male","E"
29779,"34265","TYPEMR|4|1","csp_4_6","dip|1|7",FALSE,40,"ACT1.1","Female","E"
29781,"34265","TYPEMR|1|2","csp_7_8","dip|1|1",FALSE,70,"ACT2.1","Female","A"
29783,"34266","TYPEMR|1|2","csp_4_3","dip|1|7",FALSE,24,"ACT1.1","Female","A"
29784,"34267","TYPEMR|4|1","csp_4_6","dip|1|7",FALSE,46,"ACT1.1","Female","A"
29790,"34270","TYPEMR|4|2","csp_5_4","dip|1|5",FALSE,34,"ACT1.2","Female","E"
29793,"34270","TYPEMR|4|4","csp_7_7","dip|1|3",FALSE,72,"ACT2.1","Female","A"
29795,"34270","TYPEMR|4|2","csp_7_7","dip|1|3",FALSE,67,"ACT2.1","Female","A"
29796,"34270","TYPEMR|4|1","csp_6_7","dip|3",FALSE,55,"ACT1.1","Male","E"
29797,"34270","TYPEMR|4|1","csp_4_3","dip|1|4",FALSE,48,"ACT1.1","Female","E"
29799,"34270","TYPEMR|4|3","csp_7_2","dip|3",FALSE,67,"ACT2.1","Male","E"
29800,"34270","TYPEMR|4|1","csp_5_4","dip|1|6",FALSE,47,"ACT1.1","Female","E"
29801,"34270","TYPEMR|4|1","csp_5_4","dip|1|6",FALSE,35,"ACT1.1","Female","E"
29802,"34272","TYPEMR|4|1","csp_8_5","dip|3",TRUE,16,"ACT2.2","Male","E"
29803,"34272","TYPEMR|4|1","csp_6_4","dip|1|8",FALSE,69,"ACT1.1","Male","E"
29805,"34273","TYPEMR|1|1","csp_5_2","dip|1|3",FALSE,35,"ACT1.1","Male","A"
29806,"34274","TYPEMR|1|2","csp_7_7","dip|1|2",FALSE,73,"ACT2.1","Female","A"
29807,"34274","TYPEMR|1|2","csp_4_7","dip|1|8",FALSE,32,"ACT1.1","Female","A"
29809,"34274","TYPEMR|4|1","csp_3_7","dip|1|8",FALSE,32,"ACT1.1","Male","E"
29811,"34276","TYPEMR|4|1","csp_4_8","dip|1|3",FALSE,38,"ACT1.1","Male","A"
29813,"34276","TYPEMR|4|4","csp_7_5","dip|1|6",FALSE,67,"ACT2.1","Male","A"
29816,"34276","TYPEMR|3|2","csp_8_6","dip|1|4",FALSE,73,"ACT2.4","Female","A"
29817,"34276","TYPEMR|4|3","csp_6_8","dip|1|2",TRUE,18,"ACT1.1","Male","A"
29819,"34276","TYPEMR|4|3","csp_6_4","dip|1|6",FALSE,30,"ACT1.1","Male","A"
29820,"34276","TYPEMR|4|3","csp_4_5","dip|1|2",FALSE,55,"ACT1.1","Female","E"
29822,"34276","TYPEMR|4|1","csp_8_4","dip|1|8",TRUE,26,"ACT2.2","Male","E"
29823,"34278","TYPEMR|4|1","csp_6_3","dip|1|5",FALSE,28,"ACT1.1","Male","E"
29825,"34279","TYPEMR|2|0","csp_8_4","dip|1|7",TRUE,26,"ACT2.2","Male","A"
29826,"34280","TYPEMR|3|2","csp_4_2","dip|1|7",FALSE,45,"ACT1.1","Female","A"
29827,"34280","TYPEMR|4|1","csp_5_6","dip|1|4",FALSE,27,"ACT1.2","Female","E"
29828,"34280","TYPEMR|1|1","csp_4_7","dip|1|7",FALSE,24,"ACT1.1","Male","A"
29829,"34281","TYPEMR|2|0","csp_8_4","dip|1|4",TRUE,18,"ACT2.2","Male","A"
29831,"34281","TYPEMR|4|1","csp_4_7","dip|1|4",FALSE,52,"ACT1.1","Female","E"
